 	avete	cucinato	le	verdure	</S>
a39	0.44106922	0.11568317	0.23932637	0.09071843	0.11320283
a31	0.42901322	0.06741214	0.29311645	0.0742283	0.13622989
a35	0.35390145	0.08509032	0.34698558	0.063730426	0.15029225
a31	0.43856376	0.07807835	0.20698345	0.10706479	0.16930968
a20	0.33942133	0.096120626	0.24641408	0.12984759	0.18819633
a31	0.262206	0.09983107	0.29452908	0.1501466	0.19328721
a20	0.30781603	0.10168668	0.3095966	0.11424167	0.16665906
a39	0.2703157	0.13599966	0.2901309	0.14267026	0.16088335
a28	0.22404192	0.17182012	0.23486039	0.1744801	0.19479747
a31	0.20798524	0.19288954	0.2056336	0.19334355	0.20014805
</S>	0.20146483	0.19901894	0.20101486	0.19901833	0.19948308
