 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
a14	0.12579137	0.12197111	0.1278493	0.117917426	0.095129326	0.08477375	0.06768407	0.070852004	0.053869974	0.070296	0.0638657
a6	0.05363172	0.052590065	0.0883299	0.12399513	0.15302905	0.1812542	0.04266614	0.16937442	0.005430798	0.11242239	0.017276146
a37	0.08809649	0.08082564	0.104301505	0.11788301	0.1341427	0.16420512	0.049771085	0.123771764	0.007954936	0.103923246	0.025124492
a24	0.09775892	0.08947279	0.11223488	0.12155852	0.13274303	0.15897453	0.048865587	0.10915534	0.009660287	0.091718525	0.027857583
a28	0.102472335	0.09847068	0.13140087	0.13913633	0.13067111	0.12801215	0.056966174	0.08907872	0.013103111	0.0756086	0.03507994
a31	0.09006057	0.08552358	0.13041618	0.1530158	0.13451561	0.12495821	0.053575706	0.10267938	0.011548027	0.08071099	0.03299592
a46	0.0771549	0.06905835	0.10898504	0.15831526	0.16288874	0.16182518	0.036909826	0.11751371	0.01146438	0.069695055	0.026189584
a8	0.04367186	0.03769172	0.07032237	0.12127206	0.16673177	0.18249656	0.041494012	0.18040466	0.010607078	0.12504739	0.020260457
a31	0.034024622	0.034809776	0.05313237	0.07387561	0.14248502	0.20338574	0.034184787	0.23128033	0.014041085	0.15693179	0.021848887
a10	0.033783127	0.034691576	0.056564532	0.07393363	0.1398973	0.22420943	0.023673773	0.24523278	0.010605066	0.1417512	0.015657552
a37	0.035275657	0.035888676	0.06022208	0.08101968	0.13811894	0.2224348	0.02260768	0.2549932	0.013996607	0.11848152	0.016961219
a10	0.04332138	0.045995787	0.073756814	0.09206577	0.1261023	0.18789944	0.034380786	0.23739353	0.024984308	0.105589345	0.02851059
a17	0.051929157	0.053355496	0.0768703	0.100914046	0.13224089	0.17976604	0.035876762	0.21543992	0.030019708	0.09151675	0.032070912
a20	0.055912834	0.05825989	0.07867377	0.106722616	0.13439909	0.15310094	0.052648377	0.17731032	0.046183847	0.08826794	0.048520412
a31	0.06185137	0.06407368	0.08144947	0.1108807	0.1363529	0.13960974	0.06001541	0.15110764	0.05467829	0.08338019	0.056600604
a20	0.06810874	0.068868905	0.0765853	0.088787146	0.121689305	0.13885911	0.06067198	0.16051497	0.058091477	0.098847836	0.058975194
a31	0.08629282	0.087392755	0.09149503	0.09434527	0.10288454	0.10129338	0.08075223	0.10514682	0.07991494	0.09030014	0.08018202
a13	0.08900852	0.08979094	0.09247715	0.09125363	0.094475985	0.09763738	0.08375242	0.10217433	0.0832174	0.092803195	0.08340907
a10	0.09218984	0.09326552	0.09553094	0.09252764	0.09102273	0.0916694	0.08719101	0.09258126	0.08696622	0.090018824	0.08703658
a31	0.09334373	0.09478492	0.09747136	0.093475394	0.09041378	0.09015327	0.08724636	0.09022342	0.08705087	0.08873841	0.08709847
a17	0.09112037	0.091361105	0.091914155	0.091272675	0.09109444	0.09120069	0.08999884	0.09143027	0.0899423	0.09070395	0.089961186
</S>	0.09290932	0.09408005	0.09608033	0.092655845	0.089957446	0.09007366	0.08834578	0.09008366	0.08821621	0.08934896	0.08824871
