 	il	ladro	poteva	entrare	da	qui	</S>
a39	0.19639398	0.21568128	0.14778538	0.17875804	0.185202	0.031848945	0.04433039
a46	0.16081269	0.48123106	0.09398063	0.12110766	0.12240805	0.0041146507	0.016345326
a31	0.16482458	0.38522398	0.12498234	0.13071328	0.13092689	0.011989015	0.051339936
a35	0.14346376	0.3625577	0.121212706	0.12761606	0.12920772	0.023128621	0.09281341
a31	0.15910183	0.2739181	0.13854574	0.1406437	0.14107524	0.0347627	0.11195274
a20	0.15417917	0.40699577	0.11621277	0.118608005	0.117941864	0.01601832	0.07004407
a31	0.18011276	0.40118572	0.12763068	0.12698132	0.12102093	0.012602701	0.030465899
a39	0.18640454	0.50376403	0.094496354	0.111558616	0.09173178	0.0040362678	0.008008462
a3	0.1700427	0.57769334	0.056301493	0.098691754	0.08254827	0.0056305076	0.009091929
a31	0.16523431	0.5900234	0.049861442	0.091763146	0.07994921	0.009085981	0.014082528
a7	0.15787672	0.5790378	0.05395891	0.10685296	0.09251194	0.0035085713	0.006253169
a10	0.122456074	0.66017866	0.041747548	0.076729305	0.0728443	0.009612098	0.016432084
a31	0.10662201	0.73551345	0.032360245	0.05655382	0.050809126	0.0065398985	0.01160157
a11	0.11799365	0.680677	0.029970223	0.08198695	0.07981114	0.004313024	0.005247976
a18	0.059721615	0.8088927	0.02485498	0.042938974	0.04081931	0.010855016	0.011917419
a28	0.073697865	0.6597654	0.054858405	0.078530915	0.07421209	0.026225384	0.032709867
a31	0.092523426	0.54259574	0.07628445	0.10146132	0.09928034	0.037537247	0.05031748
a11	0.09381753	0.6311155	0.048658527	0.06641665	0.076456286	0.04132176	0.04221382
a13	0.14150254	0.28438833	0.11121731	0.12319603	0.13220617	0.10319563	0.10429395
a31	0.13703915	0.24637006	0.11375943	0.13985538	0.15433773	0.10299632	0.105641924
a20	0.13673888	0.22519208	0.12641674	0.12960011	0.13197115	0.1249467	0.12513435
a31	0.14472082	0.17011252	0.13698202	0.13753232	0.13818155	0.13620609	0.13626458
a8	0.14248013	0.15916154	0.13969016	0.13988474	0.13998044	0.13939628	0.13940674
</S>	0.1429549	0.14901082	0.1416436	0.14165597	0.14166403	0.14153422	0.14153643
