 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
a31	0.034863107	0.032443304	0.028585514	0.05512304	0.055364795	0.056485564	0.055630196	0.05665916	0.056694336	0.056713745	0.056746267	0.056897122	0.056812275	0.05676578	0.057396915	0.056873184	0.057391964	0.057136316	0.055417486
a37	0.00982247	0.009886628	0.009315104	0.02678531	0.018089382	0.015898922	0.007728022	0.018442329	0.030144036	0.038932137	0.07812767	0.13223998	0.09270732	0.07079617	0.15153155	0.08545706	0.109096624	0.0669568	0.02804248
a8	0.008677826	0.009061988	0.00932162	0.025823038	0.017671516	0.01500207	0.009211662	0.016746923	0.025775144	0.035672203	0.07618129	0.12655574	0.097187206	0.07346301	0.149025	0.09203079	0.10312096	0.07636393	0.033108044
a31	0.009596261	0.0097228335	0.010209549	0.02497715	0.021549603	0.018997667	0.013490834	0.021164143	0.026422195	0.03356522	0.06401326	0.12041103	0.08650926	0.06504083	0.15905501	0.092508495	0.108338006	0.077381484	0.03704722
a39	0.008475276	0.008711485	0.008761556	0.024058256	0.015568064	0.013643308	0.008380303	0.017409094	0.028228384	0.03793138	0.07959621	0.129483	0.10224807	0.075815976	0.14402223	0.09219126	0.10113011	0.07101677	0.03332931
a3	0.008836977	0.00899671	0.008959716	0.020114996	0.014570095	0.012418336	0.008878354	0.013964968	0.021580782	0.030098775	0.0721823	0.13538702	0.101801336	0.071564965	0.16044313	0.09913324	0.11033619	0.07188788	0.02884416
a8	0.00882804	0.008858325	0.008781614	0.019677471	0.01626141	0.013688972	0.009828022	0.015363968	0.02189516	0.03021472	0.07044143	0.12793234	0.09753796	0.070238434	0.16085105	0.09964008	0.11280571	0.07664009	0.030515214
a31	0.008195771	0.008075426	0.007981105	0.021644287	0.019710638	0.017415429	0.012192705	0.020439241	0.027304577	0.036350466	0.07355036	0.11270904	0.09270053	0.072535776	0.14328153	0.0967955	0.11358651	0.07957602	0.035955038
a7	0.0061114775	0.0059925932	0.005550179	0.035233553	0.01922778	0.018365111	0.008415719	0.026045484	0.044319198	0.05629752	0.083847895	0.10195397	0.091103464	0.08155712	0.111326754	0.092796005	0.10056494	0.07377507	0.037516143
a27	0.0039832206	0.003525602	0.0029933723	0.02458794	0.016144862	0.0149863055	0.008599079	0.022815313	0.037742544	0.050722975	0.07985	0.09840912	0.08937258	0.080108225	0.117500566	0.107374534	0.11485674	0.08780677	0.038620185
a31	0.0021518287	0.0017575702	0.0015214195	0.03171262	0.020225879	0.021961037	0.011181818	0.03472642	0.049619235	0.05902263	0.07593295	0.08644125	0.08073009	0.07515981	0.10227426	0.099947244	0.10567106	0.093798235	0.04616457
a0	0.002240014	0.0018661865	0.001598639	0.056701615	0.033474468	0.034348294	0.012352994	0.039267953	0.054852102	0.06092849	0.0751174	0.085593596	0.07657784	0.07176924	0.09427609	0.082511015	0.09267465	0.080053665	0.04379575
a31	0.0015306468	0.0013290693	0.0012198087	0.03308349	0.020604441	0.023371289	0.009864967	0.035756484	0.050861426	0.05943699	0.07593954	0.087866105	0.081053115	0.07473626	0.10314866	0.09936747	0.10598453	0.09485165	0.039994024
a37	0.0017992399	0.0015620124	0.0014096017	0.051575597	0.031294987	0.03279123	0.011439365	0.037737165	0.05345625	0.0600146	0.07605921	0.088533424	0.07862625	0.07273238	0.09812417	0.08574725	0.096387856	0.081953436	0.038756005
a31	0.0015694224	0.0014107281	0.001313525	0.043358505	0.025973104	0.029580306	0.0107136555	0.038274273	0.053774964	0.060816944	0.076384865	0.08831355	0.07996039	0.0738698	0.09944558	0.09062	0.09912475	0.08682319	0.03867252
a24	0.0015629018	0.0014038194	0.0013099938	0.044338696	0.02699093	0.029965136	0.0102413455	0.036643434	0.052414473	0.059611343	0.07707201	0.09117195	0.08133295	0.07437324	0.10180686	0.09061176	0.1003582	0.08483424	0.03395673
a31	0.0018772057	0.0016617803	0.0014980576	0.044442397	0.026984569	0.02913399	0.010194685	0.03564114	0.051338047	0.05865182	0.07644383	0.091374755	0.07848789	0.072411954	0.10447238	0.08764836	0.1027664	0.08572661	0.039244134
a20	0.0015092517	0.0013435223	0.0012481192	0.041703995	0.025006758	0.02772456	0.009955757	0.035495576	0.05124647	0.058934286	0.07711986	0.09184003	0.08266085	0.07518783	0.102857366	0.09364977	0.10185802	0.0866989	0.033959057
a31	0.001689144	0.0015587449	0.0014701542	0.043998618	0.028134948	0.03213821	0.009951233	0.036876958	0.052322965	0.0590462	0.07724971	0.09337213	0.07989878	0.07305114	0.10515645	0.0874147	0.10253584	0.082969055	0.031165088
a37	0.001353259	0.0012426834	0.0011886605	0.03154805	0.019528486	0.023829037	0.008059801	0.033656295	0.049294736	0.057856333	0.078095786	0.09566332	0.085770726	0.07668397	0.10964933	0.1010735	0.10926352	0.090095595	0.02614687
a39	0.0016028078	0.0014924597	0.0014189592	0.03995553	0.025189975	0.029647738	0.009183527	0.035607547	0.051134087	0.05835454	0.077705786	0.09536258	0.08210448	0.074326016	0.10775531	0.09110673	0.10517111	0.08446944	0.02841139
a17	0.0014266851	0.0013921555	0.0013886364	0.031402946	0.020092184	0.027797949	0.0076477425	0.038655423	0.05553777	0.06348428	0.08050208	0.0939948	0.08275353	0.075975075	0.10797481	0.0932332	0.106536716	0.085656404	0.024547646
a31	0.0013387944	0.0012268163	0.0012219729	0.027957344	0.018175622	0.022727186	0.009431884	0.03692359	0.05225165	0.06137909	0.07699092	0.08764633	0.081066184	0.075521566	0.10523752	0.10136581	0.109613486	0.09658681	0.033337455
a28	0.0013477538	0.0012034104	0.0011253363	0.03163847	0.019030565	0.021134315	0.008430331	0.030974526	0.04611609	0.05555356	0.07733327	0.095228545	0.08593258	0.07680976	0.11076747	0.10410165	0.111167535	0.091727115	0.030377684
a38	0.0013875545	0.001314118	0.0012739293	0.023913765	0.014964695	0.0199711	0.006249892	0.030596184	0.04624624	0.05571867	0.079013996	0.10143128	0.08874535	0.07782944	0.11837569	0.10598737	0.11708582	0.09021703	0.01967793
a31	0.0012613969	0.0011733586	0.0011710144	0.018005857	0.013351706	0.018413765	0.0064305924	0.03292792	0.048902422	0.060010966	0.07965896	0.09217295	0.08542579	0.07882547	0.1130688	0.1097047	0.120907575	0.09822974	0.020357128
a13	0.0012680301	0.0011688054	0.0011206727	0.022375727	0.014405731	0.01718442	0.006859137	0.027248703	0.041223314	0.051206052	0.076616645	0.10103996	0.089271806	0.07740668	0.12119362	0.11343865	0.12211985	0.09290437	0.021947777
a8	0.0013125942	0.0012311416	0.0012046936	0.0124037815	0.009331657	0.013422901	0.0043434906	0.025384316	0.04026476	0.051839303	0.07914835	0.103637025	0.091833934	0.07954131	0.12793106	0.119001575	0.13317421	0.09240765	0.012586212
a31	0.001356331	0.0012785565	0.0012533764	0.012321129	0.0112517895	0.013788943	0.0057289638	0.022260366	0.03545529	0.047903668	0.08095502	0.10507947	0.095036775	0.083698064	0.12298774	0.11428032	0.14025348	0.09221064	0.012900043
a21	0.0013371933	0.0012788504	0.0012515677	0.01211973	0.008802426	0.012372186	0.0050722407	0.021895241	0.033157498	0.042359557	0.07108503	0.115596294	0.092952624	0.07457472	0.14417998	0.1257146	0.14030685	0.083369054	0.0125743905
a35	0.0014501736	0.0013880028	0.0013696208	0.00791431	0.007346449	0.010586696	0.0039076456	0.018576939	0.030775297	0.04279681	0.07823736	0.116531916	0.09927016	0.08169577	0.1379826	0.12040894	0.1514969	0.08087613	0.007388318
a31	0.0015199787	0.0014676803	0.0014650093	0.008586289	0.008389888	0.012213107	0.004144191	0.020158734	0.032098833	0.045550574	0.082926266	0.11933818	0.10303499	0.086592175	0.13554513	0.11117275	0.14606547	0.073149264	0.0065814406
a24	0.0013758561	0.0013279276	0.0013048849	0.009858053	0.008070827	0.011244516	0.004907582	0.020070288	0.030840952	0.040194094	0.0710624	0.11771916	0.09450654	0.07539883	0.14757784	0.12671745	0.14594795	0.08088001	0.010994842
a31	0.0015625984	0.0015130294	0.0014998504	0.008485558	0.007872646	0.011248605	0.0043912753	0.017138202	0.0267512	0.037911095	0.0745744	0.123015106	0.10144272	0.08188596	0.14554471	0.119039916	0.1543455	0.07526745	0.0065102414
a11	0.0014784635	0.0014349343	0.0014148194	0.008088405	0.0069176564	0.010554369	0.0045590564	0.01928642	0.02949435	0.038460407	0.067603394	0.124992654	0.093606055	0.07253459	0.15828371	0.12735179	0.15125048	0.0735446	0.009143915
a41	0.0016784772	0.001621901	0.001606609	0.005004368	0.0043893224	0.0071601514	0.0027662802	0.015402385	0.027931085	0.040106706	0.07448031	0.13509534	0.1011498	0.0741225	0.16540766	0.1209368	0.1604599	0.05526207	0.0054182988
