 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	0.060842883	0.035553653	0.04241162	0.043852206	0.058016412	0.066614784	0.07109392	0.071434654	0.07094299	0.072032	0.061188236	0.03721097	0.05698522	0.07062346	0.06370751	0.07179255	0.045696907
a8	0.069266446	0.026401037	0.026626138	0.026273286	0.040103227	0.05239394	0.06378998	0.061683513	0.057314053	0.12380407	0.026848065	0.021434981	0.022425156	0.039681677	0.03657002	0.2593891	0.045995384
a31	0.051574204	0.029713295	0.044453062	0.05096155	0.06639668	0.07117613	0.072146386	0.069671504	0.06741232	0.08488567	0.045948748	0.029110445	0.0306931	0.050718386	0.036160793	0.13536206	0.06361561
a41	0.05338246	0.025866317	0.029653685	0.03350508	0.04680451	0.059088677	0.06839063	0.0667335	0.063505486	0.11494929	0.03131943	0.023560137	0.024147423	0.042744454	0.036125954	0.22561805	0.05460488
a10	0.051369842	0.028679464	0.04014196	0.04630918	0.06194689	0.06810875	0.07030573	0.068306416	0.06546644	0.092772886	0.04135244	0.028182339	0.02931104	0.046443205	0.034396715	0.16629204	0.060614664
a20	0.051108055	0.026365854	0.03283512	0.037545916	0.05189659	0.061385136	0.068191506	0.06746321	0.063825816	0.109033085	0.033951987	0.025445545	0.026127955	0.04157965	0.03304722	0.21515167	0.05504556
a31	0.0526343	0.022268841	0.03407194	0.037797872	0.054908	0.061841987	0.068657674	0.07076088	0.0680478	0.11033197	0.036746413	0.023111079	0.024875527	0.04491766	0.030901778	0.20367558	0.054450706
a37	0.08810757	0.0118903285	0.02095578	0.019525485	0.044929374	0.05502559	0.06679459	0.07078634	0.07244927	0.13749127	0.025965886	0.010444989	0.014775352	0.047924254	0.036251254	0.22328678	0.05339585
a31	0.068834685	0.0051838853	0.01096407	0.011580206	0.046790555	0.064563096	0.08071871	0.08332516	0.08464756	0.14305149	0.024006927	0.004095734	0.010639067	0.05336921	0.02978245	0.25448158	0.023965677
a18	0.08026667	0.004158824	0.00919415	0.010003402	0.049158398	0.06789211	0.084274925	0.08595143	0.085781194	0.14172365	0.023018949	0.0029654407	0.009011958	0.05709733	0.030568283	0.2399483	0.018984836
a31	0.0738975	0.0045359386	0.007897302	0.008468972	0.04464775	0.06859814	0.08749606	0.08613812	0.08389569	0.14407606	0.020504776	0.0026521594	0.006985671	0.056993015	0.02795038	0.26133025	0.013932173
a46	0.061376516	0.00399157	0.0070177065	0.0073891934	0.043041814	0.070801884	0.09185509	0.09094494	0.088800505	0.15644088	0.018272616	0.0026678336	0.0061534643	0.05584807	0.022879988	0.2602627	0.012255219
a20	0.06826444	0.0044931895	0.0076978225	0.008156384	0.04325054	0.06893854	0.08880572	0.08743219	0.085572764	0.14888874	0.020206077	0.0028205256	0.007068562	0.05704089	0.026687678	0.26140162	0.013274316
a31	0.039349888	0.004095091	0.005986469	0.0064376183	0.03717444	0.07009565	0.10131824	0.101271346	0.093998656	0.17224279	0.013194329	0.0025731386	0.0040911366	0.049005095	0.013936547	0.27555496	0.009674566
a20	0.056674283	0.003672707	0.006828061	0.007273745	0.044207837	0.07146436	0.091717005	0.09167381	0.09055921	0.15864508	0.018708186	0.0027118071	0.006329532	0.05437352	0.021694168	0.26123604	0.012230602
a29	0.06487581	0.004565129	0.006915108	0.0071190335	0.040739104	0.06782794	0.09080701	0.088794686	0.08461502	0.15210733	0.01693943	0.0024853775	0.005270471	0.055105466	0.022419212	0.27802238	0.011391529
a8	0.031842437	0.004125686	0.006353743	0.006866003	0.034704223	0.065543875	0.10082522	0.10381107	0.09536681	0.18104208	0.012951725	0.003002249	0.0046242587	0.04515695	0.011804335	0.2837685	0.008210836
a20	0.040610425	0.00467682	0.009445982	0.010989266	0.04567227	0.06701841	0.08980439	0.09774432	0.09311962	0.17272317	0.024007345	0.004465231	0.009333042	0.049802143	0.018781379	0.25098288	0.010823264
a31	0.034070987	0.004509212	0.0091926595	0.009742541	0.041305136	0.06537984	0.096854046	0.10967544	0.10017828	0.18422379	0.017523551	0.0040767454	0.0061549344	0.04698546	0.01207567	0.24818425	0.009867503
a10	0.043729857	0.003553468	0.0076969056	0.009063635	0.04689508	0.07106129	0.08973615	0.092660956	0.09094298	0.15936814	0.024912456	0.0034626925	0.008567623	0.05186242	0.02191653	0.2615749	0.012994891
a31	0.034778062	0.0044330135	0.006412299	0.006447051	0.03384694	0.06591407	0.097336285	0.0960755	0.08928019	0.18259259	0.014017615	0.003471458	0.0054445285	0.04652968	0.014403123	0.29042113	0.0085965395
a20	0.041227687	0.0047371997	0.007041471	0.006743557	0.034674123	0.06576172	0.09227713	0.09218776	0.08872782	0.18096107	0.016945036	0.0039939946	0.0067481427	0.05102169	0.018578969	0.2780495	0.010323232
a31	0.045156714	0.0060943277	0.007638164	0.0069399355	0.0317859	0.061370496	0.09462347	0.097677246	0.08955692	0.18125184	0.013887584	0.0039929897	0.0056628273	0.050912987	0.016454328	0.27612048	0.010873816
a24	0.029131098	0.006281926	0.008175727	0.0074444907	0.02833447	0.060400773	0.0985843	0.10241425	0.089328386	0.21191788	0.013440845	0.0055069146	0.006936303	0.042571723	0.013825692	0.26591626	0.0097889025
a46	0.049586058	0.0065404368	0.007989915	0.007069843	0.031117799	0.05760559	0.08864187	0.09350106	0.08839064	0.172323	0.015026259	0.0042826827	0.006294765	0.05315433	0.017775625	0.29042602	0.010274097
a27	0.031710804	0.006658086	0.008631941	0.0080825845	0.029949611	0.058419112	0.09285255	0.09768822	0.08768168	0.20356274	0.015213501	0.0060297176	0.007958473	0.044839673	0.014860112	0.27670065	0.009160606
a23	0.022044037	0.008666734	0.011107486	0.010419646	0.026527686	0.059379403	0.105780184	0.11218139	0.07981902	0.2729349	0.01128895	0.0076878113	0.008223182	0.026034847	0.010459435	0.2167953	0.010649888
a31	0.026051888	0.008193456	0.012046209	0.012509037	0.036163326	0.07236709	0.11350997	0.1184708	0.08943455	0.24065296	0.013683857	0.0076970984	0.008517691	0.030448735	0.0107976105	0.1868654	0.0125902705
a8	0.03305889	0.0056991773	0.007354821	0.007971767	0.03681772	0.07209642	0.10040509	0.0970621	0.08675708	0.18859068	0.017576776	0.005619588	0.008344412	0.04450217	0.016184937	0.26291654	0.009041799
a31	0.035982452	0.012113738	0.013817113	0.014209902	0.04142786	0.079755805	0.11077715	0.10715304	0.08554994	0.21119568	0.01919055	0.011955141	0.01345529	0.03989783	0.01688075	0.17262578	0.014012005
a20	0.03272244	0.009282451	0.010502303	0.010330855	0.031432427	0.06283987	0.100790046	0.10760794	0.09071452	0.1998355	0.017220536	0.009072025	0.0107689155	0.044400215	0.016760996	0.23407222	0.011646683
a13	0.031913616	0.014954971	0.01704479	0.015858827	0.03053165	0.06171946	0.100310214	0.10938769	0.07830673	0.25976434	0.017879348	0.014350937	0.015011151	0.031604674	0.017143557	0.16819102	0.016027004
a31	0.02907298	0.015637377	0.019282654	0.018682184	0.03144482	0.0635521	0.10934939	0.1084971	0.06672189	0.29571944	0.01771754	0.014803284	0.015155461	0.025768047	0.016403163	0.13381302	0.018379547
a18	0.03170711	0.009554253	0.010649453	0.010792495	0.032852802	0.067641586	0.1056446	0.10919387	0.09061194	0.20412615	0.017292008	0.009446061	0.011169219	0.043024905	0.01649887	0.21818426	0.011610352
a31	0.035629272	0.01874005	0.020713985	0.020024728	0.034172233	0.069323525	0.10830488	0.11019424	0.07476847	0.2518793	0.021408137	0.018319428	0.018889178	0.032118462	0.020448213	0.12515114	0.01991477
a29	0.03273034	0.013750757	0.014655202	0.014453315	0.031580422	0.06311168	0.10651422	0.11894128	0.09039196	0.21718414	0.019088738	0.013592265	0.01473236	0.040089954	0.018732868	0.17508616	0.015364365
a31	0.042804226	0.025368558	0.026815742	0.025772054	0.035964448	0.063829325	0.101844944	0.10969564	0.07345452	0.22867507	0.027322356	0.024974523	0.025441078	0.036293566	0.02681068	0.09904974	0.0258835
a6	0.035946757	0.02023259	0.020995462	0.02064736	0.032678217	0.061709244	0.10475433	0.11919576	0.08189957	0.23247801	0.023397401	0.020068087	0.020740932	0.036745664	0.023211237	0.1240024	0.021297025
a31	0.04581247	0.029398121	0.031295195	0.029644184	0.035810072	0.056289915	0.09383704	0.10234701	0.06612726	0.22800067	0.030362373	0.028818322	0.029086903	0.03677291	0.030272726	0.096228294	0.02989645
a17	0.040231545	0.026363567	0.027035067	0.026630975	0.03490732	0.059974197	0.10106345	0.112852626	0.07351785	0.22694723	0.028359607	0.026200648	0.026628328	0.037150223	0.028299574	0.09671057	0.027127305
a31	0.04610956	0.029838104	0.031314034	0.02991837	0.03564395	0.055178303	0.09284912	0.103014946	0.06667274	0.22339019	0.030854352	0.02932241	0.029586814	0.03733132	0.030963536	0.09751262	0.030499531
a20	0.04666914	0.03461361	0.035132095	0.034759182	0.03994667	0.058650903	0.095772155	0.10312608	0.066023715	0.1924075	0.035763226	0.034480345	0.034730382	0.04094985	0.035725947	0.0761759	0.035073336
a28	0.049716663	0.032807756	0.034370616	0.032713756	0.036820535	0.0517596	0.08720016	0.09736493	0.06333827	0.20844403	0.03340382	0.032114696	0.032312393	0.039139185	0.03379929	0.10105435	0.033639908
a20	0.061026983	0.041573577	0.044648822	0.04160147	0.04405708	0.05137596	0.07361758	0.07906541	0.058601618	0.15599167	0.041307684	0.040449053	0.040550705	0.045499653	0.041464232	0.09749116	0.04167735
a31	0.0541304	0.03776987	0.039174195	0.03807695	0.042048562	0.056620613	0.08945655	0.0931377	0.06019738	0.18221198	0.038328514	0.037354168	0.037525035	0.042081747	0.03818059	0.07559559	0.038110185
a17	0.043559168	0.036643747	0.036864888	0.036805708	0.04172594	0.060522303	0.098712526	0.10430166	0.06551245	0.18156767	0.03778664	0.03660605	0.036866456	0.042496204	0.037629943	0.06545697	0.036941614
a31	0.058913082	0.04564695	0.046285976	0.045673184	0.047729917	0.056300454	0.08056286	0.08361346	0.05912993	0.13236067	0.04596857	0.045440312	0.04553415	0.048117246	0.045972966	0.06690794	0.04584235
a39	0.054160826	0.04924747	0.04939502	0.04929011	0.050872676	0.05771281	0.07822116	0.08028298	0.059342068	0.11348873	0.04958342	0.04921152	0.049286406	0.051063012	0.049556144	0.059920922	0.049364693
a20	0.06548703	0.050617624	0.05136747	0.050554868	0.05153479	0.055303182	0.06808354	0.07048252	0.058199394	0.100253545	0.050654974	0.050318044	0.050365563	0.052239135	0.050787248	0.07292837	0.05082267
a31	0.06817805	0.053449657	0.054232154	0.053464483	0.05415524	0.05654486	0.06452087	0.06561344	0.057965264	0.08437926	0.053424697	0.053211693	0.053241234	0.054420713	0.05343979	0.06628532	0.053473234
