 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
a31	0.01284437	0.04961869	0.03652845	0.03268115	0.031368446	0.049474273	0.041905638	0.03362243	0.050747674	0.05025341	0.05079013	0.050633974	0.05073638	0.050760586	0.050833087	0.0510216	0.05082499	0.050963372	0.051247533	0.0512942	0.05157852	0.05027104
a11	0.0063118935	0.031788465	0.026251042	0.018995252	0.009541239	0.014475917	0.010847508	0.010098401	0.0223223	0.011992529	0.01978524	0.015548599	0.018723357	0.015489863	0.03499631	0.09564718	0.04238047	0.12072412	0.18678246	0.11571251	0.12768391	0.043901473
a23	0.010801344	0.028694289	0.022576626	0.017535593	0.015176283	0.023000017	0.016883805	0.017075641	0.028906502	0.017497556	0.019878766	0.01611678	0.017102595	0.015000806	0.019498501	0.07447269	0.027810477	0.10876107	0.17838757	0.1372643	0.14138517	0.04617358
a46	0.0115454085	0.027376901	0.019532336	0.019187585	0.020062601	0.031035528	0.023039222	0.023725986	0.03584863	0.024053264	0.026045833	0.020160874	0.02147607	0.01825717	0.020287791	0.06682447	0.03113809	0.09725187	0.15411061	0.12827823	0.12971936	0.05104218
a8	0.012259161	0.02687003	0.019168444	0.02073234	0.02271016	0.03432541	0.02608764	0.027073503	0.038226243	0.02728446	0.029187953	0.022139389	0.023880448	0.02013502	0.021761972	0.06067127	0.034360863	0.09401768	0.14225994	0.12202997	0.123640224	0.05117788
a31	0.009698351	0.027081514	0.018477146	0.02086418	0.02310099	0.034192473	0.027122196	0.027669173	0.036927857	0.028406467	0.03015318	0.022794819	0.024930323	0.02092711	0.022638697	0.059375916	0.036726583	0.09648179	0.14157353	0.12103082	0.12056711	0.049259793
a20	0.0037300729	0.025101395	0.01422927	0.011718212	0.011124179	0.020454863	0.014476038	0.01394316	0.02565646	0.016009009	0.022490857	0.014815387	0.018179188	0.014210674	0.023731483	0.118038885	0.045691963	0.11303588	0.15238665	0.13580036	0.12523293	0.05994304
a31	0.0018665851	0.025883721	0.011911403	0.008684902	0.008059379	0.020671595	0.013509518	0.010797038	0.025191922	0.015946	0.02073622	0.013972748	0.016308755	0.013111973	0.0201019	0.11495623	0.044616014	0.113017015	0.15424609	0.15109232	0.1416776	0.053641055
a39	0.00097527844	0.05303477	0.018870177	0.009219591	0.003859447	0.02310807	0.009677895	0.005623764	0.03509438	0.015049586	0.034069672	0.018436693	0.023756467	0.014805313	0.036384292	0.14152715	0.058803454	0.09909103	0.11845989	0.10995436	0.10965846	0.06054019
a10	0.00094933383	0.040777557	0.010537133	0.0042379946	0.0017418736	0.021518327	0.005372961	0.002282786	0.04012032	0.013330267	0.035002902	0.018542092	0.024231067	0.014988508	0.04128085	0.13334498	0.057103544	0.10231903	0.13109905	0.11840067	0.12363875	0.05917996
a31	0.001041482	0.039406534	0.010151184	0.0047198245	0.0015805144	0.020096704	0.004164028	0.0018155912	0.045147125	0.012631969	0.03783765	0.021293793	0.027929747	0.01733582	0.048793335	0.10630226	0.056145523	0.108079545	0.1431439	0.11625532	0.12862656	0.047501583
a8	0.0010817127	0.033894427	0.007997815	0.0038158286	0.0015966756	0.018904116	0.00374653	0.0018610219	0.044954848	0.011818917	0.03694773	0.019246254	0.025544269	0.016197251	0.04485686	0.110207655	0.058564354	0.110383905	0.14563873	0.12159607	0.13615097	0.04499406
a31	0.0010724189	0.033978567	0.008194524	0.0035513518	0.0016303393	0.019376054	0.0042171446	0.0019590966	0.04256344	0.012294144	0.034415685	0.0183225	0.023786101	0.0155046275	0.04120766	0.12059443	0.055912655	0.106273144	0.1422408	0.12485019	0.13696788	0.051087234
a20	0.001164028	0.031423483	0.00773278	0.003691781	0.0015773934	0.016731493	0.0033948817	0.0017896767	0.04352566	0.0106883515	0.03465272	0.018298846	0.024150582	0.016031886	0.04481831	0.102733	0.057968386	0.11462529	0.15596497	0.12442332	0.14447778	0.040135346
a31	0.001202301	0.030880153	0.008006907	0.0038345598	0.001579783	0.015883096	0.0033752432	0.0017406316	0.04261521	0.010384496	0.034408133	0.01861252	0.024634425	0.0163247	0.046851106	0.09945821	0.056276284	0.114342675	0.15974793	0.12400863	0.14643109	0.039401937
a20	0.0013134382	0.024620935	0.00625405	0.0032227307	0.0016516288	0.013841445	0.002989782	0.0018285533	0.04231534	0.009051635	0.033044133	0.016481372	0.021957036	0.015508918	0.042464036	0.09348945	0.057835534	0.11997649	0.16970648	0.1299405	0.1588878	0.033618707
a0	0.001271841	0.0301012	0.008146402	0.004054162	0.0016012422	0.0145177385	0.0031896713	0.0017165475	0.041625407	0.009726747	0.03454418	0.018707369	0.024965	0.016695945	0.049555097	0.091233276	0.056654397	0.11680589	0.1680792	0.1219662	0.15018894	0.034653496
a20	0.0015853562	0.015063889	0.004473568	0.002820796	0.0019648154	0.010886955	0.0029124257	0.002192283	0.036812548	0.007040476	0.02936927	0.012568277	0.017491173	0.01361249	0.0341128	0.08212248	0.05699019	0.13158026	0.18568069	0.14150216	0.18275192	0.026465237
a28	0.0014949028	0.01586674	0.0042192847	0.0028978647	0.00214805	0.012043389	0.0032363373	0.0025096047	0.03685238	0.007886889	0.032120656	0.012862643	0.01823985	0.013630208	0.03335777	0.0908818	0.06247929	0.12920927	0.17495663	0.14076748	0.17488943	0.027449494
a17	0.0014195865	0.017318316	0.0043675094	0.003170018	0.0023213974	0.012497638	0.0035021922	0.0027071524	0.036948264	0.008477181	0.034971867	0.013776656	0.019928038	0.0143005615	0.03627907	0.0966878	0.06792002	0.12520432	0.1682432	0.13527352	0.16627365	0.028412078
a31	0.0016190783	0.017329998	0.0039416472	0.0030181974	0.0028454503	0.015732026	0.00463183	0.003437415	0.03307293	0.012578106	0.030318907	0.015324376	0.019568738	0.015593699	0.026245113	0.078018114	0.06110511	0.13326745	0.16132069	0.15697534	0.17813566	0.025920134
a33	0.0013573112	0.020410098	0.0042005936	0.0022718213	0.0018228425	0.014966295	0.0034616576	0.0021980936	0.03624862	0.010790043	0.027588049	0.014840561	0.018559111	0.015146537	0.028234342	0.104560584	0.05422442	0.11958956	0.16529629	0.15108976	0.16592565	0.03721779
a8	0.002413559	0.010836402	0.0036954172	0.0029641935	0.0028571582	0.011148947	0.0037251627	0.0032265927	0.03322778	0.008188503	0.023719998	0.012228295	0.015425127	0.014429282	0.023347594	0.037680015	0.048038103	0.16607876	0.2116706	0.15022792	0.19927043	0.015600153
a20	0.002973666	0.010021859	0.0040285722	0.003497225	0.0034629644	0.010628859	0.0041926773	0.0038798254	0.034052063	0.0077202064	0.023866272	0.011647927	0.01474628	0.014393015	0.023214493	0.026739327	0.04567163	0.18282363	0.23957466	0.13142404	0.1888257	0.012615066
