 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
a31	0.083048865	0.018090531	0.041044105	0.11449366	0.11375477	0.037341326	0.111055754	0.086957134	0.09427909	0.10571323	0.114302896	0.07991868
a24	0.031179756	0.007106443	0.021415446	0.24399379	0.14648104	0.018244252	0.07210945	0.0409424	0.059980866	0.084899195	0.23021463	0.043432754
a31	0.04963599	0.025644317	0.037205786	0.13662869	0.10962661	0.03847561	0.090806834	0.07724275	0.08855798	0.10054664	0.17087173	0.07475702
a8	0.03172282	0.020381758	0.02616966	0.18789032	0.124892004	0.024951292	0.07525466	0.050968606	0.07209857	0.1038246	0.22885923	0.05298656
a20	0.044171248	0.017144328	0.030203566	0.16219132	0.10507309	0.031994898	0.084304005	0.0702527	0.082251504	0.09923722	0.2061131	0.067063026
a31	0.054124195	0.011228491	0.02869141	0.15894441	0.10621843	0.031511318	0.09185101	0.081116386	0.0896427	0.09815163	0.17514443	0.07337553
a8	0.031046787	0.0031464912	0.010427916	0.196253	0.1585601	0.009698299	0.08653323	0.050753653	0.073324345	0.11218887	0.2170308	0.051036548
a31	0.026016345	0.0031377848	0.004273518	0.21342571	0.15591818	0.003934964	0.09436815	0.041752867	0.06351937	0.09665755	0.27415085	0.022844678
a20	0.019310746	0.0019346691	0.003045154	0.20814726	0.19352216	0.002312791	0.106979094	0.03647312	0.062394112	0.104843736	0.24208184	0.018955298
a31	0.013056603	0.0023651256	0.0034354054	0.25454426	0.20289977	0.002558962	0.100820795	0.022902489	0.04387696	0.0799937	0.262455	0.011090952
a20	0.011741772	0.0027783108	0.0035653962	0.25791582	0.20329802	0.002952155	0.102861725	0.020439781	0.039970342	0.070935756	0.27310798	0.010432951
a41	0.012626095	0.0022311565	0.0037451033	0.28639346	0.21669367	0.0024196848	0.099420846	0.019814052	0.037771963	0.06712565	0.24147092	0.010287356
a11	0.009794054	0.0030878535	0.0039259656	0.27346516	0.20106399	0.0032288767	0.09734413	0.0161616	0.03203014	0.057130422	0.29430076	0.008467024
a6	0.010632941	0.0039842986	0.0046806135	0.27479208	0.19029786	0.004266084	0.09641443	0.016761703	0.029223548	0.04766473	0.31209794	0.00918381
a31	0.018778544	0.0060675796	0.0066391956	0.28652206	0.18052477	0.006983531	0.10856738	0.027507773	0.040672597	0.052073594	0.2513088	0.014354171
a24	0.015704164	0.0037568903	0.0041440837	0.24420905	0.17531198	0.0040759	0.10374948	0.029377235	0.05294709	0.078380734	0.2759792	0.012364176
a31	0.023650492	0.007894535	0.008310323	0.2949755	0.17280953	0.008331373	0.11135581	0.03485912	0.0544042	0.06278775	0.20584449	0.01477683
a8	0.015102829	0.004342319	0.004716744	0.28240615	0.1788767	0.0045420593	0.09552832	0.024059664	0.045386065	0.066784725	0.26694423	0.011310164
a31	0.017461872	0.009434003	0.009680766	0.4189209	0.16977097	0.0095451595	0.07521825	0.017874219	0.027364554	0.031945296	0.20097913	0.011804848
a20	0.014779377	0.0081119845	0.008400641	0.4305694	0.16812728	0.0081914645	0.06850524	0.014961141	0.023621054	0.032422204	0.21095642	0.011353825
a13	0.016885255	0.010100504	0.010577863	0.47598618	0.16063604	0.010157775	0.05654666	0.014535092	0.019867755	0.026215235	0.18590647	0.01258517
a28	0.023263445	0.015316548	0.015862009	0.4717511	0.17238365	0.015436659	0.053771168	0.02093416	0.026430048	0.029119825	0.13803998	0.01769146
a29	0.02108186	0.013567993	0.014026009	0.44403124	0.18625873	0.01377317	0.060281426	0.021337237	0.02799887	0.030210624	0.15078942	0.016643466
a31	0.02303778	0.016334215	0.016518237	0.37139195	0.20292304	0.016661799	0.09310772	0.028559258	0.038747042	0.03810195	0.13444085	0.020176152
a37	0.019075744	0.014594185	0.014703573	0.4274414	0.16913064	0.014700092	0.08313505	0.02227217	0.031076705	0.034142997	0.15300743	0.01672001
a31	0.039312046	0.033604257	0.033709023	0.41137877	0.15053073	0.03370124	0.061900623	0.038047984	0.042562384	0.041587196	0.07872354	0.034942266
a28	0.03090385	0.027622078	0.02770287	0.45333427	0.13952024	0.027658004	0.061962184	0.030510116	0.033820715	0.036081072	0.10219674	0.02868791
a31	0.059045594	0.051664375	0.05181253	0.30809715	0.11611318	0.05168398	0.0656154	0.052982166	0.0543525	0.05536238	0.08095157	0.052319117
a24	0.061066795	0.058103792	0.058162462	0.24699098	0.11889961	0.058118254	0.07199065	0.059239764	0.06052235	0.061698675	0.086577155	0.058629524
a31	0.06553216	0.061302897	0.061423313	0.21618444	0.12314309	0.06131529	0.075079225	0.06229784	0.063291125	0.063992575	0.08467208	0.061765887
a20	0.07422368	0.07286995	0.07289489	0.14652109	0.10236245	0.072875954	0.07915557	0.0733567	0.07389056	0.074345894	0.08441761	0.07308559
a31	0.07855814	0.0746408	0.07474525	0.13165145	0.09568266	0.074647225	0.07916072	0.075069495	0.075566866	0.07653639	0.08867109	0.07506988
a17	0.08156794	0.08082419	0.08083603	0.09784993	0.0878675	0.08082567	0.08228903	0.08094314	0.081070974	0.081220925	0.08381437	0.08089029
</S>	0.08177522	0.080128536	0.08016958	0.100219205	0.08788186	0.08013101	0.081809245	0.08029589	0.0804963	0.08092741	0.08585984	0.08030591
