 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
a31	0.07424952	0.086254425	0.072273724	0.08468272	0.0893684	0.1067241	0.12369721	0.123202905	0.12344061	0.06053713	0.05556927
a14	0.020617869	0.034702867	0.026505774	0.04399644	0.050131664	0.07791092	0.38891518	0.14667009	0.17666355	0.017587254	0.016298406
a11	0.02164384	0.037356265	0.030356688	0.051912714	0.052144475	0.06933132	0.4050191	0.13308148	0.15971075	0.020783175	0.018660154
a31	0.02145626	0.04001685	0.033003245	0.059099905	0.0552484	0.0653899	0.3746016	0.136558	0.15968199	0.029931752	0.025012027
a46	0.016160237	0.032814108	0.024101196	0.052535012	0.05673149	0.09127332	0.32942188	0.17521043	0.18581125	0.01918387	0.016757242
a33	0.0154065965	0.031193458	0.021294327	0.050009627	0.051512066	0.07535822	0.32850054	0.1819222	0.20984216	0.019177824	0.015782971
a23	0.010329037	0.024067288	0.013823633	0.041541997	0.048134774	0.07881135	0.32680336	0.20038196	0.23838912	0.010043574	0.0076738824
a31	0.007165636	0.01684011	0.009827145	0.029864088	0.03484407	0.0644985	0.35425776	0.21390034	0.2551985	0.0074763745	0.006127482
a21	0.005791418	0.020878721	0.009135234	0.04426516	0.05116194	0.10404406	0.31166384	0.20929365	0.23363785	0.005636991	0.0044911914
a24	0.0060320892	0.013803492	0.007993143	0.024800686	0.030006148	0.059656434	0.36041537	0.22069648	0.2659863	0.005813445	0.0047964267
a46	0.0076502226	0.019715723	0.010761817	0.03255034	0.035720773	0.064355545	0.37090272	0.20126228	0.24241103	0.0080746515	0.006594948
a20	0.0072668884	0.016579794	0.010416968	0.027900258	0.031953473	0.059514046	0.35672328	0.21912853	0.2540751	0.008917118	0.007524488
a31	0.006667959	0.013695186	0.009531296	0.023564372	0.02648922	0.04811746	0.3835353	0.21627943	0.25665453	0.008388185	0.0070770676
a7	0.0052549895	0.012462745	0.0072231684	0.023114575	0.028392987	0.061895743	0.3496027	0.23049343	0.26990277	0.006371306	0.0052855704
a10	0.0073775076	0.012838647	0.0092203	0.021897685	0.027571678	0.047956403	0.40379116	0.21174332	0.24175824	0.008567872	0.0072771497
a31	0.0053860447	0.009411585	0.007238052	0.016499056	0.019398658	0.035229206	0.39966053	0.22388965	0.27146983	0.0064019687	0.0054154643
a0	0.0043584793	0.010551906	0.005278681	0.018134894	0.02561975	0.06430275	0.36169901	0.23022021	0.27244356	0.0039033531	0.0034874247
a31	0.006036807	0.0089649195	0.0066880174	0.012582518	0.01643999	0.030120442	0.4438554	0.20584197	0.2589579	0.005421605	0.0050904164
a37	0.0042675184	0.007941728	0.0048405193	0.010540256	0.013936902	0.035248015	0.41791147	0.21815586	0.27986693	0.0037182928	0.003572442
a20	0.0053938986	0.008122816	0.006019004	0.009878088	0.011589662	0.022071527	0.4732355	0.19042985	0.2644499	0.0044694925	0.004340282
a37	0.006384741	0.008889105	0.0072277356	0.011664783	0.013800872	0.022027513	0.5101413	0.1713541	0.23794508	0.0053927796	0.0051719313
a13	0.006974347	0.009235282	0.0077517247	0.0127939135	0.016025592	0.024734944	0.4909128	0.18349801	0.23531798	0.006557672	0.0061977194
a39	0.009296182	0.011627395	0.01042292	0.017056258	0.02180071	0.030323463	0.49125066	0.17716643	0.21242896	0.009674858	0.008952219
a17	0.009745668	0.0123400595	0.011345905	0.01907035	0.024273206	0.03311508	0.46940657	0.18690889	0.2126007	0.011171985	0.01002163
a28	0.012180131	0.0142482	0.013206216	0.020973979	0.029142175	0.042108722	0.425375	0.20307313	0.21344264	0.0136154825	0.012634247
a31	0.014641808	0.016261572	0.01588548	0.023542011	0.031605486	0.04015068	0.49029022	0.15886383	0.17708394	0.016381124	0.015293858
a0	0.013349753	0.014212734	0.013564685	0.016539995	0.02162024	0.030232323	0.52753407	0.15044856	0.1855096	0.013615448	0.013372586
a13	0.028726792	0.02940122	0.028979786	0.031749368	0.03698344	0.04406925	0.52381825	0.09609286	0.12260524	0.02889135	0.028682452
a31	0.029963322	0.030747505	0.030311482	0.033765886	0.04024118	0.048510015	0.52798575	0.08834362	0.10995658	0.030226644	0.029948011
a37	0.029403334	0.029868374	0.029467797	0.030435486	0.032065142	0.035408348	0.5500595	0.08921611	0.115362875	0.029385548	0.029327415
a8	0.05538212	0.05589524	0.055520084	0.056898847	0.05948049	0.06339958	0.371297	0.080083385	0.09144296	0.0553436	0.055256646
</S>	0.06345165	0.06366864	0.06349201	0.06401427	0.0650198	0.06677153	0.31380498	0.08259679	0.09033189	0.06344108	0.063407354
