 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
a31	0.12744066	0.13370945	0.106842354	0.09068479	0.19111192	0.108297005	0.027305463	0.032281555	0.122716345	0.059610415
a24	0.059048925	0.118008904	0.059837062	0.07640175	0.5582378	0.035368755	0.002486814	0.010329495	0.06305334	0.01722722
a31	0.0742629	0.118731074	0.07106093	0.0764721	0.47967467	0.05022086	0.004635932	0.025161266	0.061277542	0.03850271
a13	0.11895435	0.19800359	0.09461537	0.10630319	0.33649182	0.034991063	0.001906565	0.007834931	0.08131382	0.019585282
a18	0.11195863	0.19555424	0.07260422	0.06646273	0.42123586	0.035279393	0.0029890225	0.0054633203	0.076399654	0.012052937
a20	0.093139336	0.15570062	0.053346008	0.042130206	0.53173137	0.034669634	0.0049875802	0.00729664	0.06583027	0.011168366
a31	0.08082466	0.13005458	0.042714413	0.03327293	0.5995981	0.03165754	0.006533959	0.009626296	0.054266114	0.011451289
a37	0.08659761	0.17922552	0.04855656	0.040100858	0.5373154	0.028380584	0.002802341	0.0061869225	0.06440724	0.006426915
a31	0.04122562	0.08729756	0.027434278	0.026016878	0.7409877	0.021711545	0.0049758093	0.010365084	0.03216397	0.007821446
a11	0.050178967	0.13196722	0.032403592	0.03257088	0.6731313	0.022092737	0.0030277492	0.0054439437	0.04465859	0.0045249835
a31	0.018869849	0.044749457	0.017263759	0.020702804	0.8466404	0.016224662	0.0046437522	0.007062398	0.018620906	0.00522198
a11	0.021018468	0.045321118	0.016486885	0.019494103	0.84749377	0.0148004275	0.0049965763	0.0063459305	0.018520541	0.0055221627
a31	0.0138755385	0.025779465	0.011844446	0.014371635	0.8967568	0.010692511	0.005157018	0.0056382366	0.010509616	0.005374687
a11	0.01679439	0.022691922	0.015619897	0.017581454	0.8712628	0.014529246	0.009223873	0.009775442	0.01313035	0.00939066
a31	0.015010903	0.021382732	0.013472699	0.014532154	0.8905467	0.010436233	0.007928103	0.0080583	0.0105807185	0.008051509
a13	0.02914151	0.03269832	0.02750777	0.027885811	0.7706649	0.024164716	0.021544605	0.021756047	0.023028448	0.021607878
a31	0.032383256	0.037505034	0.03047257	0.030620495	0.7552256	0.02364589	0.022072693	0.022134112	0.023789931	0.022150531
a18	0.06383374	0.068772115	0.061369207	0.060954444	0.46098983	0.057540547	0.056449115	0.05652607	0.05708925	0.056475636
a31	0.065992795	0.073060416	0.06231478	0.0615295	0.47233418	0.053438816	0.052546933	0.05257267	0.053614814	0.052595187
a10	0.09007699	0.09301808	0.0888141	0.08853422	0.20514303	0.08705755	0.086789325	0.08680535	0.08696514	0.08679625
a7	0.093179874	0.09941948	0.09016638	0.08939269	0.20414713	0.08497285	0.084592625	0.084603295	0.084921315	0.08460431
a31	0.09565341	0.10215047	0.09234226	0.09145507	0.18793169	0.08645682	0.08593797	0.085956454	0.086171366	0.085944474
a20	0.09579087	0.09669154	0.09543482	0.09536889	0.14210953	0.09498999	0.09488577	0.094892874	0.09494758	0.09488822
a31	0.09556207	0.09927518	0.09398697	0.09360645	0.16013886	0.09157452	0.09142349	0.09142707	0.09157611	0.091429316
</S>	0.09815179	0.09869459	0.09793471	0.09788411	0.119223915	0.09764327	0.09761058	0.09761225	0.09763338	0.09761143
