 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
a31	0.10758992	0.11176054	0.11839513	0.18466467	0.097246416	0.09685977	0.098036855	0.10532372	0.080123
a46	0.07351471	0.07418791	0.10140103	0.2539506	0.06963177	0.05605765	0.07392814	0.2649812	0.032346968
a31	0.07378188	0.075162895	0.109363504	0.31384	0.053316984	0.04532366	0.059745923	0.23045006	0.039015103
a27	0.055198677	0.05732164	0.09790612	0.31765792	0.050944768	0.038558353	0.0580903	0.29672354	0.02759873
a41	0.056309674	0.058838814	0.10537002	0.35211474	0.045359697	0.03537796	0.05260026	0.27346057	0.020568214
a1	0.052965075	0.055843733	0.11955978	0.41665772	0.034609206	0.027787836	0.0368728	0.2448595	0.010844376
a21	0.048864096	0.052814055	0.11847668	0.45381555	0.03045933	0.025221359	0.03215168	0.22732337	0.010873869
a31	0.044133272	0.05058637	0.113964476	0.4889333	0.030719504	0.026966712	0.03328646	0.1996241	0.011785857
a13	0.021869015	0.024824327	0.08753398	0.53728807	0.015038615	0.012855192	0.018412417	0.27446052	0.0077178753
a31	0.02158267	0.025548935	0.06598604	0.5714921	0.020098466	0.019844597	0.02361689	0.23683445	0.014995853
a41	0.017692385	0.019368717	0.06851352	0.55747056	0.012033589	0.01075905	0.015891217	0.29093328	0.007337672
a35	0.02460033	0.027199944	0.05349834	0.5449155	0.021985244	0.022879736	0.026497994	0.25852388	0.019899042
a31	0.04167689	0.044078715	0.0662878	0.3890011	0.043058816	0.045965146	0.050698124	0.2762585	0.042974938
a14	0.03605881	0.037918337	0.0553856	0.4554972	0.032134656	0.032290656	0.03522581	0.28518522	0.030303696
a28	0.063781336	0.06732718	0.08249412	0.37423128	0.054067302	0.053057157	0.054898422	0.19868325	0.051459946
a31	0.0888454	0.09251875	0.101733774	0.25843072	0.08079687	0.08015877	0.081466004	0.1364809	0.079568766
a0	0.08866928	0.09195008	0.10114878	0.2618559	0.0811487	0.08026772	0.08169484	0.1335318	0.079732925
a31	0.10321339	0.10634441	0.11102408	0.1819231	0.09731911	0.09693647	0.09736351	0.10911823	0.09675768
a46	0.107098006	0.108079925	0.10994499	0.14198026	0.105275325	0.10510764	0.105352856	0.11213397	0.10502704
a17	0.10761441	0.108884476	0.110787995	0.1414469	0.10540607	0.105251476	0.105443686	0.10997665	0.10518834
</S>	0.109925374	0.110355996	0.11102947	0.121653795	0.1091746	0.10911887	0.10917725	0.11046921	0.109095395
