 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
a46	0.08879868	0.10438399	0.104620226	0.10398929	0.105955675	0.103977315	0.10633407	0.08066434	0.09901287	0.07434868	0.027914872
a31	0.033075944	0.06789839	0.10999797	0.10175928	0.1615953	0.08346679	0.252441	0.052347712	0.07461659	0.0433011	0.019499902
a17	0.032739837	0.0697037	0.10812787	0.098581456	0.1545476	0.082436204	0.24710573	0.055777267	0.077043615	0.04633642	0.0276003
a41	0.037709333	0.088968016	0.11350662	0.097485095	0.122421496	0.0871775	0.17751691	0.07819648	0.08657294	0.07345518	0.03699048
a31	0.05186589	0.096819006	0.1063688	0.093623355	0.11067255	0.08740207	0.14712594	0.082421765	0.08666841	0.081560925	0.05547131
a38	0.03538493	0.09207235	0.11359979	0.08716756	0.13171296	0.07429375	0.21835165	0.06331982	0.0753003	0.06506374	0.04373312
a31	0.05483774	0.09922131	0.1088461	0.09125659	0.12081107	0.08150929	0.17694506	0.07156387	0.0774264	0.07072544	0.04685711
a17	0.022329925	0.11141456	0.14807099	0.10452607	0.16653123	0.07600594	0.21945032	0.040829718	0.06723671	0.035385873	0.008218722
a31	0.027847404	0.10748994	0.13934284	0.100074574	0.1644563	0.08241155	0.24981596	0.03443708	0.06850073	0.020818194	0.004805457
a39	0.020999074	0.122386344	0.15251228	0.13062546	0.15739124	0.09292294	0.17458232	0.041578576	0.079086736	0.025553392	0.0023616876
a35	0.0114464685	0.108117186	0.15806927	0.12929732	0.18602182	0.089868486	0.22309195	0.019667607	0.06258123	0.01012524	0.0017133746
a31	0.011173513	0.09192129	0.13861783	0.10387646	0.19219407	0.08738361	0.3025032	0.016098011	0.043428548	0.009090919	0.0037125354
a46	0.010545454	0.092529275	0.15609494	0.123148024	0.19568603	0.09092929	0.25067917	0.016492402	0.053733084	0.008276368	0.0018860252
a38	0.010170556	0.072674304	0.12537591	0.100249596	0.20984392	0.08477997	0.33900753	0.013016967	0.033870723	0.007339837	0.0036706263
a13	0.011702208	0.069246635	0.10915471	0.088637926	0.22606924	0.072621286	0.35321757	0.019146672	0.028644143	0.013343262	0.008216394
a11	0.014110639	0.076250575	0.106261946	0.08392369	0.22323668	0.06741071	0.33648217	0.025800476	0.032729793	0.02065548	0.013137894
a13	0.015390073	0.09064279	0.11598724	0.090008356	0.2144473	0.07170626	0.2957107	0.028618716	0.03626417	0.024757806	0.016466554
a31	0.01720632	0.087226994	0.111865155	0.08800227	0.21057326	0.07316773	0.28492722	0.034524288	0.042103555	0.030310845	0.020092307
a49	0.021889852	0.05530352	0.08684414	0.08560845	0.22510566	0.0806713	0.3138019	0.035859484	0.046376	0.027199404	0.021340312
a13	0.03730094	0.053534195	0.0743463	0.0829302	0.17819335	0.0874987	0.29043892	0.05268744	0.06312369	0.04256967	0.037376583
a20	0.045665845	0.060239706	0.08208074	0.09534516	0.1486321	0.10282103	0.21415287	0.06885795	0.08131345	0.05436795	0.046523135
a31	0.050442133	0.06163899	0.08109454	0.0956673	0.14540662	0.105191685	0.20092282	0.069657244	0.08175527	0.05714402	0.0510793
a8	0.07350832	0.077936254	0.08193585	0.084818564	0.12220022	0.087839246	0.17079426	0.07554256	0.07808097	0.0740257	0.07331811
a31	0.087907	0.0888357	0.089504346	0.089840546	0.0962238	0.09028582	0.10477947	0.08820243	0.08861046	0.08796051	0.0878499
a45	0.08907272	0.08983624	0.090151936	0.089969814	0.09388431	0.08996303	0.100644715	0.089124545	0.089290105	0.08905138	0.0890112
a31	0.09056818	0.0907801	0.09083185	0.09074296	0.091474585	0.09071567	0.09263219	0.09056548	0.09059095	0.09055222	0.09054584
</S>	0.09044538	0.090757124	0.09082497	0.09065989	0.09162955	0.090596296	0.093355976	0.0904317	0.09046696	0.09042088	0.090411365
