 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
a31	0.107147746	0.065315224	0.14068691	0.14200199	0.14535609	0.14430238	0.14618059	0.10900908
a21	0.014636054	0.011966696	0.05104082	0.053422134	0.2968363	0.21770333	0.3151022	0.039292526
a37	0.02933831	0.02277925	0.06924656	0.068007134	0.25061634	0.19091657	0.29117918	0.07791674
a31	0.04124421	0.028118871	0.0777413	0.07732888	0.22723779	0.18142009	0.2728345	0.09407434
a17	0.0152611965	0.013066089	0.05051877	0.05343516	0.30107468	0.221805	0.28711453	0.05772451
a20	0.022020763	0.01430859	0.051294845	0.05172853	0.28949872	0.20698717	0.30104995	0.063111365
a41	0.024841864	0.009500406	0.05098376	0.051169932	0.2845851	0.22046667	0.29793572	0.060516533
a31	0.029581275	0.0051222662	0.057711743	0.056688003	0.2636645	0.23082966	0.3062365	0.050166085
a46	0.013312082	0.0019852307	0.08110462	0.09322808	0.27540824	0.2309991	0.25156298	0.052399658
a31	0.007897255	0.0021476971	0.059408844	0.060473792	0.30411917	0.24717042	0.2958257	0.02295712
a13	0.007647387	0.0015771033	0.08689881	0.10067136	0.27730694	0.2331022	0.2613672	0.031429056
a41	0.0046766186	0.0018583199	0.050486695	0.05290388	0.32821402	0.23957652	0.30690083	0.015383106
a31	0.005263776	0.0026330943	0.041329745	0.0429049	0.32371104	0.23397957	0.33794627	0.012231522
a33	0.004854605	0.0017893532	0.05469812	0.059084985	0.32639793	0.23605958	0.2998145	0.017301034
a31	0.005579095	0.0034719575	0.032551624	0.03369957	0.32706273	0.21319868	0.37407333	0.010362966
a28	0.00423324	0.0022305225	0.03602089	0.039423984	0.35659748	0.21488456	0.33456656	0.012042714
a20	0.004671071	0.0029377593	0.024188336	0.02772316	0.37253362	0.18256766	0.37600073	0.009377698
a8	0.005856957	0.0043729246	0.017018195	0.019249104	0.40272957	0.14731994	0.39401627	0.009436943
a31	0.010866353	0.009404057	0.023894314	0.026481872	0.3652831	0.12537824	0.42493215	0.013759837
a39	0.0073360885	0.0062968084	0.020245006	0.02370144	0.37213114	0.14757182	0.4110674	0.011650316
a41	0.014135843	0.012708504	0.023291284	0.02659929	0.36911708	0.11436639	0.42349514	0.016286377
a13	0.030096887	0.028418291	0.03864245	0.04029666	0.37236655	0.10012762	0.357362	0.03268953
a31	0.04604358	0.044078317	0.05878204	0.057237852	0.33815652	0.115223266	0.28724656	0.053231895
a35	0.027478214	0.026644414	0.038636222	0.042889427	0.3528972	0.10313501	0.37801847	0.03030104
a31	0.0779076	0.07701965	0.08483373	0.08713747	0.27143344	0.110626414	0.2117155	0.079326235
a21	0.06551631	0.0648631	0.07232612	0.07528697	0.29058588	0.113609195	0.250103	0.06770939
a31	0.10646109	0.10586066	0.108606234	0.109464	0.18060634	0.12311509	0.15902872	0.1068578
a10	0.106338196	0.10603369	0.10842658	0.109283604	0.17485735	0.12394668	0.16389671	0.10721714
</S>	0.10444054	0.10380833	0.105831906	0.10616003	0.16473323	0.13091935	0.17818028	0.10592629
