 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a20	0.053997487	0.055020813	0.057415165	0.057463314	0.03769824	0.06330446	0.08052781	0.08270376	0.08410829	0.08409479	0.08334171	0.0842326	0.06422268	0.083459154	0.012956019	0.015453694
a11	0.07682267	0.10352395	0.11964172	0.09244886	0.02388535	0.045060184	0.045790605	0.046405263	0.11724181	0.11964814	0.041160785	0.07710195	0.023557909	0.046103444	0.006942151	0.014665117
a38	0.07220603	0.09910751	0.10857584	0.08319357	0.043773923	0.0646638	0.060939133	0.0585424	0.08580906	0.08612002	0.052639797	0.06536769	0.032839384	0.048029415	0.012307966	0.025884485
a37	0.06741471	0.086742274	0.08746685	0.0720806	0.05432652	0.065492116	0.06485378	0.064198315	0.078656875	0.080012195	0.05979994	0.06830773	0.03682126	0.056451507	0.017606614	0.039768707
a11	0.06639678	0.0789144	0.07862783	0.069238454	0.058892336	0.065074496	0.06493704	0.064756915	0.07506825	0.07619253	0.06195626	0.06863768	0.039863657	0.05979878	0.0232386	0.048406024
a13	0.06663525	0.075936824	0.07597396	0.06888872	0.059460282	0.06512891	0.06522002	0.06515799	0.07399535	0.074774705	0.06289308	0.06847365	0.04173834	0.061102327	0.023687353	0.05093329
a37	0.06830636	0.07608654	0.076309554	0.0691943	0.057058427	0.0643085	0.064853065	0.06503245	0.07546939	0.076123394	0.06302815	0.06927248	0.042954773	0.06186326	0.020523299	0.049615987
a31	0.070247516	0.077533975	0.07793419	0.07010896	0.052706283	0.06315251	0.0643723	0.06493711	0.07975566	0.08045598	0.06276207	0.07131471	0.043109592	0.0621037	0.0152425645	0.044262934
a24	0.059212055	0.07444273	0.07761647	0.0685067	0.046234347	0.059923805	0.06263845	0.06624038	0.106498465	0.10874008	0.06082493	0.08274296	0.029726654	0.054465696	0.01211896	0.030067226
a31	0.06455594	0.08103099	0.08868804	0.08092737	0.042063925	0.07055686	0.071240455	0.070103966	0.092283934	0.09160009	0.06216741	0.07204057	0.034407098	0.053942066	0.006298819	0.018092431
a39	0.048193973	0.07843878	0.08747237	0.0630519	0.012318594	0.042371985	0.062975846	0.069675535	0.13564952	0.14240436	0.058266312	0.111301355	0.019166248	0.062865905	0.0021427912	0.003704557
a31	0.022994157	0.037794344	0.055710603	0.04716277	0.007704984	0.039739292	0.07358726	0.08408565	0.17224696	0.17587428	0.06843269	0.12689018	0.015808642	0.06571143	0.002875327	0.0033814579
a13	0.029548764	0.049466137	0.07192415	0.054415356	0.0056795655	0.03785099	0.06972182	0.07581935	0.16147773	0.1636275	0.0651277	0.11985708	0.017803684	0.07229215	0.0024079785	0.0029800402
a41	0.018776178	0.029783797	0.045270182	0.038786907	0.0065185092	0.029959701	0.07142685	0.08382966	0.18692195	0.18869916	0.07162652	0.13658218	0.013201876	0.07199416	0.0031614406	0.0034609768
a33	0.018343173	0.029223988	0.04342916	0.039033324	0.008345167	0.035580352	0.07669062	0.08930702	0.18385647	0.18628998	0.0730445	0.13226002	0.013320284	0.064111285	0.0032833565	0.0038812736
a31	0.021486985	0.030499926	0.046900608	0.049933486	0.011146926	0.04698083	0.085341595	0.09088145	0.17378688	0.17250559	0.07193552	0.11344333	0.01807716	0.057316598	0.0044050226	0.005358166
a37	0.023820892	0.03901535	0.06086584	0.05196314	0.006611089	0.038323477	0.07325049	0.0800053	0.17438763	0.17625609	0.06349852	0.12296307	0.017099747	0.06535389	0.0030590252	0.003526463
a31	0.016562896	0.02524307	0.039731394	0.038847625	0.008466153	0.03421431	0.07663332	0.08808745	0.19528916	0.19392626	0.07071186	0.1299709	0.01356371	0.060328223	0.0040103574	0.004413346
a11	0.019229202	0.029624078	0.046831045	0.043047983	0.0063262316	0.03190939	0.0733611	0.082194924	0.18717776	0.18728304	0.067337	0.13159108	0.015521117	0.0710283	0.0035898692	0.003947853
a0	0.015948933	0.023145331	0.034729693	0.032983243	0.0076636537	0.025859665	0.06909497	0.08439554	0.20411162	0.20278099	0.07154662	0.14072831	0.012337724	0.06545609	0.004507419	0.0047102035
a31	0.016103996	0.022646744	0.035157397	0.037346713	0.010354395	0.032734822	0.07996467	0.0898012	0.20125145	0.19560166	0.07281302	0.124692865	0.013708496	0.056396775	0.005526461	0.005899336
a28	0.018389296	0.026603097	0.04333042	0.043799937	0.0073690866	0.033663582	0.07307322	0.08250161	0.19379926	0.19118384	0.06713486	0.12733194	0.017223503	0.06531541	0.004483303	0.004797594
a31	0.016316466	0.022231985	0.031449344	0.030545099	0.007995029	0.022691572	0.06541121	0.0828753	0.20723067	0.20638725	0.07232347	0.14494109	0.01258899	0.06592322	0.005472711	0.0056165084
a41	0.015472401	0.019792339	0.027737545	0.029688738	0.0083676	0.021972165	0.066340014	0.08484584	0.20987517	0.20684965	0.07410046	0.14332974	0.013733668	0.06494176	0.0063858456	0.0065671154
a31	0.016162228	0.02082976	0.028716538	0.029831726	0.009278833	0.022392986	0.06489934	0.08297386	0.21244834	0.20915984	0.073021114	0.14243108	0.0131959645	0.061039455	0.0067437515	0.0068751858
a20	0.016309021	0.019881804	0.026141591	0.028117828	0.0094188135	0.020657102	0.063310266	0.08402701	0.21024108	0.20718965	0.07639624	0.14543794	0.014464792	0.06263009	0.007817254	0.007959508
a24	0.017314132	0.021843066	0.02723517	0.02666307	0.009547178	0.018765459	0.057702713	0.07995362	0.21368393	0.21282658	0.07376057	0.15376833	0.012578346	0.059100583	0.007583243	0.007673999
a46	0.018149747	0.023006728	0.03127638	0.0322551	0.01208883	0.024364132	0.06981302	0.0862811	0.20516075	0.20003003	0.07631643	0.134698	0.013929835	0.055366863	0.008561168	0.008701862
a31	0.01817688	0.02188805	0.033896405	0.040853932	0.014227233	0.035694726	0.08555757	0.09373559	0.18415697	0.17397964	0.08275885	0.11450551	0.019411488	0.061256927	0.009808083	0.010092223
a0	0.017655874	0.020193685	0.026216423	0.029463809	0.011952222	0.024432974	0.06909917	0.08770359	0.19679353	0.19234395	0.08433326	0.13440678	0.018677352	0.065611966	0.010497938	0.010617429
a18	0.022175072	0.024082016	0.028949162	0.032656856	0.017533228	0.025222896	0.06375771	0.08625583	0.1860354	0.17892873	0.08766945	0.14070722	0.019812813	0.055016827	0.01555647	0.015640294
a17	0.020942247	0.023475463	0.030043812	0.03449596	0.017707124	0.025572497	0.060238656	0.0823802	0.20088078	0.19032055	0.08125451	0.14021021	0.017332211	0.046350814	0.014315383	0.014479593
a23	0.020216128	0.022609055	0.02965761	0.034651108	0.018302232	0.027908904	0.06873189	0.08970131	0.18767181	0.17714085	0.08909944	0.13268265	0.018835468	0.053013876	0.014797391	0.014980234
a28	0.02064762	0.023066284	0.03006847	0.035160135	0.02021919	0.028769756	0.06441856	0.08716341	0.1883785	0.17670089	0.08842071	0.13705176	0.019184407	0.048220024	0.016155213	0.016375044
a31	0.020703126	0.023503596	0.03073262	0.03515717	0.019807052	0.02772304	0.060180973	0.08338451	0.19706792	0.18509153	0.08415147	0.13934563	0.017944722	0.0440307	0.015471563	0.015704406
a37	0.019669112	0.020952698	0.02513347	0.028975809	0.017006787	0.026792426	0.07463281	0.096679956	0.17039618	0.16545223	0.09958638	0.13286716	0.022374077	0.06803129	0.015682308	0.015767304
a31	0.02960533	0.03123707	0.034138575	0.036156613	0.025503524	0.028739637	0.045795016	0.06683012	0.17855111	0.17058644	0.07430431	0.16397633	0.025392218	0.0410865	0.024019733	0.024077531
a18	0.025556708	0.026657397	0.02792817	0.027532695	0.022519741	0.02546122	0.050320596	0.07690035	0.17589435	0.17288208	0.08706506	0.16341485	0.024425521	0.04912313	0.022144109	0.02217402
a31	0.034554906	0.036165617	0.037539016	0.036608025	0.029101968	0.031008538	0.043931425	0.06171223	0.16432925	0.15843566	0.06947405	0.16904126	0.02950789	0.04168545	0.028441763	0.028462935
a20	0.031232033	0.032176975	0.032954384	0.032045905	0.028608263	0.03027035	0.045609843	0.066290066	0.1631788	0.15897095	0.07652913	0.17082809	0.029663272	0.04488015	0.028372217	0.028389582
a31	0.040101185	0.04206361	0.04279808	0.039910357	0.03346531	0.034730826	0.043699484	0.05694397	0.15048206	0.14512584	0.06333521	0.16465308	0.033853885	0.042657837	0.03308441	0.033094842
a20	0.038105056	0.038912773	0.03942993	0.038327888	0.03584529	0.036815085	0.045964953	0.059992984	0.14245905	0.13755086	0.06819156	0.165119	0.03643592	0.04545837	0.03569046	0.035700776
a31	0.04559806	0.04758501	0.048106413	0.04460419	0.03928643	0.040164117	0.04634135	0.055782735	0.1310585	0.12609708	0.060771372	0.15118274	0.03958151	0.045762457	0.039035723	0.039042328
a46	0.04443457	0.0450404	0.04537939	0.044430148	0.04277388	0.043361124	0.048993535	0.05818549	0.12096999	0.11637204	0.06406407	0.14886652	0.04313155	0.04863289	0.042679217	0.042685263
a31	0.04571124	0.046571124	0.04689673	0.045273706	0.043270253	0.04383709	0.04934328	0.058247432	0.11913879	0.114735045	0.063814186	0.1444722	0.043640353	0.048662987	0.04319053	0.04319506
a8	0.051785767	0.05216822	0.05234034	0.05164833	0.050765835	0.051057134	0.05395557	0.058844693	0.09647765	0.09312823	0.062084787	0.11965807	0.050958745	0.0536692	0.05072751	0.05072989
</S>	0.051342774	0.05172131	0.05189247	0.051170968	0.05029321	0.050592594	0.05369653	0.058940437	0.09793437	0.09452377	0.06248534	0.12115329	0.05050401	0.05323196	0.050257463	0.050259493
