 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a33	0.08093112	0.07532829	0.04494079	0.10686195	0.10324179	0.10694918	0.108230494	0.10781386	0.08016201	0.107722186	0.07781832
a31	0.029505726	0.03210621	0.01448982	0.09090568	0.042408135	0.10083568	0.24732223	0.17269279	0.02650069	0.19495021	0.048282936
a7	0.030885998	0.032938864	0.018195124	0.08474065	0.039156545	0.096100084	0.25909957	0.1632743	0.027607668	0.19722003	0.05078121
a0	0.03937308	0.046682376	0.027918682	0.08318016	0.056970123	0.088760726	0.23068163	0.1509249	0.04069499	0.16033268	0.07448072
a31	0.045504328	0.056094192	0.039354786	0.083348505	0.06940838	0.09013691	0.19977923	0.13639215	0.057734363	0.13818058	0.084066555
a37	0.026610168	0.02924082	0.015965568	0.08611977	0.043123987	0.11017731	0.24192952	0.17013724	0.031934034	0.1866954	0.058066223
a8	0.029179772	0.03258876	0.021545265	0.07551788	0.04813853	0.09335556	0.25485897	0.17327762	0.03269175	0.176225	0.06262087
a37	0.03440293	0.04370021	0.031274207	0.080157235	0.066025704	0.0939196	0.22370641	0.1546412	0.049260847	0.14718829	0.075723335
a31	0.034088656	0.04394581	0.029090213	0.080140404	0.06400934	0.09627478	0.22219735	0.16047661	0.0488186	0.14980838	0.07114985
a17	0.02750054	0.03123574	0.010634191	0.11297365	0.059107926	0.13023384	0.18599842	0.16191694	0.034389295	0.18423279	0.061776664
a37	0.027265131	0.031533223	0.006559821	0.09784761	0.06233182	0.12716281	0.18787782	0.17349121	0.036614243	0.19862522	0.05069107
a31	0.024304418	0.02520981	0.0045646033	0.107933	0.0747543	0.13552466	0.18393439	0.17447047	0.033372674	0.19906585	0.03686579
a14	0.038786024	0.042362466	0.0037337742	0.14080685	0.08364461	0.12908235	0.16133572	0.13706526	0.03695018	0.17650053	0.049732212
a3	0.0308629	0.029239813	0.0032007855	0.15886483	0.07918641	0.13146104	0.17923498	0.13571566	0.025769671	0.1922962	0.03416769
a11	0.016687721	0.014953805	0.002744875	0.14693289	0.073120646	0.13825417	0.19738415	0.16158105	0.016357103	0.20926537	0.022718193
a35	0.013082008	0.012602829	0.0032071983	0.12878427	0.070223555	0.14126605	0.20303759	0.1778661	0.01593458	0.21294259	0.021053217
a8	0.017310878	0.01704939	0.004598606	0.10620298	0.068965726	0.13959228	0.20442493	0.19009756	0.021759383	0.20998612	0.020012127
a23	0.023308283	0.02366547	0.0054424424	0.10045748	0.070109226	0.13288467	0.20791426	0.18992409	0.028437266	0.19346184	0.024394965
a31	0.019177007	0.018821465	0.005754451	0.103924684	0.071886554	0.13218743	0.22411542	0.19804136	0.020597102	0.1878883	0.017606176
a11	0.01703949	0.016413357	0.003991737	0.11128843	0.07498532	0.13952991	0.20109421	0.18861212	0.02242693	0.20247146	0.022147039
a10	0.012619313	0.012686695	0.0048727547	0.10356136	0.0650842	0.13499175	0.23676078	0.20686398	0.014253781	0.19454135	0.013764036
a31	0.009943583	0.01034722	0.00425923	0.10537751	0.060311276	0.14072141	0.22940953	0.20591438	0.012574942	0.20759399	0.01354694
a10	0.015072626	0.01251835	0.0025376624	0.12138141	0.07263648	0.14009187	0.20287043	0.18346511	0.016331056	0.21010652	0.02298846
a35	0.010724538	0.008324418	0.002739935	0.1283614	0.048013117	0.12476765	0.24434938	0.18067567	0.008799015	0.23045492	0.012790031
a20	0.0075319624	0.0067850295	0.0036287692	0.10041247	0.040961497	0.12878369	0.26757875	0.21198475	0.007864269	0.21408418	0.01038465
a31	0.007640574	0.007468963	0.0040074275	0.09597374	0.042345226	0.12824728	0.27341473	0.21877316	0.008206	0.2030601	0.010862798
a20	0.008068694	0.0063833264	0.0029585345	0.11301512	0.04952632	0.13130213	0.2489245	0.20124173	0.0089709945	0.21793501	0.011673564
a31	0.0077111917	0.006657441	0.0039826245	0.092723265	0.030524427	0.110186286	0.31133193	0.206858	0.0072463797	0.21376273	0.009015789
a35	0.007615318	0.006584721	0.0045919283	0.08725523	0.02702342	0.10160176	0.35195115	0.20088577	0.008164539	0.19501531	0.009310854
a14	0.00942335	0.008131127	0.0056497706	0.07469931	0.024835564	0.090184	0.39216977	0.18883426	0.00871752	0.18827511	0.009080164
a37	0.010578591	0.009860428	0.0068003186	0.06172489	0.020531831	0.07481977	0.4598608	0.18180145	0.009800332	0.15271261	0.011508959
a19	0.0090654185	0.0084230965	0.0060549253	0.06787386	0.022024782	0.084435314	0.41506928	0.20467605	0.008264995	0.16420962	0.00990271
a28	0.013851528	0.012571357	0.010198626	0.09952113	0.040465843	0.09804485	0.37135857	0.17955685	0.012140098	0.1486651	0.013626036
a21	0.010623771	0.010850842	0.008405874	0.07330376	0.030079924	0.08846865	0.42125592	0.20478058	0.010761828	0.12631746	0.015151418
a11	0.013520121	0.013760264	0.011552539	0.09624243	0.04231399	0.10469387	0.37054053	0.18993692	0.014206245	0.123562485	0.019670647
a37	0.015321156	0.016262079	0.013898764	0.08920999	0.042790666	0.097477935	0.394565	0.1783819	0.017120698	0.11052387	0.024447965
a29	0.016348477	0.016763007	0.014878068	0.09989247	0.046577513	0.10348067	0.3617417	0.17735103	0.017843584	0.121001646	0.024121895
a18	0.019721935	0.020193473	0.018587498	0.09406795	0.044750255	0.093080305	0.38062292	0.16470373	0.020999586	0.1158218	0.027450532
a31	0.019513616	0.020442981	0.018550925	0.09184334	0.046070695	0.09289209	0.38588238	0.16275789	0.021600155	0.110764526	0.029681463
a20	0.027574975	0.027465826	0.026823884	0.07243331	0.039061047	0.06703924	0.46050835	0.12302925	0.028086448	0.09706971	0.030907951
a31	0.04958295	0.049643137	0.04907053	0.07558745	0.0552426	0.0666036	0.37167743	0.08833028	0.04979349	0.09158376	0.052884802
a39	0.04966659	0.049463984	0.049130064	0.065386176	0.05405189	0.06695727	0.39280152	0.09503053	0.04981272	0.07749396	0.050205246
a31	0.07326295	0.07313442	0.072702855	0.08370943	0.07514558	0.08041683	0.213376	0.08948688	0.07294791	0.09179768	0.07401939
</S>	0.06738836	0.067230955	0.06699718	0.074871846	0.06956842	0.077025115	0.26712573	0.09346839	0.06754804	0.081285484	0.06749056
