 	io	nella	mia	vita	ho	sempre	lavorato	</S>
a8	0.13807395	0.13526769	0.10747759	0.13665159	0.13274768	0.14438508	0.11051849	0.09487789
a31	0.13947745	0.10995383	0.059397474	0.117192544	0.10957813	0.3208218	0.090952024	0.05262674
a29	0.13382787	0.10209797	0.070146136	0.11555251	0.11435639	0.28842175	0.10708669	0.06851072
a10	0.14703064	0.12275765	0.10566457	0.1173926	0.11414569	0.18007697	0.10913584	0.10379606
a24	0.14570577	0.11938803	0.10005229	0.112343244	0.10821262	0.21426947	0.100865565	0.09916297
a31	0.14221933	0.12750427	0.10786964	0.11964941	0.11222608	0.18894438	0.10170676	0.099880114
a24	0.16909893	0.123393424	0.0752636	0.12539361	0.11882427	0.24928486	0.077955596	0.060785737
a16	0.15412244	0.122831665	0.09241548	0.12469142	0.119717225	0.2537777	0.07645429	0.05598975
a31	0.14783943	0.1263928	0.079209335	0.136838	0.1300596	0.26978192	0.074129276	0.03574967
a20	0.20178999	0.14167167	0.06871255	0.1366434	0.13628004	0.20994917	0.076072454	0.028880728
a31	0.18361357	0.13339835	0.040692553	0.14662918	0.12995335	0.2908241	0.05926614	0.015622764
a11	0.22178861	0.15440331	0.059647415	0.1313705	0.12999749	0.20633717	0.073532425	0.02292315
a17	0.18660368	0.13197665	0.030506069	0.14877543	0.12638363	0.30934703	0.054362588	0.012044873
a11	0.14011212	0.10985208	0.032016538	0.14416674	0.11127224	0.4025226	0.045115013	0.014942626
a17	0.13274567	0.10819967	0.035599776	0.1372555	0.101566084	0.42388022	0.042509153	0.018243957
a31	0.13518876	0.12678817	0.04440928	0.14915965	0.11640679	0.3534221	0.053136338	0.021488927
a20	0.11137811	0.10755473	0.03271756	0.14747879	0.10585108	0.42731085	0.049821127	0.017887816
a31	0.08851494	0.08543478	0.03665919	0.12528698	0.08771987	0.5053541	0.04786863	0.02316149
a20	0.07539364	0.07219644	0.02198871	0.13969962	0.09763437	0.5311649	0.048401695	0.01352065
a8	0.050190445	0.049837902	0.029767046	0.09414277	0.07486377	0.6287056	0.05145087	0.02104153
a31	0.052376654	0.051447675	0.03033058	0.09570671	0.077112585	0.6044487	0.06338234	0.02519473
a24	0.04251489	0.0398031	0.024948647	0.06310801	0.05458972	0.7005342	0.052423097	0.022078285
a31	0.0545591	0.05188746	0.036138702	0.08316073	0.0756111	0.5876996	0.077792436	0.033150874
a10	0.044703554	0.041709017	0.027926063	0.05862972	0.051896807	0.6946688	0.05462072	0.02584536
a31	0.064127766	0.06170318	0.0500666	0.06463327	0.060141303	0.59238523	0.06207361	0.044869065
a11	0.07559014	0.07377093	0.06388189	0.07432139	0.070373856	0.50908124	0.0719373	0.061043218
a46	0.10075991	0.096984506	0.0823163	0.09449297	0.08830634	0.37989908	0.083822735	0.073418185
a6	0.10631997	0.10519148	0.098215975	0.10431676	0.10226669	0.2826511	0.1049986	0.09603941
a31	0.1090296	0.108315125	0.10093326	0.11082209	0.11158691	0.23634587	0.12492855	0.09803856
a26	0.10883516	0.10832939	0.10576349	0.1092018	0.108566135	0.24310437	0.11098039	0.10521922
a31	0.11764054	0.11741922	0.116247796	0.1178659	0.11755831	0.1784386	0.118824035	0.11600561
a8	0.12140381	0.121224895	0.12036267	0.12129355	0.12090488	0.15363313	0.12098472	0.120192334
</S>	0.12382783	0.123758666	0.12331632	0.12371498	0.12359512	0.13472944	0.12385761	0.123200044
