 	voglio	che	Maria	venga	domani	</S>
a20	0.2682457	0.21341361	0.05536402	0.30452746	0.06892079	0.08952839
a21	0.22318381	0.14698282	0.010121342	0.5256243	0.036163397	0.057924397
a31	0.2359141	0.20025852	0.024421446	0.3251486	0.083133645	0.13112368
a37	0.20393558	0.17967978	0.036396086	0.26961163	0.13634998	0.17402695
a31	0.22638898	0.20106578	0.035214413	0.26008046	0.11780546	0.15944494
a35	0.25494698	0.19284332	0.020511014	0.38712612	0.056608673	0.08796386
a31	0.29387093	0.20109688	0.025018146	0.3820049	0.04102858	0.05698065
a20	0.23256843	0.08940041	0.010973195	0.62516284	0.019608794	0.022286382
a31	0.1967782	0.07447588	0.020187838	0.63228273	0.037251417	0.039023962
a18	0.15150356	0.04347861	0.007997366	0.76278555	0.015250273	0.018984657
a31	0.11067142	0.056231644	0.027086934	0.7198869	0.038729556	0.04739356
a3	0.11677094	0.056781515	0.030496106	0.7168997	0.03631086	0.0427409
a13	0.14397106	0.09526839	0.059031434	0.5758227	0.061529677	0.06437667
a37	0.16447991	0.1397605	0.106524564	0.36103746	0.11113426	0.117063284
a46	0.16753782	0.14356336	0.12393251	0.29604492	0.13038906	0.13853231
a31	0.1612354	0.15424202	0.15147527	0.22080226	0.15419346	0.1580516
a18	0.16679369	0.16413195	0.16332544	0.17788601	0.16366613	0.16419671
a46	0.16696207	0.16589423	0.1655429	0.1700853	0.16566913	0.16584632
</S>	0.16666466	0.16631937	0.16620389	0.16819015	0.16626409	0.16635786
