 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
a39	0.06957731	0.057199135	0.041614767	0.04169219	0.05424066	0.05849834	0.075749226	0.08198417	0.08211316	0.082440384	0.07561538	0.079812214	0.08253061	0.0721653	0.044767115
a31	0.13649581	0.06773163	0.03129227	0.020355899	0.04119838	0.05806747	0.10373012	0.08032176	0.07981092	0.052228123	0.03529071	0.047043104	0.05781777	0.13582733	0.052788712
a8	0.1040725	0.060204137	0.042002894	0.032976635	0.047064174	0.06026806	0.09103773	0.07176314	0.08676901	0.051976632	0.042779703	0.05113934	0.061749134	0.12957191	0.06662503
a31	0.09282518	0.06649566	0.047478225	0.03624888	0.052235804	0.06242308	0.08503113	0.08292341	0.09683176	0.059920564	0.046624776	0.04873246	0.0538192	0.09469098	0.07371888
a20	0.09301905	0.0530999	0.039880592	0.033399038	0.042142987	0.052361496	0.0901659	0.07732385	0.098980136	0.05332582	0.04292799	0.054874443	0.067818224	0.13347708	0.06720351
a31	0.09995311	0.06309165	0.040300906	0.030409742	0.046535403	0.059125125	0.08854857	0.07862181	0.09996398	0.054634105	0.04400398	0.050025888	0.05940848	0.11833251	0.067044675
a13	0.13628757	0.046856713	0.01604172	0.01104644	0.02508441	0.041142486	0.11860102	0.08192477	0.097363494	0.05633396	0.03831151	0.05579085	0.0719633	0.16400795	0.039243817
a18	0.1273927	0.04116148	0.009757709	0.006671303	0.0195397	0.037908304	0.13724892	0.095300704	0.11160045	0.056334578	0.03466443	0.05084463	0.068942256	0.1806701	0.021962812
a31	0.10614131	0.041349962	0.010493724	0.0073143654	0.019947475	0.037293706	0.1328982	0.101600915	0.11890011	0.059933137	0.0374774	0.049746145	0.06730513	0.18751293	0.022085506
a20	0.15375738	0.03965218	0.0071566678	0.0045861965	0.016173137	0.037936173	0.1433333	0.09675456	0.11191085	0.05858669	0.03424873	0.05072182	0.06542786	0.1563257	0.023428723
a39	0.1345386	0.026220495	0.005977521	0.003975932	0.013423091	0.035610612	0.15159035	0.112305716	0.1262477	0.064589046	0.034788143	0.055076208	0.07561118	0.14568695	0.01435851
a13	0.10921563	0.0210373	0.006497362	0.0045265695	0.011853776	0.03242899	0.15525204	0.121689975	0.15067855	0.066476494	0.035455078	0.054289475	0.077928	0.13853349	0.014137324
a31	0.0799742	0.022109006	0.009124541	0.006181712	0.012862257	0.031663142	0.1545713	0.14529732	0.17613792	0.071537346	0.036338206	0.049021367	0.0690706	0.12160409	0.014507001
a18	0.13962655	0.034219276	0.007004145	0.004889273	0.015411413	0.035796423	0.13595194	0.09694724	0.12690197	0.05902954	0.03802064	0.055567242	0.07369454	0.15696865	0.019971177
a31	0.08641468	0.022758652	0.008737474	0.006356511	0.01365469	0.031983368	0.14224365	0.122614086	0.1709358	0.06668261	0.04141412	0.056936808	0.07962048	0.13568234	0.013964677
a37	0.121613786	0.026402993	0.0070230453	0.0052407137	0.014014957	0.0334173	0.13163346	0.09676373	0.1308158	0.06722599	0.044795047	0.065827034	0.08843129	0.1501096	0.016685227
a18	0.09405977	0.020632189	0.008325108	0.0062550344	0.013267321	0.032436166	0.14026394	0.11138851	0.1389204	0.07453416	0.044450235	0.066281386	0.09481723	0.13891497	0.015453594
a31	0.06292254	0.02204895	0.012690782	0.0095168045	0.014420517	0.030427592	0.14592263	0.148998	0.2045851	0.07291014	0.041091982	0.052500714	0.071574464	0.09456697	0.015822833
a20	0.10269718	0.023940962	0.008085839	0.0064265267	0.013479914	0.032442093	0.12699805	0.10253188	0.1405994	0.07306959	0.050665528	0.06908843	0.094133236	0.13892497	0.01691635
a31	0.07625457	0.02127236	0.010738346	0.008297919	0.014171502	0.031585764	0.14016262	0.120013095	0.14678115	0.07845365	0.047878914	0.06595516	0.09359355	0.12837747	0.016463956
a29	0.07781622	0.022602953	0.011024428	0.009036457	0.014301928	0.031530615	0.1282739	0.11807309	0.14310953	0.084444635	0.05441531	0.07124261	0.098107986	0.11693156	0.019088723
a31	0.068301894	0.023946783	0.013732381	0.011088602	0.016221039	0.032148037	0.13806906	0.12540768	0.13449866	0.083623655	0.05193209	0.067562334	0.09349325	0.12022746	0.0197471
a11	0.063255794	0.025768014	0.01546032	0.0133328345	0.017207442	0.031731058	0.12708223	0.1343069	0.14666049	0.09038723	0.05730614	0.06878291	0.08965974	0.09713501	0.021923875
a31	0.07049195	0.02342975	0.013910554	0.011118506	0.015925052	0.031457327	0.14291708	0.12691537	0.13100587	0.08297443	0.05038307	0.06551294	0.091488495	0.120586604	0.021883044
a20	0.058916733	0.029712228	0.019735571	0.017443223	0.020519823	0.032489035	0.12624449	0.14344348	0.14527625	0.089911796	0.05719286	0.06498756	0.08048552	0.08853239	0.025109062
a13	0.071013026	0.024176894	0.014767115	0.0118222	0.016511668	0.031362344	0.14622833	0.12835705	0.12672274	0.082035825	0.04960741	0.063786864	0.08849762	0.121449314	0.023661623
