 	volevo	Maria	domani	di	venire	da	me	</S>
a20	0.22086874	0.12508687	0.040727265	0.08158869	0.08483317	0.09771358	0.2182066	0.13097505
a24	0.46548104	0.033635683	0.008175653	0.024368009	0.02577531	0.041926146	0.31745526	0.08318294
a31	0.2595607	0.094505966	0.027214607	0.07336932	0.082748495	0.120934516	0.19440939	0.14725703
a17	0.2376916	0.09882658	0.037717164	0.082321346	0.0918228	0.12664665	0.1807446	0.14422928
a31	0.19700095	0.11357337	0.04364368	0.09858685	0.10832197	0.1339248	0.16043417	0.14451419
a37	0.23484468	0.097308956	0.046752192	0.08399618	0.09253866	0.12564583	0.17884384	0.1400696
a10	0.22368746	0.10994265	0.03775755	0.093136564	0.10237902	0.12756883	0.16567819	0.13984972
a31	0.3155346	0.09744599	0.016106265	0.065098286	0.074965775	0.097605154	0.20860267	0.124641344
a20	0.46877208	0.028069194	0.0038835187	0.0123282075	0.015645567	0.028030388	0.37325776	0.07001334
a33	0.5000621	0.010316139	0.0033238342	0.0052388418	0.0057347077	0.009476817	0.44234946	0.023498133
a20	0.53686845	0.0152376015	0.007961775	0.010391669	0.011565337	0.017596453	0.37239042	0.027988277
a31	0.57374614	0.016553046	0.010839004	0.013030674	0.014285086	0.020958085	0.3205075	0.030080514
a5	0.54105175	0.009694771	0.00605831	0.007098083	0.007823526	0.01104167	0.3940519	0.023179937
a17	0.539749	0.007212903	0.0049721305	0.0055350177	0.005612753	0.006570925	0.41689768	0.0134495385
a11	0.6183624	0.012940142	0.010103793	0.010838009	0.011047577	0.013657759	0.30080366	0.022246568
a10	0.61039966	0.025861513	0.01986926	0.02199023	0.023144435	0.032487735	0.21941136	0.04683578
a31	0.6229718	0.022439769	0.016387347	0.018755179	0.019954158	0.029400276	0.2292678	0.04082373
a24	0.6064003	0.0146757765	0.013262652	0.013653277	0.013900316	0.015138788	0.30080536	0.022163527
a46	0.53674895	0.043722034	0.042315736	0.04261383	0.042631377	0.043506697	0.19989273	0.048568588
a20	0.33351517	0.083444215	0.08283344	0.08301492	0.083149076	0.08429456	0.15927081	0.09047786
a31	0.20951527	0.10572626	0.10525851	0.10539443	0.10549077	0.10642275	0.15066844	0.11152357
a20	0.22977565	0.10610864	0.10589385	0.10594569	0.1059713	0.10612577	0.13310732	0.10707182
a31	0.15823072	0.1194267	0.119306065	0.11932642	0.11932697	0.11938695	0.12524283	0.11975334
</S>	0.15214491	0.12042241	0.12035696	0.12037034	0.12037258	0.12038823	0.12542886	0.1205157
