 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
a8	0.08340635	0.10435097	0.09596491	0.0893962	0.102915354	0.100354426	0.10738578	0.10779852	0.108615614	0.09981183
a31	0.024418795	0.04051908	0.024076123	0.020670276	0.024179112	0.025433451	0.21505542	0.29323027	0.26462895	0.067788556
a39	0.026295286	0.041471433	0.025304602	0.021475563	0.024134576	0.025387991	0.22503762	0.2788868	0.26224992	0.069756225
a31	0.026613826	0.041037265	0.02623078	0.023105118	0.026236923	0.026905749	0.20715488	0.28723553	0.26780936	0.067670554
a27	0.022692824	0.041980248	0.022149403	0.018288154	0.021910535	0.024737546	0.24207306	0.2807016	0.2503965	0.07507015
a11	0.02229556	0.039767236	0.021823458	0.01833268	0.021551827	0.02340212	0.23420167	0.2894532	0.2587924	0.07037988
a37	0.019507455	0.039203137	0.020845791	0.018004894	0.023612807	0.025934659	0.21534422	0.2910859	0.2642901	0.08217101
a31	0.016729856	0.049392644	0.02075132	0.016591208	0.02752945	0.03311504	0.20325167	0.2728603	0.26110175	0.09867673
a3	0.019446429	0.09777337	0.027329685	0.014077447	0.037334785	0.0495749	0.20145285	0.22799192	0.22343253	0.101586066
a20	0.01319574	0.09354121	0.024534058	0.010346186	0.0383461	0.04538587	0.2027182	0.23756015	0.2355581	0.09881444
a31	0.00944475	0.087242685	0.020108262	0.008265374	0.037598394	0.040197175	0.20598303	0.2503697	0.25007415	0.09071648
a11	0.011772395	0.096574314	0.024275688	0.009027267	0.03889319	0.04086761	0.21191773	0.24193825	0.23979697	0.084936574
a31	0.009408693	0.082955904	0.01892753	0.0073172306	0.03276004	0.03303391	0.22087546	0.26037818	0.259394	0.07494906
a29	0.008865927	0.079652704	0.017815098	0.006891498	0.03128624	0.030890986	0.2260846	0.26568085	0.26496488	0.06786725
a39	0.008356572	0.06500177	0.015236515	0.00639719	0.025487205	0.025536917	0.23103352	0.2807453	0.28250346	0.0597016
a21	0.006364946	0.05681871	0.011465624	0.0051221396	0.022046048	0.020733071	0.23550668	0.29494926	0.29678518	0.050208278
a31	0.005633335	0.041026372	0.010745991	0.0054253736	0.021503586	0.019141756	0.22241338	0.30713344	0.32015553	0.04682118
a37	0.0074818577	0.064086005	0.01494778	0.006364342	0.027422123	0.027635437	0.22506687	0.28132525	0.2816747	0.06399558
a31	0.0058348076	0.04252397	0.010304051	0.005005852	0.019192185	0.017765429	0.23171851	0.30819637	0.31511864	0.04434025
a7	0.005834467	0.044900537	0.010103935	0.004810879	0.018349689	0.016946439	0.24194568	0.30730045	0.3117594	0.038048524
a31	0.0053771003	0.030796275	0.008032135	0.0044094822	0.012981205	0.011704221	0.24761	0.32017618	0.33273238	0.026181025
a23	0.004996923	0.030020498	0.007486524	0.004239964	0.012642552	0.011533768	0.2504178	0.32193992	0.33176443	0.024957616
a13	0.00496032	0.021294378	0.006696574	0.0042696632	0.009969306	0.008986285	0.25602067	0.3243054	0.3445953	0.01890217
a3	0.0048752236	0.0146274045	0.005800544	0.0042858277	0.0077866786	0.0073426412	0.2665356	0.3251805	0.34827405	0.015291535
a20	0.004900226	0.015061316	0.005908135	0.004382467	0.008311209	0.007896603	0.2631688	0.32582912	0.3476632	0.016878992
a31	0.0048984424	0.01972848	0.0067042713	0.004628429	0.010705063	0.009183956	0.2503404	0.3251137	0.35067973	0.018017506
a46	0.004749011	0.024614574	0.0075258506	0.0046520806	0.012592605	0.01026335	0.24676089	0.3289051	0.33684796	0.02308854
a31	0.0060370914	0.016317207	0.0073498446	0.0058608702	0.0096517205	0.008116481	0.28574336	0.3196907	0.32885596	0.012376773
a17	0.005549784	0.017588327	0.006843252	0.0052911504	0.009243214	0.008134367	0.27861586	0.31930265	0.33445615	0.014975312
a31	0.007629318	0.015044574	0.008326476	0.007300921	0.009568841	0.008858912	0.31673607	0.29981193	0.31439093	0.01233205
a20	0.0077174683	0.016265996	0.008521036	0.0074340627	0.010038808	0.009422387	0.3093033	0.30173317	0.31429335	0.015270396
a8	0.009122314	0.016986156	0.009625862	0.00856567	0.01068948	0.010451988	0.32280245	0.2897593	0.30611414	0.015882697
a31	0.012676768	0.019277282	0.013320324	0.012453172	0.014424935	0.013667903	0.35339454	0.278866	0.26581073	0.016108276
a10	0.012712998	0.01976035	0.01338558	0.012492521	0.01462143	0.014016831	0.33448	0.2836037	0.27542937	0.01949726
a11	0.015154946	0.022873813	0.015494221	0.014528943	0.016350908	0.016382739	0.33829924	0.27263385	0.26521957	0.023061803
a37	0.017703293	0.024358837	0.017692639	0.016704854	0.018116847	0.018648505	0.3642606	0.24883485	0.25040182	0.023277687
a29	0.014521026	0.020022307	0.014670868	0.0139466645	0.0152011225	0.015305817	0.36696625	0.26322797	0.25769073	0.018447272
a24	0.019190727	0.02533073	0.019703304	0.018951247	0.020704739	0.020120563	0.3688094	0.25445423	0.23071162	0.022023471
a6	0.016977845	0.025072845	0.017973136	0.016941061	0.019887907	0.018655857	0.35660484	0.2693311	0.23663118	0.021924345
a8	0.019546373	0.027336454	0.020887606	0.019880714	0.023686195	0.022567108	0.35787582	0.25828362	0.22008826	0.029847883
a31	0.023617396	0.03932373	0.02634844	0.023805285	0.030748595	0.026516194	0.31914562	0.24009196	0.24209587	0.028306875
a0	0.042694025	0.047327455	0.04338562	0.042720955	0.04455934	0.043553516	0.32207915	0.18754575	0.18122526	0.044908877
a37	0.06836876	0.07065247	0.06861925	0.06834268	0.06911258	0.06886716	0.24073142	0.14060411	0.13449581	0.07020576
a46	0.06915387	0.07131001	0.06938445	0.06912528	0.06984513	0.069627695	0.23395398	0.1405846	0.13597879	0.07103616
a8	0.07945663	0.08112861	0.07968066	0.07945361	0.08006792	0.079771236	0.19268021	0.12565419	0.12172013	0.080386735
</S>	0.08891433	0.0898737	0.08903865	0.08890957	0.089252196	0.08908821	0.1501045	0.11383486	0.11155442	0.08942968
