 	il	vestito	della	sposa	vuole	bianco	</S>
a8	0.19523388	0.1377395	0.142862	0.05160099	0.1323361	0.21818887	0.12203868
a31	0.1124298	0.08739828	0.12242187	0.04735624	0.15248275	0.35589013	0.12202093
a7	0.09960515	0.08611143	0.12853728	0.09358679	0.16889673	0.28301042	0.14025222
a31	0.12969224	0.10508939	0.15639408	0.09560914	0.16224802	0.19521122	0.15575594
a7	0.123618975	0.083963476	0.13073657	0.069904745	0.12251939	0.34210166	0.1271551
a3	0.17839223	0.124740094	0.14889804	0.038248584	0.117821895	0.2824852	0.10941399
a31	0.20141618	0.10944077	0.12537107	0.023028918	0.07927128	0.39899608	0.062475696
a8	0.22125077	0.077316724	0.12748432	0.013771516	0.07315264	0.434995	0.052029062
a31	0.16661753	0.03969873	0.07002065	0.022380993	0.04703183	0.6207305	0.033519734
a8	0.16639915	0.039590746	0.08300917	0.01210838	0.055916667	0.6075536	0.035422307
a20	0.09885111	0.026820425	0.04825732	0.01919848	0.04220706	0.7367003	0.02796526
a31	0.072291054	0.028410174	0.046673454	0.025317969	0.046869162	0.74832946	0.032108672
a20	0.10112186	0.025349373	0.040337533	0.013435566	0.037262097	0.75919753	0.023295986
a31	0.06829424	0.025868827	0.03359746	0.016999343	0.03485824	0.79857886	0.021803005
a28	0.06940687	0.026327806	0.03307596	0.016815942	0.03270265	0.7997436	0.021927204
a11	0.071076535	0.029325245	0.034158897	0.01605391	0.027163163	0.80188334	0.020338882
a20	0.067603685	0.04259955	0.04809491	0.030189613	0.046827465	0.73124343	0.033441395
a24	0.07378528	0.053044982	0.0619889	0.041729458	0.06853476	0.6546458	0.046270825
a8	0.08937959	0.061431523	0.07916453	0.060237646	0.0999443	0.5402656	0.069576755
a31	0.08800183	0.0630551	0.0750018	0.06765433	0.10843233	0.52079993	0.07705472
a20	0.092488624	0.07468008	0.077747315	0.07422369	0.09065784	0.5128228	0.077379644
a31	0.1188131	0.109097354	0.11111978	0.108107805	0.12010363	0.3228459	0.10991245
a18	0.123945676	0.113341525	0.11401966	0.11178233	0.11525172	0.30903408	0.11262505
a31	0.13893484	0.13273257	0.13298193	0.13105929	0.13303646	0.19992295	0.13133192
a8	0.14094429	0.13786405	0.13798681	0.13718453	0.13782467	0.17084278	0.13735287
</S>	0.1430878	0.14150555	0.1415212	0.14111081	0.14128907	0.15033613	0.1411494
