 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
a31	0.051352255	0.06840308	0.054503717	0.06725346	0.07313144	0.07728911	0.07671171	0.077501	0.07754877	0.076984875	0.07733397	0.07765011	0.07688412	0.067452304
a15	0.038422044	0.066775836	0.053103548	0.06447377	0.05205559	0.06409091	0.03215108	0.09538468	0.12669694	0.058984216	0.08516056	0.15031943	0.07674658	0.035634723
a20	0.036429305	0.07344084	0.058667436	0.06693286	0.049389794	0.05614821	0.03519934	0.06734753	0.117700875	0.055995103	0.08153291	0.17064464	0.08292844	0.047642786
a31	0.036653634	0.07397875	0.05731632	0.06634853	0.05164612	0.057703376	0.03696705	0.0666259	0.113929704	0.05628056	0.08044241	0.16627379	0.08622934	0.04960448
a39	0.030699357	0.07236962	0.05412169	0.06575956	0.04548867	0.059491444	0.031708695	0.08410122	0.12311813	0.064784616	0.088495374	0.15325762	0.083902255	0.042701747
a31	0.026486462	0.072429754	0.04843253	0.061971664	0.041535262	0.05552413	0.028495805	0.08224765	0.13509755	0.060058314	0.090060666	0.17612284	0.08322377	0.038313583
a15	0.015132843	0.074199006	0.041189473	0.07162838	0.048153155	0.06877189	0.027231978	0.09232177	0.13302328	0.059133343	0.08830525	0.16253373	0.083530486	0.034845408
a31	0.0060417308	0.05170952	0.023603477	0.052740008	0.04132529	0.068357095	0.02299973	0.09759465	0.15473573	0.06397526	0.109553754	0.18614443	0.10246876	0.01875058
a18	0.006717361	0.061736092	0.030488828	0.0690649	0.05613955	0.083873585	0.028986132	0.098438	0.13659552	0.06421497	0.09590635	0.16006814	0.0900649	0.017705694
a8	0.004925398	0.049425233	0.021592354	0.055709917	0.04524511	0.07752105	0.025461987	0.10212288	0.15037104	0.06855678	0.10988681	0.17464048	0.10084098	0.013699964
a31	0.0041165366	0.03563451	0.0144011965	0.037328962	0.037035663	0.06821535	0.022474423	0.101906545	0.16962916	0.065371715	0.11995568	0.2057768	0.10684728	0.0113062
a3	0.0059965276	0.060757674	0.028565027	0.06600289	0.052753855	0.08150574	0.028277531	0.09922083	0.14092621	0.064773016	0.098848924	0.16533285	0.09109405	0.01594484
a31	0.0042089247	0.042275038	0.01602033	0.04567754	0.038490817	0.07493103	0.02406748	0.10629136	0.16536355	0.06564541	0.11500678	0.19573681	0.09660032	0.009684534
a39	0.0053067687	0.05827386	0.024690889	0.06140407	0.048198532	0.08174434	0.028881451	0.10297105	0.14556856	0.06612348	0.10213968	0.17198224	0.08984398	0.0128710605
a31	0.0050980416	0.050765924	0.020131975	0.056216557	0.04562679	0.08548607	0.028747737	0.11048914	0.15363298	0.065632105	0.10348227	0.180491	0.08412414	0.0100752795
a17	0.004831615	0.05309785	0.019791223	0.053214904	0.041752502	0.08051107	0.028519513	0.10969773	0.15640111	0.06519398	0.10587386	0.18600273	0.084784366	0.010327562
a13	0.004985323	0.048792697	0.01811062	0.049498722	0.039204836	0.078744106	0.027421817	0.11195249	0.16172238	0.06447606	0.10774856	0.19356187	0.08434409	0.009436455
