 	dovevo	comprare	il	pane	ogni	giorno	</S>
a31	0.1951721	0.09338063	0.10830283	0.10825543	0.15875028	0.20324942	0.13288938
a28	0.08937949	0.025418684	0.057667755	0.06885865	0.22802085	0.47974977	0.05090483
a11	0.095805265	0.04108347	0.07800002	0.10662083	0.19517681	0.38620013	0.09711359
a31	0.11479107	0.043859653	0.08317	0.11494429	0.18376212	0.3313898	0.12808304
a37	0.11003999	0.014386335	0.045781713	0.075830325	0.2405076	0.44716352	0.06629057
a31	0.1281725	0.005535126	0.018262407	0.030795814	0.22406925	0.56241393	0.030750971
a20	0.16713248	0.005055544	0.022794623	0.039651535	0.2402524	0.48955226	0.035561115
a46	0.1492224	0.005501763	0.018821893	0.029204076	0.18765666	0.59093255	0.018660642
a31	0.091042615	0.007007952	0.012674214	0.018284902	0.12363351	0.7302987	0.017058147
a20	0.12725614	0.005738468	0.014393042	0.020536197	0.1332657	0.6834832	0.015327233
a0	0.09135905	0.007429676	0.014319301	0.018564831	0.09539903	0.76029444	0.01263372
a31	0.070936315	0.016634513	0.020759992	0.023374502	0.079554915	0.76503676	0.023703054
a20	0.090799905	0.0095397	0.014392426	0.017846296	0.08133899	0.77085686	0.01522577
a15	0.078012295	0.016442778	0.021548843	0.023802005	0.06775303	0.7725595	0.01988156
a31	0.100623846	0.047375463	0.050624102	0.052625854	0.10442535	0.58942306	0.054902285
a18	0.08945684	0.024979915	0.02876134	0.0312169	0.07110775	0.72541374	0.029063523
a31	0.124041975	0.0626968	0.065765426	0.0669867	0.098511025	0.5156542	0.06634387
a20	0.11658763	0.054829102	0.05861569	0.06089684	0.093067095	0.5577738	0.05822984
a18	0.14292996	0.08451019	0.09000941	0.091699086	0.114575475	0.38965377	0.086622104
a46	0.14671181	0.11072245	0.11346369	0.114103176	0.13363437	0.268656	0.11270851
a8	0.14119828	0.12714145	0.12757364	0.12791999	0.13935721	0.20794676	0.12886274
a20	0.14130327	0.13617899	0.13630396	0.13644965	0.14161122	0.17115182	0.13700108
a31	0.14072922	0.13768473	0.13780633	0.13794209	0.1425441	0.1648763	0.13841726
a46	0.14258692	0.1388768	0.13896029	0.139037	0.14122574	0.16010219	0.13921106
a31	0.14274234	0.14174238	0.1417619	0.14178227	0.14254484	0.14756595	0.14186034
a24	0.14302826	0.14193456	0.14196856	0.1419888	0.1424215	0.14666353	0.14199479
a31	0.14290039	0.14220035	0.14221253	0.14222075	0.14254512	0.14567302	0.14224783
</S>	0.14300445	0.14209493	0.14211917	0.14213471	0.14244872	0.14605956	0.14213845
