 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
a31	0.07412228	0.05016796	0.05065793	0.059236147	0.07390104	0.07369139	0.076753974	0.076344796	0.076388046	0.075171724	0.07577738	0.07703964	0.07722683	0.056567866	0.026953017
a10	0.1643748	0.027323369	0.02254581	0.034462024	0.049741052	0.03697918	0.046945643	0.03777715	0.04622033	0.030418167	0.046946768	0.18298925	0.20380048	0.047163095	0.022312872
a39	0.16146378	0.035831794	0.03001461	0.035842955	0.04589944	0.036255315	0.04390263	0.037251268	0.045112327	0.034843992	0.047042303	0.16494144	0.19428673	0.052627027	0.034684375
a31	0.1649319	0.040430747	0.03794302	0.04241905	0.04844711	0.042537846	0.047013525	0.042765025	0.046683542	0.04124576	0.04860883	0.12664594	0.16841805	0.057981547	0.043928105
a21	0.18365805	0.028560668	0.022531565	0.02944049	0.044580292	0.03400986	0.047069393	0.03795792	0.048848756	0.033725426	0.053815324	0.17542714	0.18076725	0.05326944	0.026338441
a31	0.17965478	0.033126764	0.030364031	0.036340907	0.04568093	0.037203126	0.04487459	0.038063023	0.044172324	0.035257082	0.048286464	0.15025187	0.18982142	0.05262311	0.034279533
a21	0.1858821	0.027324008	0.021274544	0.030930245	0.051113002	0.039208896	0.05551085	0.043069404	0.05680579	0.03766256	0.06149776	0.15444027	0.15711124	0.054373227	0.023796102
a31	0.18905494	0.02802949	0.025539605	0.034766484	0.048040245	0.039347067	0.05038766	0.0413063	0.049551133	0.034751203	0.055411078	0.15107727	0.17834388	0.05026569	0.024127984
a28	0.16764274	0.03414201	0.025605204	0.038954828	0.057380278	0.048582964	0.06204393	0.052687787	0.06582837	0.048047807	0.066721916	0.12503529	0.12818067	0.057490468	0.021655714
a31	0.1439857	0.029202357	0.020866444	0.03974177	0.065960094	0.051553976	0.06663016	0.055197667	0.07017188	0.04772809	0.06511792	0.14063413	0.14282471	0.053485118	0.0068999906
a37	0.18264237	0.01679296	0.0141644515	0.034029473	0.062073197	0.056032162	0.06802741	0.061487135	0.070026815	0.053415332	0.068549484	0.12695013	0.13933285	0.041424748	0.005051465
a31	0.13329358	0.020195134	0.014853333	0.037616797	0.07709195	0.058703236	0.07323935	0.05930472	0.07094132	0.045379058	0.061242294	0.15186627	0.15546003	0.036027946	0.0047849836
a6	0.18397546	0.00729573	0.006905466	0.021987665	0.064388625	0.059529807	0.07504262	0.06673369	0.06847947	0.04422736	0.06243806	0.14258622	0.17100711	0.021763667	0.003639083
a31	0.1393151	0.011859074	0.009064186	0.027779097	0.077752136	0.061845	0.070929796	0.058049597	0.06089225	0.039135214	0.053154357	0.1732678	0.18854462	0.024543965	0.0038677857
a20	0.16517738	0.00541064	0.005467357	0.017111288	0.06473905	0.060115755	0.07979536	0.068394154	0.06329061	0.03454	0.05369703	0.15827376	0.20554438	0.015120467	0.0033226702
a41	0.14327487	0.008269126	0.0066784755	0.021160197	0.074273616	0.060280543	0.070918046	0.057902794	0.0587497	0.03599607	0.050604146	0.18241201	0.20756602	0.018458113	0.0034561623
a33	0.15700907	0.0056933537	0.005228875	0.016450068	0.06610994	0.05804182	0.07444787	0.062381953	0.058615405	0.032388926	0.049286973	0.17697734	0.2188972	0.015310343	0.003160941
a31	0.106512785	0.0058929157	0.006415524	0.017403757	0.06939439	0.059891682	0.08054347	0.06292828	0.053697977	0.026325675	0.042678397	0.19286449	0.26107383	0.010368573	0.004008251
a37	0.10994262	0.0052946843	0.005650159	0.014833269	0.06978569	0.0580484	0.07736544	0.058273297	0.049369756	0.02368955	0.039109945	0.19868861	0.27612168	0.009936089	0.0038908084
a27	0.1031428	0.0060763513	0.006365838	0.013638073	0.065163136	0.053189326	0.07065671	0.052625023	0.045425043	0.022180993	0.03532051	0.20620324	0.30656958	0.009149047	0.0042943885
a31	0.06840864	0.010343169	0.010901792	0.021002524	0.06393926	0.05368325	0.09091386	0.060436144	0.04569902	0.020158727	0.030202366	0.20022772	0.30235955	0.0138023775	0.00792162
a3	0.060580935	0.008353392	0.00880161	0.015573926	0.06527814	0.050852824	0.07692945	0.053408798	0.04247105	0.020047557	0.028654076	0.22081085	0.32985234	0.011059756	0.0073253084
a8	0.06630584	0.013294758	0.013890206	0.018553324	0.05799843	0.044102777	0.074817024	0.049790174	0.04279524	0.02192051	0.029864306	0.1930634	0.3482643	0.014114187	0.0112255
a38	0.056816693	0.025375878	0.026025956	0.031516038	0.06916016	0.055625856	0.08532956	0.06083733	0.05050203	0.03281998	0.037376143	0.16255213	0.25550508	0.026444364	0.024112768
a31	0.06324205	0.039726228	0.040638085	0.05182044	0.08420537	0.068858035	0.07060753	0.056733873	0.05006518	0.04222418	0.046007834	0.1340976	0.1704588	0.04293623	0.03837859
a33	0.059217937	0.036735553	0.036975108	0.040343158	0.06641112	0.058893796	0.08701849	0.06740269	0.057997584	0.043601613	0.046549186	0.12868343	0.19579042	0.03807353	0.036306433
</S>	0.067103885	0.058266684	0.058408823	0.059776045	0.06839255	0.06527709	0.07336445	0.067067795	0.06422389	0.06004191	0.060866065	0.08263952	0.09791635	0.058619242	0.058035627
