 	avete	cucinato	le	verdure	</S>
a20	0.44106922	0.11568317	0.23932637	0.09071843	0.11320283
a31	0.43410984	0.067426145	0.285885	0.07591879	0.13666019
a37	0.35573044	0.08414033	0.34668455	0.06391098	0.14953375
a10	0.4211831	0.08261912	0.20685571	0.10963587	0.17970626
a20	0.29824474	0.097890325	0.26063004	0.14865175	0.19458315
a28	0.2549371	0.09836105	0.3075084	0.15453337	0.18466005
a20	0.22648698	0.10791446	0.29088143	0.15093423	0.22378287
a33	0.19924581	0.1373983	0.20791185	0.16118136	0.29426265
a8	0.18672498	0.176231	0.18521836	0.18124095	0.2705847
</S>	0.19852412	0.1975246	0.19820403	0.19791724	0.20783001
