 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest	anno	che	viene	per	medico	</S>
a31	0.01241047	0.045024782	0.045413543	0.034004543	0.0515671	0.051483773	0.051607057	0.038527556	0.051570456	0.051084206	0.0515975	0.051602785	0.051619127	0.05144745	0.051649645	0.051684357	0.051671766	0.051540826	0.051576555	0.0519152	0.05100134
a17	0.006555984	0.03545901	0.027874721	0.01364968	0.08916347	0.04496909	0.11150408	0.01230806	0.028984765	0.018260201	0.032239523	0.033008166	0.041239433	0.024656117	0.070247725	0.09720924	0.06501724	0.04595888	0.04669105	0.11278658	0.042216975
a31	0.012861783	0.03810755	0.029486626	0.019385077	0.059536904	0.042343736	0.076759465	0.018035758	0.025144996	0.019525614	0.026991406	0.028717356	0.036259953	0.021232013	0.062951155	0.114565305	0.07451963	0.043452684	0.039466325	0.15951791	0.051138833
a17	0.010683529	0.03589226	0.025696255	0.014545393	0.071933106	0.04030168	0.10509359	0.013942513	0.0273255	0.018281309	0.031405807	0.03248187	0.040157083	0.02423212	0.066001914	0.10749419	0.0676551	0.047672924	0.047228508	0.122505166	0.049470138
a31	0.010804387	0.03491004	0.02557923	0.017431883	0.058627665	0.03961828	0.0864208	0.01689668	0.024513047	0.018715186	0.0273272	0.029228285	0.036982883	0.02124615	0.06376197	0.11949834	0.07494395	0.04546953	0.04318302	0.15397575	0.050865717
a34	0.008068117	0.03358701	0.023258198	0.012677929	0.078146555	0.043999176	0.11425822	0.012667037	0.02702793	0.017711224	0.030826839	0.03179777	0.04020534	0.023735652	0.06638979	0.109757006	0.06642184	0.04670892	0.045681354	0.11759463	0.049479473
a1	0.011222604	0.03199348	0.026904954	0.020502977	0.05949557	0.044950705	0.07912651	0.01984263	0.026540276	0.021130856	0.027436087	0.029647386	0.03632554	0.022477766	0.059994105	0.111293435	0.07316246	0.04296371	0.039702043	0.16138515	0.05390179
a35	0.0038443615	0.026617397	0.024024613	0.013699843	0.05925521	0.04685558	0.0876029	0.01396426	0.025074076	0.017491061	0.025257248	0.028378896	0.036771744	0.018850444	0.06899091	0.124305025	0.07947303	0.043208342	0.037426878	0.16519292	0.05371529
a31	0.002196308	0.022200124	0.023042079	0.009908674	0.056944218	0.047813475	0.085738234	0.009823307	0.027925344	0.015182191	0.027352717	0.032447863	0.04316847	0.016916582	0.07888004	0.121044286	0.08381619	0.047082886	0.039440967	0.15647054	0.052605554
a20	0.00095468946	0.02543639	0.02116541	0.0034154532	0.08036705	0.06431081	0.09431282	0.0045140903	0.02925277	0.0120733045	0.03086709	0.034241233	0.049695294	0.016437229	0.08245552	0.10651113	0.08424464	0.05024418	0.044116877	0.11470475	0.050679136
a17	0.0010449328	0.013760441	0.012224226	0.0021791295	0.07447186	0.06038334	0.091105655	0.0026761931	0.030007662	0.010764478	0.03137778	0.034856904	0.050401904	0.016532982	0.0854684	0.11079374	0.09491048	0.05416657	0.04745416	0.1308578	0.044561446
a20	0.0011940895	0.008497093	0.008358253	0.0021788666	0.0682652	0.05676486	0.089637436	0.0020952928	0.03249259	0.009101822	0.032426257	0.03732557	0.05310202	0.015754266	0.090347864	0.113640524	0.10272759	0.052627303	0.045515455	0.1447315	0.033216134
a8	0.001155462	0.0086917505	0.0085403435	0.0021951464	0.06612714	0.055251695	0.08676121	0.0019648138	0.03384445	0.0087389685	0.033789862	0.038978707	0.055149436	0.015571643	0.09166408	0.11265327	0.104019724	0.053835556	0.046541236	0.14257437	0.031951185
a31	0.0013781001	0.009767145	0.010934128	0.0029321888	0.061868068	0.052593336	0.08637635	0.0027699755	0.034232523	0.01038615	0.033577505	0.039660007	0.053799976	0.015993467	0.08951968	0.114405416	0.09841839	0.049914174	0.044537883	0.15172648	0.035209026
a24	0.0009875883	0.013861813	0.012419909	0.0019533422	0.07588485	0.06264071	0.091414265	0.0024170761	0.031780872	0.010994011	0.033181593	0.036860097	0.052718144	0.016816283	0.08638742	0.11032186	0.093264095	0.05368593	0.047371004	0.12456109	0.040478032
a31	0.0013844299	0.011553943	0.011167007	0.0025818257	0.06401817	0.051912513	0.08842675	0.0027689426	0.029197663	0.0101354495	0.029491723	0.03427288	0.048069034	0.015341865	0.08823602	0.12008215	0.101343185	0.04886064	0.042920087	0.1606735	0.03756226
a13	0.00094205956	0.01704336	0.014545594	0.002027363	0.082598016	0.065942384	0.09555841	0.0027458612	0.03182511	0.011898143	0.034165498	0.03735603	0.05198026	0.018091394	0.08190381	0.10732434	0.08683065	0.052197743	0.045700524	0.11762894	0.0416945
a20	0.0013230933	0.0072721764	0.006439391	0.0019663936	0.078021474	0.05743201	0.10175331	0.0019295522	0.030435314	0.008237503	0.03245517	0.035915308	0.050857242	0.016093256	0.08796498	0.123532146	0.09984538	0.045270223	0.038768582	0.15074189	0.023745595
a33	0.0012328988	0.0068388684	0.006472202	0.002082169	0.07030482	0.053920824	0.09533431	0.0017006671	0.033023156	0.006965782	0.034488972	0.03944133	0.05663418	0.01479701	0.096114	0.120905444	0.10649811	0.046665516	0.03774709	0.14638174	0.022450874
a20	0.0018198098	0.0066726655	0.0077568437	0.002762089	0.067837305	0.053300254	0.10063054	0.0026549532	0.030465035	0.009623225	0.030581504	0.036489222	0.05006736	0.015781052	0.090747505	0.13269964	0.09550879	0.040601347	0.03366294	0.16712427	0.02321366
a31	0.0016707218	0.00660733	0.0068577565	0.002648184	0.06425356	0.05029617	0.09508407	0.0021697502	0.031961232	0.0075040744	0.03246097	0.039223548	0.05515138	0.014056517	0.09561587	0.13038208	0.103297845	0.03917344	0.03197108	0.17113355	0.0184808
a21	0.0012507807	0.010408119	0.00918859	0.0019718665	0.07865625	0.062627986	0.09788631	0.0025495298	0.028537251	0.011354098	0.02943341	0.032452103	0.047020677	0.016645666	0.084348954	0.1200725	0.09430371	0.047877017	0.043322176	0.14381826	0.036274675
a20	0.0019182139	0.0060415836	0.0059259715	0.0024807462	0.07293644	0.05139464	0.10851792	0.0024250785	0.028205914	0.008184937	0.029941991	0.03443758	0.04710133	0.015366785	0.08714402	0.13941751	0.09591004	0.03486859	0.029970726	0.17989612	0.017913863
a31	0.001754401	0.005792908	0.0056431214	0.0025173498	0.06592191	0.047873914	0.103184424	0.0020826578	0.03030092	0.0061188405	0.03205032	0.038139295	0.05415962	0.013140075	0.09778584	0.13895868	0.105174415	0.033136126	0.02689527	0.17388725	0.015482689
a26	0.0014923454	0.008049242	0.006815947	0.001972905	0.08595237	0.061057527	0.107922085	0.00239396	0.02831343	0.010753056	0.03007893	0.032489214	0.045727782	0.017512871	0.08101461	0.1263324	0.090775214	0.042414337	0.03895571	0.15365498	0.026321007
a37	0.0021052763	0.0063051274	0.005822527	0.0025381937	0.079587154	0.05103978	0.11597561	0.0026480209	0.028169142	0.0090552615	0.030563144	0.034073416	0.04519133	0.016984157	0.08100715	0.13952869	0.08833747	0.033313476	0.030352794	0.17994757	0.017454674
a31	0.0027503078	0.0055125216	0.005152372	0.0031265374	0.073660314	0.04237413	0.12930408	0.0029837429	0.027086552	0.0063933874	0.031753585	0.036940973	0.05075189	0.013553701	0.09009932	0.15930524	0.08652386	0.021738086	0.018689046	0.18110983	0.0111905625
a23	0.0022425144	0.0065162564	0.00526902	0.0025236902	0.09149149	0.049547546	0.122114375	0.002771031	0.030491058	0.009350101	0.0340819	0.03642124	0.048599783	0.018655965	0.080383584	0.13122416	0.084845476	0.032861304	0.031444035	0.163438	0.015727507
a31	0.0034332708	0.006196898	0.0056142784	0.003744878	0.07304124	0.03692846	0.13625666	0.0036352167	0.027206892	0.0067242826	0.033575214	0.039100178	0.053606726	0.013815255	0.09072677	0.1640672	0.07997453	0.018970894	0.017058028	0.1760542	0.010268903
