 	la	macchina	vuole	riparata	dal	meccanico	</S>
a8	0.13259023	0.17200506	0.13775133	0.17476736	0.14974649	0.1371424	0.09599707
a46	0.04871299	0.15164019	0.12677367	0.36239126	0.17196196	0.102565795	0.035954118
a35	0.048687585	0.19239977	0.14336191	0.35557815	0.1302542	0.07653195	0.053186465
a3	0.057165373	0.20536393	0.14489461	0.36013275	0.12952724	0.06160456	0.041311577
a31	0.060743593	0.20931897	0.1301536	0.3822485	0.12477576	0.0619582	0.030801432
a18	0.033667486	0.23666057	0.09163521	0.45948505	0.124647714	0.04042774	0.013476226
a31	0.035762325	0.23725535	0.08456535	0.46499354	0.11511665	0.04457702	0.017729685
a46	0.020168649	0.2449772	0.068219386	0.513815	0.10482945	0.03378814	0.014202212
a31	0.028406538	0.23394388	0.07782319	0.46979874	0.10825059	0.052487202	0.029289894
a46	0.017322762	0.21240969	0.06590551	0.545769	0.09899706	0.04061949	0.018976502
a31	0.039008677	0.1928939	0.099448435	0.398072	0.13287896	0.089423046	0.048275
a17	0.028898548	0.15243134	0.06966868	0.53363705	0.11938446	0.06654746	0.029432423
a20	0.071796484	0.13600153	0.110367596	0.29643342	0.17605506	0.1351616	0.074184366
a31	0.09505766	0.12650768	0.11863194	0.23222896	0.18608212	0.14497137	0.09652023
a7	0.11489476	0.14457941	0.12452242	0.21346073	0.15858623	0.12998435	0.11397215
a39	0.13645303	0.14302462	0.13904111	0.15684801	0.1483428	0.14012769	0.13616279
a31	0.13781513	0.14250922	0.1400246	0.15374069	0.14747094	0.14082971	0.1376097
</S>	0.14080484	0.1438032	0.14175007	0.1488654	0.14285976	0.141265	0.14065169
