 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	0.10025934	0.100827344	0.106471054	0.109920226	0.1483066	0.026939083	0.11461827	0.13046531	0.1022879	0.05990486
a31	0.1112705	0.1506362	0.16392502	0.13735852	0.16414733	0.015988234	0.062016428	0.07653568	0.07178815	0.046333916
a13	0.09708065	0.13015293	0.13743626	0.116401486	0.14275919	0.046972204	0.07866909	0.09337908	0.09173563	0.06541346
a37	0.0952872	0.111985475	0.11253396	0.10614317	0.11640899	0.074022	0.0955518	0.09856295	0.098111466	0.09139298
a31	0.09842861	0.10668219	0.107357696	0.104202285	0.11136727	0.08253196	0.097267315	0.09857497	0.098224625	0.09536305
a39	0.09426054	0.11353622	0.1138858	0.107029095	0.12953421	0.07124456	0.0914199	0.09699884	0.09531725	0.08677363
a20	0.10413306	0.12071861	0.1220642	0.115465865	0.13763356	0.044335976	0.08990081	0.09296978	0.09029903	0.08247908
a31	0.114526846	0.12563518	0.12970236	0.12863196	0.16438341	0.016697044	0.0909012	0.09535932	0.08175736	0.05240537
a0	0.11243155	0.14987299	0.14647894	0.12800288	0.17797327	0.006494269	0.08023076	0.111507185	0.06517736	0.021830872
a31	0.07272403	0.09626301	0.12360588	0.1327109	0.26673386	0.012213739	0.094633736	0.1305154	0.052922573	0.01767688
a20	0.08145837	0.12508284	0.15042254	0.13643678	0.21336825	0.0050328276	0.08446745	0.13109562	0.059988964	0.012646272
a24	0.05191966	0.0773912	0.118496716	0.13073952	0.35581702	0.0071919635	0.068262406	0.13868125	0.041160967	0.010339382
a31	0.04703983	0.06742181	0.105091475	0.12824617	0.3752769	0.013968181	0.078148246	0.124276385	0.04369052	0.016840478
a10	0.045664422	0.0676453	0.11221906	0.14315026	0.35555843	0.008000913	0.073775046	0.13677596	0.04523015	0.011980552
a27	0.050731298	0.065910146	0.09044661	0.115926385	0.47735348	0.008517811	0.046181682	0.102913946	0.03075189	0.0112666935
a37	0.042368058	0.056418676	0.07814229	0.101022296	0.5150878	0.01697128	0.048448462	0.0843738	0.038504034	0.018663313
a31	0.04167194	0.054362822	0.078740664	0.10449524	0.4889925	0.022772154	0.05517922	0.083562635	0.045766484	0.024456324
a18	0.035936676	0.042065453	0.062355198	0.099014595	0.56406903	0.01992864	0.04319458	0.074483015	0.037551578	0.021401228
a11	0.050959483	0.05644377	0.06915705	0.098909155	0.50599104	0.03066746	0.047609504	0.06574548	0.043096405	0.03142062
a31	0.063486636	0.07035022	0.08913683	0.12444395	0.35648268	0.043995254	0.062387258	0.080643214	0.06429077	0.04478314
a28	0.05831725	0.062194996	0.07148102	0.09360788	0.43820137	0.04642207	0.056776285	0.07017824	0.055728123	0.047092803
a31	0.08898779	0.09350899	0.09731282	0.10467377	0.25808686	0.06786554	0.07291981	0.07726921	0.071254574	0.06812058
a20	0.092760004	0.0955819	0.09838159	0.10068042	0.18107703	0.08445183	0.086875856	0.089329965	0.08625643	0.084604986
a3	0.1007437	0.10506824	0.10704123	0.10481216	0.14971752	0.08533969	0.08721312	0.08836991	0.08622475	0.08546971
a28	0.10183568	0.10593819	0.108422205	0.10860086	0.14213543	0.08550416	0.08716981	0.08824852	0.08660814	0.08553698
a20	0.09958624	0.10316939	0.105753936	0.106945604	0.14047925	0.08775116	0.0891365	0.09040954	0.08899158	0.0877768
a31	0.09799218	0.09964267	0.10114491	0.10250404	0.1260534	0.09386785	0.09462578	0.09556605	0.094716825	0.09388628
a46	0.099211	0.09944456	0.09970989	0.09999118	0.107424594	0.098653965	0.098893166	0.099159844	0.098844215	0.09866759
a23	0.0998506	0.100011036	0.10014486	0.10009535	0.10231238	0.0994648	0.09953838	0.09960194	0.09951288	0.0994678
</S>	0.099894166	0.10018274	0.10041208	0.1003574	0.102741145	0.0992207	0.09929363	0.09937479	0.099300444	0.09922292
