 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
a31	0.011694532	0.06388957	0.045196615	0.06582738	0.061558817	0.06318768	0.06947128	0.07024775	0.07018377	0.070183665	0.07008661	0.07006604	0.06951142	0.06612129	0.070392184	0.06238137
a37	0.008675142	0.064802945	0.03237133	0.041771017	0.028457014	0.029864257	0.03560432	0.14534108	0.0672296	0.06827926	0.057383608	0.06312787	0.051320586	0.037176304	0.22253655	0.046059147
a31	0.019450717	0.07226778	0.042456735	0.053522535	0.041902684	0.04098292	0.043670315	0.118170805	0.05444957	0.05815687	0.050037645	0.053670004	0.050299082	0.04263651	0.1995898	0.05873602
a46	0.017343553	0.06330761	0.03479415	0.04046983	0.032420084	0.03263225	0.035542123	0.14025883	0.058443815	0.065278806	0.056834392	0.06451959	0.055249754	0.039697412	0.2091721	0.054035638
a24	0.0143365925	0.06428411	0.03975848	0.054119408	0.04336133	0.042199273	0.044682838	0.10713677	0.05712222	0.063998304	0.052755136	0.056001294	0.050896704	0.04328363	0.2074574	0.058606476
a31	0.018143116	0.06776066	0.047300816	0.06767383	0.052684914	0.05027172	0.053704925	0.09137851	0.062584564	0.06644266	0.05544754	0.05565557	0.05175574	0.048120473	0.15099654	0.06007845
a13	0.0044953097	0.057419013	0.019150468	0.03321567	0.022349752	0.022171278	0.02674707	0.17764883	0.06407922	0.07578401	0.05798502	0.06396654	0.052014437	0.03197907	0.24293819	0.048056133
a24	0.0034831457	0.04675349	0.011016226	0.036371965	0.02076234	0.019876763	0.029282846	0.16382392	0.07211265	0.09178443	0.0569727	0.058231503	0.03861558	0.018179612	0.3088577	0.023875106
a31	0.0033946296	0.049468495	0.010443986	0.042242184	0.02313413	0.020901684	0.034557007	0.14646333	0.07950127	0.1001923	0.059018325	0.057401776	0.03370863	0.01395375	0.3059291	0.019689402
a13	0.0016182979	0.055766135	0.005958456	0.034764327	0.012191683	0.011357	0.023283085	0.21901467	0.08438264	0.095199116	0.066869326	0.0690938	0.040964004	0.013221742	0.24536379	0.02095189
a17	0.0027490426	0.029797679	0.0053175	0.026746817	0.011060894	0.009616798	0.02241571	0.20728524	0.093038715	0.1146656	0.068850905	0.06740753	0.027402015	0.006541264	0.29699206	0.010112245
a31	0.003107877	0.027702162	0.0059948275	0.027938165	0.012104449	0.010235016	0.025296494	0.18819685	0.10043983	0.124969974	0.07049598	0.06611306	0.023383042	0.0059940545	0.29834768	0.00968048
a28	0.0019177345	0.046046916	0.0048432536	0.030652251	0.010885913	0.010087144	0.023133105	0.22755267	0.0852923	0.09796127	0.06747186	0.06943293	0.038062517	0.010157374	0.2615151	0.014987625
a31	0.0024582513	0.030514501	0.004706619	0.023887854	0.009042568	0.008025823	0.019826934	0.23833157	0.08984533	0.105555065	0.068860054	0.0690371	0.028890513	0.0065764547	0.28440052	0.010040841
