 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
a31	0.124825075	0.12377074	0.12542874	0.12498348	0.12462023	0.12544228	0.121278554	0.08831217	0.041338693
a24	0.11417249	0.08021452	0.1990531	0.10234406	0.11406588	0.25223163	0.09660148	0.030382056	0.010934751
a18	0.14760807	0.104192406	0.17857632	0.089882836	0.09015817	0.21334648	0.084843546	0.057356723	0.03403547
a31	0.14047424	0.09718775	0.14273104	0.109598026	0.100943044	0.18079734	0.09371715	0.072577015	0.061974414
a37	0.14915884	0.09076532	0.18243308	0.10280656	0.10293419	0.20864338	0.087735884	0.045407966	0.030114789
a21	0.14395756	0.091392554	0.15908287	0.114822455	0.10500132	0.19612451	0.09324018	0.055500764	0.040877715
a31	0.13331264	0.09702304	0.14657934	0.1283242	0.115833364	0.18449563	0.10147062	0.060452126	0.032509096
a37	0.18806995	0.11896857	0.18355538	0.09401031	0.10572564	0.15524018	0.11482762	0.034796953	0.004805426
a19	0.18202552	0.10763958	0.18784171	0.1110061	0.11286054	0.1702266	0.10808749	0.016640138	0.0036722515
a37	0.14862984	0.10256807	0.1632209	0.13601106	0.12188871	0.18908226	0.104126714	0.027551107	0.0069213146
a31	0.13234709	0.09438692	0.16481446	0.15002882	0.13698982	0.19744486	0.103654034	0.014563415	0.0057705455
a39	0.16977741	0.10254923	0.18448003	0.117585905	0.11966045	0.17637777	0.11370496	0.012876141	0.0029880232
a35	0.12465653	0.082459696	0.1761813	0.15584806	0.13838285	0.21914636	0.08819644	0.010884042	0.0042448025
a20	0.10226421	0.08382498	0.15848413	0.17134228	0.14719301	0.23053937	0.0870346	0.013193835	0.0061234822
a31	0.09677401	0.08098707	0.15624857	0.17804462	0.15166438	0.23876224	0.07670085	0.01353054	0.0072877216
a33	0.103126906	0.07662467	0.16634795	0.1689109	0.15052217	0.23102199	0.088235974	0.010610772	0.004598607
a23	0.05812577	0.054469835	0.13950156	0.19717053	0.15941249	0.30386302	0.064107485	0.01503995	0.008309426
a31	0.044098523	0.041028745	0.11495172	0.193547	0.14852284	0.37411702	0.054089326	0.01837785	0.011266973
a37	0.042665493	0.037839413	0.12782465	0.20369737	0.15104462	0.3652963	0.05159161	0.012055556	0.007985026
a31	0.03760464	0.035578802	0.098852575	0.18324587	0.13273063	0.4257823	0.05125115	0.020215223	0.014738785
a3	0.033217553	0.030961402	0.09597273	0.18793514	0.12192204	0.46663642	0.039011672	0.013151879	0.011191092
a11	0.039121132	0.037623066	0.073858075	0.13341196	0.09232875	0.52069545	0.049740992	0.028108003	0.025112627
a31	0.046766974	0.0431773	0.08665019	0.12663339	0.09642785	0.4718032	0.06538756	0.035019882	0.028133623
a37	0.037662104	0.037352707	0.066108756	0.13696554	0.08808799	0.53743315	0.040960524	0.028316164	0.027113043
a11	0.06784524	0.06692776	0.08379546	0.10999411	0.08873169	0.38814095	0.07299128	0.06151454	0.060058963
a39	0.073990315	0.071995534	0.098546915	0.12215691	0.098761246	0.31976676	0.08641494	0.06582736	0.06254007
a20	0.071180224	0.068813294	0.100019	0.12492253	0.099843204	0.32182667	0.08851269	0.06480764	0.060074758
a44	0.0707783	0.069382176	0.09153519	0.114075415	0.093134396	0.3449411	0.084048316	0.067731515	0.0643736
a31	0.08639153	0.0862861	0.093188375	0.10693486	0.09748423	0.2713744	0.08927867	0.08488116	0.08418068
</S>	0.10477433	0.104745366	0.10649272	0.11037096	0.107706554	0.15243088	0.105190046	0.104207724	0.10408147
