 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
a20	0.026091728	0.04742197	0.04755774	0.04220955	0.049278073	0.044364437	0.033088934	0.038658552	0.030876726	0.04354694	0.04842432	0.04947643	0.049625892	0.049465083	0.04970199	0.04981219	0.049604326	0.050360154	0.050509006	0.050814718	0.04978192	0.049329314
a31	0.0047597564	0.022959182	0.030998182	0.020185938	0.047643982	0.016991476	0.0071636285	0.0070876298	0.0046976293	0.0060019447	0.010596094	0.028950393	0.017850177	0.054587483	0.07281807	0.09639071	0.080112346	0.09920368	0.11592733	0.12230954	0.098034404	0.034730334
a11	0.0067699044	0.018628145	0.0244808	0.016873384	0.045962114	0.014434541	0.0070471065	0.0067623355	0.0057382574	0.0062971422	0.009652156	0.03095352	0.016523626	0.05543239	0.06193031	0.10154357	0.0824462	0.09884319	0.11469534	0.12131512	0.10989207	0.043778796
a5	0.006689175	0.021607317	0.027522692	0.017781882	0.04432247	0.01566426	0.008271048	0.008148326	0.006634155	0.0073779924	0.01031301	0.028174635	0.015285434	0.047754813	0.062999524	0.09690774	0.07624369	0.10160982	0.12106118	0.12921879	0.10455975	0.041852333
a37	0.008074314	0.019747483	0.024368761	0.016996995	0.042242114	0.014188663	0.007897348	0.0076108724	0.0068105725	0.007232132	0.009561632	0.025718382	0.014547592	0.046070892	0.05399955	0.105750434	0.07265327	0.10484553	0.12729205	0.13610066	0.10891624	0.03937449
a31	0.006311422	0.021308621	0.026614856	0.016748419	0.042508256	0.015196416	0.008229904	0.008362438	0.006816046	0.007847281	0.0103048105	0.027036857	0.014470164	0.043803647	0.058062535	0.09693831	0.07283877	0.104799055	0.12676266	0.1363857	0.105080776	0.043573085
a37	0.0071295444	0.020229274	0.023227204	0.014724712	0.04442463	0.012748726	0.0077470965	0.0076434454	0.0068334565	0.0075010853	0.010425394	0.027427806	0.016925758	0.04645284	0.05328144	0.10457673	0.0736229	0.09882153	0.12099034	0.13071154	0.118465476	0.046089116
a18	0.00713119	0.02110725	0.02519316	0.015810264	0.041160025	0.014354218	0.00855541	0.008668849	0.007557336	0.008406048	0.010313289	0.025814256	0.014367992	0.04108379	0.052004166	0.099858664	0.06946805	0.10592036	0.12971662	0.13996896	0.10856403	0.04497607
a24	0.0067394176	0.02292406	0.027291555	0.018142207	0.039644994	0.01776918	0.00986066	0.010698108	0.008332152	0.010597838	0.012827196	0.02676987	0.015309306	0.036307707	0.04742224	0.08877519	0.059422556	0.110654324	0.1398952	0.15400036	0.08906603	0.047549855
a34	0.010112852	0.026721453	0.029470952	0.02062884	0.03936803	0.02015214	0.013481482	0.014371866	0.012284013	0.014496395	0.01599124	0.025451744	0.017245911	0.030900212	0.037596326	0.07775427	0.048726857	0.104043625	0.14593267	0.16799246	0.07791153	0.049365167
a46	0.015446173	0.040168837	0.040119763	0.03494192	0.045384582	0.036273777	0.02352704	0.02935787	0.020419644	0.033346016	0.037845746	0.0406282	0.038978517	0.04134469	0.043456554	0.057867527	0.04506963	0.0681187	0.091100365	0.11097626	0.055620328	0.050007924
a38	0.009656908	0.02462962	0.025711432	0.02189259	0.035678513	0.022861945	0.014719045	0.017600894	0.012930612	0.019261507	0.021630386	0.02910025	0.023208745	0.031945594	0.03696094	0.07449332	0.042353507	0.102815814	0.14310871	0.17393832	0.06564321	0.049858067
a8	0.008645684	0.024323493	0.026408056	0.022353964	0.038256068	0.023709329	0.013425403	0.016848154	0.011444921	0.019075718	0.022341048	0.031123022	0.023981825	0.033384845	0.036499847	0.07428466	0.043286435	0.10200197	0.14041519	0.17094052	0.06570984	0.051539946
a31	0.005704825	0.021629322	0.02455956	0.018800018	0.03860193	0.02059788	0.008557229	0.011828664	0.0069724936	0.014811404	0.020424752	0.03195684	0.02313644	0.03453648	0.037965745	0.07943672	0.04559388	0.10862285	0.14707063	0.17883654	0.06910911	0.05124664
a15	0.003048123	0.021989476	0.021213941	0.010251486	0.033569355	0.010755257	0.004260706	0.005913386	0.0034725727	0.0077482946	0.013521683	0.02734975	0.021404594	0.04043498	0.054305933	0.09935519	0.06450233	0.104055144	0.13698477	0.15593645	0.10925207	0.050674506
a31	0.0023370779	0.013411353	0.015661221	0.008331187	0.03079501	0.009294314	0.0029357756	0.0039638914	0.0024990025	0.005442456	0.011390486	0.028352842	0.018455978	0.035603017	0.045090538	0.09827872	0.0581477	0.124552116	0.15752286	0.17942297	0.096842475	0.05166897
a0	0.0014669977	0.015463225	0.017426053	0.004902221	0.044960044	0.0052083135	0.0016536146	0.001986205	0.0014578241	0.002712924	0.00918431	0.029556055	0.020485608	0.04363096	0.05876053	0.10897281	0.0713211	0.10873755	0.13252029	0.14476863	0.12526685	0.04955791
a23	0.0015282262	0.007284166	0.009692958	0.003572307	0.029853156	0.0036985818	0.0016142571	0.0017236855	0.0014925152	0.0019645067	0.0053597908	0.02857375	0.018297167	0.034371484	0.05407094	0.11194764	0.06217762	0.13619928	0.15823202	0.17140919	0.113279715	0.043657042
a31	0.001931867	0.005115178	0.0074207974	0.0037749172	0.023572095	0.0038764996	0.0020440419	0.0020741825	0.0018889944	0.0021319878	0.0041111675	0.026834367	0.019941773	0.026523532	0.05178241	0.111223035	0.047277857	0.15080287	0.17960538	0.19968328	0.09841893	0.029964829
a0	0.0014590541	0.009704947	0.011571275	0.003343521	0.0399889	0.0034714148	0.0015509332	0.0016400949	0.0014144578	0.0019341062	0.005433602	0.029149298	0.022055257	0.035750665	0.061330505	0.1167563	0.061705276	0.12140173	0.14571276	0.15799181	0.12677161	0.03986241
a31	0.0020122402	0.005374269	0.0068391077	0.0033684399	0.021540366	0.0033799857	0.0020525672	0.0020870198	0.0019518588	0.0021878404	0.0040765023	0.023630068	0.019554237	0.024207061	0.04878853	0.11372709	0.044626787	0.14920363	0.18358354	0.20538977	0.10277159	0.029647486
a20	0.0017305473	0.008960648	0.010150382	0.0033029648	0.032702904	0.003387106	0.0018130757	0.0018922245	0.0016919753	0.0021693436	0.0052341726	0.026360542	0.023010878	0.031121548	0.060668066	0.11807934	0.05489053	0.1266398	0.15713237	0.17291723	0.12146621	0.034678124
a31	0.0020808466	0.0063350736	0.0071089193	0.0032997408	0.021728424	0.0032889002	0.0020971198	0.002125735	0.001993442	0.0022735652	0.0043581957	0.02196502	0.021100525	0.023735974	0.052697267	0.11744098	0.04352627	0.14213486	0.1810539	0.2019788	0.10846451	0.029211944
a33	0.0022474527	0.0075411545	0.008077286	0.003476736	0.022970766	0.0034984963	0.0022987921	0.0023488197	0.0021941564	0.0025644498	0.004908958	0.02183102	0.022986194	0.024249762	0.056094	0.11687655	0.04368201	0.13657498	0.1787072	0.20072672	0.1081296	0.028014895
a31	0.0032710785	0.005692801	0.0065126023	0.004260891	0.015516636	0.0042263195	0.0032954607	0.0033111048	0.0032157355	0.0033781417	0.0046457537	0.017792812	0.020298656	0.01768865	0.03914904	0.105171725	0.030320942	0.14748907	0.2101708	0.25093424	0.08235056	0.02130697
a8	0.002653975	0.007428874	0.007836875	0.0036934803	0.019836234	0.0037120385	0.00270976	0.0027633607	0.0026250083	0.0029701944	0.005234042	0.020343699	0.023896566	0.022228684	0.054331984	0.112883314	0.040439487	0.13815475	0.18713036	0.2132707	0.1001121	0.025744475
a31	0.00344341	0.005910365	0.0067487285	0.0043166894	0.015498586	0.004299231	0.0034725275	0.003501544	0.0034081324	0.0035890876	0.0049952213	0.01868159	0.022362348	0.017776424	0.03987736	0.10436848	0.030127304	0.14391983	0.20849846	0.2520864	0.082026966	0.021091372
a24	0.0032347539	0.0073282863	0.0076513155	0.0041269884	0.017183112	0.0041370625	0.0032841852	0.0033340305	0.0032124056	0.0035225935	0.00565699	0.019323027	0.024981044	0.020432858	0.051354744	0.107312	0.03648382	0.13911663	0.19641972	0.2279093	0.09016836	0.023826709
