 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
a33	0.13743243	0.12523066	0.10457242	0.07728444	0.12966987	0.13537931	0.09188557	0.13787073	0.060674578
a31	0.18750083	0.15877217	0.07928055	0.05158585	0.09239148	0.13678807	0.059690855	0.19520107	0.038789164
a37	0.1745403	0.14633204	0.07447097	0.056167226	0.079846025	0.12519205	0.054459445	0.23997512	0.049016804
a20	0.21507667	0.13896698	0.073068514	0.054105118	0.0858028	0.15040874	0.054762103	0.18399574	0.043813236
a28	0.24784413	0.14261766	0.06869515	0.040689807	0.08566695	0.15892301	0.04545508	0.18429482	0.025813319
a37	0.2826253	0.13684283	0.044170737	0.019746529	0.07024707	0.1589617	0.023669278	0.25131613	0.012420419
a18	0.30605435	0.11939371	0.03474962	0.016623216	0.05907077	0.15546946	0.021012327	0.27602115	0.011605348
a31	0.27105114	0.12813313	0.051201638	0.024315903	0.074843585	0.15920214	0.033874467	0.23988038	0.017497618
a0	0.332839	0.123355605	0.029774752	0.012514236	0.051041737	0.14802893	0.020359894	0.2704674	0.011618451
a13	0.2697749	0.12330442	0.041541837	0.01922626	0.07849986	0.13302757	0.030647758	0.2839215	0.020055871
a31	0.24095374	0.106793575	0.04225047	0.025896333	0.076146066	0.09548857	0.037687846	0.3436977	0.03108563
a41	0.2604648	0.10045997	0.026938578	0.014610347	0.051699255	0.08059031	0.024578251	0.42167747	0.018981015
a24	0.17113087	0.10432327	0.04637353	0.03260459	0.06355469	0.068739265	0.045686375	0.42732945	0.040258095
a37	0.14041556	0.109174326	0.06173641	0.045415994	0.07631876	0.0715419	0.058693353	0.38388914	0.052814573
a31	0.108269356	0.12490147	0.08617243	0.07024961	0.08626644	0.08121653	0.084615864	0.27771676	0.080591545
a28	0.11708036	0.10246597	0.09013866	0.08696071	0.09511741	0.097142175	0.08873531	0.2345219	0.0878375
a11	0.11454764	0.11059569	0.107533455	0.10694234	0.10806969	0.109631054	0.10715966	0.12855044	0.106970064
a39	0.1129594	0.11149443	0.10985077	0.10958629	0.10978931	0.11047175	0.10970876	0.11651142	0.109627835
a46	0.11322847	0.11174733	0.10983942	0.10953694	0.109692104	0.110377155	0.109673	0.11632452	0.109581
a49	0.11116718	0.11123588	0.11067323	0.11053091	0.110625364	0.11066586	0.11062416	0.11387996	0.11059745
a31	0.11139064	0.11168734	0.1098958	0.10945326	0.10966959	0.10982498	0.10972891	0.11870626	0.10964326
a33	0.11139047	0.11105476	0.11072061	0.110660374	0.110758945	0.110934325	0.11069641	0.11310323	0.11068087
</S>	0.11120845	0.11112015	0.11100885	0.11098793	0.11101207	0.11103655	0.11100195	0.111627385	0.11099668
