 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	0.095368996	0.10262486	0.109375104	0.13470422	0.1376572	0.14807506	0.15246339	0.055678915	0.027064813	0.036987513
a41	0.053265035	0.102600105	0.19144998	0.24383299	0.1405649	0.11034572	0.09830079	0.03168155	0.010767264	0.017191727
a31	0.07716462	0.1252087	0.15294632	0.14335886	0.11209739	0.098326385	0.09174091	0.073593676	0.057593733	0.06796941
a20	0.06762763	0.1384184	0.20785011	0.18701646	0.1239448	0.101648085	0.093747646	0.03096105	0.020819828	0.027966015
a31	0.07895268	0.1499695	0.20045768	0.17386104	0.12607113	0.110526904	0.104111135	0.026474757	0.010102838	0.019472333
a37	0.11960319	0.1844384	0.21138564	0.16997162	0.10525732	0.09252159	0.094499715	0.011414121	0.003424163	0.0074842325
a16	0.092852026	0.16331969	0.21284123	0.19468243	0.117841296	0.10175022	0.10312073	0.0064637065	0.0027922206	0.004336495
a35	0.05373405	0.13125563	0.21085642	0.20485978	0.13659342	0.12417477	0.123510994	0.0066517075	0.003879381	0.004483837
a24	0.04285487	0.090455085	0.1461359	0.1987386	0.17460288	0.1648911	0.15473032	0.011035628	0.0079681855	0.008587316
a31	0.056578353	0.097755596	0.13835014	0.18258949	0.165729	0.16278578	0.15409933	0.016913198	0.012009501	0.013189579
a39	0.033206373	0.07614266	0.13980266	0.20143563	0.18432994	0.17413631	0.1661061	0.010024149	0.0072848615	0.0075313626
a31	0.020032702	0.04028756	0.08327364	0.2095257	0.18535936	0.21152057	0.2112031	0.015094702	0.012133232	0.011569518
a20	0.017353777	0.046688605	0.122700155	0.2180686	0.19720851	0.19200467	0.18879856	0.007969362	0.0046480917	0.0045596994
a31	0.014019934	0.02695986	0.065046415	0.21702962	0.18470897	0.22693011	0.2376791	0.012550859	0.007742323	0.0073327716
a3	0.012429999	0.022897292	0.056655563	0.22020331	0.20057409	0.23426023	0.23284315	0.008767777	0.005728165	0.005640364
a20	0.015889848	0.026677353	0.050060414	0.20700216	0.17949338	0.24202465	0.25258356	0.010370614	0.007987892	0.007910137
a31	0.022153946	0.031974737	0.054584052	0.18973142	0.15882812	0.22545338	0.27065718	0.0195103	0.0137455445	0.013361341
a37	0.0180438	0.023530629	0.038777288	0.19839391	0.17794637	0.25016555	0.2552274	0.014502431	0.011750432	0.011662164
a31	0.028128179	0.0358258	0.04835743	0.17424166	0.16553248	0.24737418	0.24519344	0.01966176	0.01786988	0.017815271
a20	0.039963033	0.04581201	0.055345953	0.15867488	0.15953606	0.23246625	0.21679083	0.03146419	0.029989978	0.029956775
a28	0.051732913	0.06197106	0.072160825	0.1496329	0.15006551	0.21694666	0.19114262	0.035987597	0.03517856	0.035181433
a31	0.0643517	0.0723277	0.08095418	0.14414957	0.15894008	0.19117557	0.15063183	0.047162097	0.045201894	0.04510537
a20	0.066838205	0.07317671	0.081894584	0.13407753	0.13683638	0.17679308	0.1505919	0.060541756	0.059638664	0.05961125
a31	0.083291955	0.09372733	0.10195828	0.13029014	0.124731384	0.1400185	0.12421717	0.06743054	0.067164585	0.06717009
a33	0.09083106	0.0950516	0.1013569	0.116848946	0.10965374	0.11738784	0.10785662	0.087117806	0.08694949	0.086945966
</S>	0.093511075	0.09818352	0.104815446	0.11843322	0.10500516	0.10422032	0.107609466	0.08942078	0.08939691	0.089404106
