 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	0.10328605	0.12140505	0.1135963	0.12209886	0.072191164	0.122384116	0.046514817	0.089630954	0.12154316	0.08734952
a3	0.046222437	0.13331707	0.07182397	0.23176682	0.023014085	0.17418337	0.017799525	0.025104914	0.22115332	0.055614486
a39	0.060749277	0.14916612	0.09474036	0.16840242	0.054992765	0.12865028	0.039286654	0.05416412	0.15904689	0.09080113
a3	0.060283817	0.13746087	0.09629775	0.1398745	0.07210402	0.122104704	0.05598229	0.07034276	0.14427263	0.10127669
a10	0.06417563	0.12648387	0.09815191	0.12676479	0.08292373	0.11542882	0.070002645	0.081241556	0.13187078	0.10295627
a38	0.06390229	0.12488013	0.09630676	0.12689039	0.08287794	0.11565512	0.071762025	0.08121474	0.13474266	0.10176794
a37	0.070081025	0.11548483	0.09622227	0.121756345	0.08764087	0.11472506	0.07890529	0.086867265	0.12848647	0.099830605
a24	0.06749412	0.113366164	0.09604737	0.1246982	0.086688496	0.11923331	0.07631912	0.08556606	0.13110434	0.099482864
a31	0.06864233	0.12293984	0.098650195	0.13350998	0.08269029	0.122777894	0.0652139	0.08413223	0.12527648	0.096166894
a3	0.051767055	0.13411136	0.082125224	0.18395083	0.034416903	0.18765144	0.016234199	0.045840234	0.20660709	0.057295654
a20	0.04357999	0.14954588	0.08730561	0.1993263	0.01779782	0.2128332	0.010779598	0.024883442	0.22256964	0.03137859
a31	0.03371545	0.15835926	0.07204318	0.21368013	0.012721683	0.22294757	0.009282347	0.016326468	0.24005605	0.020867826
a11	0.027914342	0.16561583	0.067253925	0.21997148	0.01079739	0.21589294	0.0072512925	0.015166116	0.247415	0.022721704
a7	0.023897456	0.15460686	0.0649133	0.22680534	0.012036099	0.24500452	0.008832385	0.013747316	0.23060726	0.01954941
a31	0.027217723	0.16059114	0.07010934	0.22260371	0.013867695	0.24008337	0.010432767	0.015917752	0.21823873	0.020937802
a24	0.022416852	0.1575589	0.061679848	0.2331285	0.010479852	0.23482758	0.0073887184	0.013451875	0.23834063	0.020727193
a46	0.035096753	0.1652874	0.08844644	0.21876636	0.017019726	0.22389537	0.011549624	0.02073565	0.1894601	0.029742653
a39	0.022431845	0.15419242	0.063411936	0.24282621	0.015129173	0.25995663	0.011643077	0.016412897	0.19053674	0.023459084
a31	0.019066406	0.14913261	0.048879024	0.26230332	0.016209338	0.28519624	0.013224321	0.01629536	0.16526723	0.024426227
a14	0.017885081	0.13619354	0.04605494	0.26701635	0.01293983	0.2882366	0.010664841	0.013844233	0.18596996	0.021194667
a38	0.01857353	0.12566414	0.03820314	0.2741251	0.014008415	0.31681287	0.012317502	0.01428436	0.16442087	0.02159013
a31	0.021355532	0.13053201	0.04303208	0.27679467	0.019212503	0.3049471	0.016750757	0.019054964	0.1395987	0.02872168
a37	0.018210659	0.110025354	0.031921536	0.27726793	0.012575527	0.3405031	0.01164355	0.013471975	0.16610946	0.018270904
a20	0.03079424	0.10418532	0.04145841	0.26039267	0.027146908	0.33588624	0.026034556	0.027225044	0.11327874	0.033597976
a39	0.034657188	0.10191637	0.04900553	0.25044847	0.03269809	0.30304977	0.03066003	0.03227565	0.1215277	0.04376118
a20	0.032194726	0.11300665	0.053164948	0.25551346	0.033506982	0.27932113	0.029931637	0.032508414	0.12241968	0.04843239
a35	0.02854021	0.12383098	0.050321463	0.2719473	0.029867874	0.27675644	0.026475683	0.029187333	0.11961082	0.043461885
a20	0.028632006	0.12780267	0.050327875	0.26615554	0.026762662	0.28321666	0.024231631	0.02680944	0.1280013	0.038060255
a31	0.035669237	0.11063976	0.056184392	0.24769291	0.03824015	0.26618087	0.034763645	0.037430685	0.11930097	0.053897355
a24	0.050104126	0.09747798	0.058747526	0.20340782	0.049206737	0.2822986	0.04813209	0.0493459	0.10541489	0.05586435
a31	0.06288041	0.09774482	0.06939739	0.1714073	0.062038273	0.24728963	0.06126261	0.062028155	0.09940585	0.06654547
a8	0.07703505	0.09958529	0.08026598	0.14224385	0.07619628	0.19467634	0.07584608	0.07632367	0.09941351	0.07841397
a31	0.09426139	0.10133938	0.0950925	0.11238741	0.09387721	0.12180847	0.09379742	0.0939071	0.09921361	0.09431556
a41	0.09592708	0.10153197	0.09647992	0.109448336	0.095572434	0.114140265	0.095531225	0.09561218	0.09995759	0.095798925
a8	0.098368965	0.100665346	0.098608084	0.1039328	0.09821936	0.10567747	0.09819862	0.09822855	0.09977375	0.09832708
a31	0.0991346	0.10032094	0.09926014	0.10201724	0.09905633	0.10306494	0.099044524	0.09906064	0.099917136	0.09912352
</S>	0.09908885	0.100473076	0.09921141	0.10228353	0.09898918	0.102898836	0.09898103	0.098998874	0.1000398	0.09903541
