 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.96158295	0.0354072635	0.0026873234	0.000312292165	8.74266825e-06	9.383073e-07	3.97796705e-07	8.44897085e-08
ò	0.926041696667	0.0707589878333	0.00303592163333	0.000156218842633	6.33940808333e-06	6.14171053333e-07	1.59093727e-07	5.50295958333e-08
t	0.637636705556	0.254155852611	0.0986202471778	0.00762677905851	0.00134768554303	0.000352839323838	0.000186334423964	7.35225613926e-05
t	0.268084928519	0.559199734204	0.152928325726	0.0169034026862	0.00204975128101	0.000483497567946	0.000251103173988	9.92404034642e-05
i	0.111286832406	0.778806211401	0.0962288169087	0.0124384252814	0.000944142193337	0.000174789692582	8.6434136551e-05	3.43474755414e-05
ì	0.0382163294353	0.8459653238	0.11114331397	0.00422814707313	0.000343651867446	6.2230716794e-05	2.9069246782e-05	1.19263186671e-05
r	0.0150549402118	0.736981361267	0.23788018799	0.00777085428438	0.00155116019248	0.000503913081598	0.000186862837637	7.06992316557e-05
t	0.0072899441606	0.686774687089	0.257792532663	0.0446304720948	0.00243276566416	0.000695994897199	0.000275177931212	0.000108411713885
e	0.0026302297202	0.607652905696	0.335699354221	0.0520362892316	0.00150613215472	0.000290941235733	0.000128455616871	5.56837400283e-05
o	0.00153818731673	0.379725988565	0.59858434474	0.0192300883439	0.000748381544907	0.000109480595244	4.37641799137e-05	1.97516759428e-05
G	0.00111964714224	0.349860889522	0.578951028247	0.0679738761813	0.00168446434164	0.000240909381748	0.000113376736461	5.57833191809e-05
i	0.00783592925075	0.357919139841	0.542250752749	0.0892030350604	0.00228392038055	0.000298914800583	0.00013870485392	6.9566096727e-05
o	0.0254987977503	0.206554228947	0.721409260916	0.0432738060201	0.00296588872685	0.000218051730194	5.03220824067e-05	2.96079005757e-05
v	0.0239553340804	0.0813363279823	0.676399506972	0.209116436673	0.00717974624228	0.0011263584334	0.000564966040136	0.000321294968192
à	0.0438291221905	0.0512932419941	0.526606728991	0.362503672224	0.0122791997474	0.00197316321113	0.000992087480045	0.000522756152731
n	0.0504661055435	0.0413560466647	0.62904971633	0.264024124075	0.0117650821825	0.00203111747038	0.000863068926682	0.000444725864244
n	0.0168441244689	0.0172174786649	0.511555815443	0.438698114692	0.0107514896608	0.00223069632346	0.00181670460889	0.000885558421415
i	0.0325177726307	0.0128933583316	0.216211536814	0.676110204897	0.0490615672203	0.00941937730782	0.00229739706963	0.0014887780738
e	0.0565619518769	0.0116252123339	0.106622529005	0.612681634966	0.177448692407	0.0307819661026	0.00173304438988	0.00254498009127
A	0.056014355959	0.00410415637263	0.0369784707017	0.459942198322	0.318121557469	0.105542590034	0.00507677249663	0.0142199046971
n	0.0370124015821	0.00147051670221	0.0253165142006	0.457518819441	0.30598053249	0.136791376678	0.0158287984989	0.020081040899
n	0.0123381740633	0.000561002175353	0.0210991768299	0.616561753147	0.21135338083	0.093366312226	0.023882018833	0.0208381672997
a	0.0218973462946	0.000619989859734	0.00779415427297	0.499764881049	0.22918243361	0.181546704075	0.023043673611	0.0361507967666
g	0.0250846962796	0.000690081146578	0.00352405006766	0.381530497016	0.23623249787	0.242273014692	0.0577835588703	0.0528816139222
i	0.0136505759412	0.000297790120859	0.00136514165255	0.295712570839	0.193152935957	0.354121078231	0.0721302849568	0.0695696479741
à	0.0129815713137	0.00014609387062	0.000603736987517	0.105113222946	0.168532527319	0.573578452744	0.0488076283189	0.0902367459914
ì	0.00860760067123	0.000114346053207	0.000559728012506	0.0385415908153	0.0995286441063	0.626605167581	0.0629626841063	0.163080201997
c	0.00400811286921	0.000120455229069	0.000680120637502	0.0144489536718	0.0444887243688	0.553078402527	0.174124031369	0.209051177332
h	0.00134513632187	0.000117827921356	0.000520439832501	0.0063806749906	0.0218452629329	0.341221029842	0.397878187123	0.230691449111
e	0.00474141639396	0.000217272818785	0.000713000564167	0.0036356168302	0.00874199232097	0.147241776947	0.480297339041	0.35441159637
p	0.00587932275565	0.000235468802928	0.000774180254722	0.00425687651007	0.00452223747366	0.0769243093157	0.45592349968	0.451484072123
l	0.00197360523222	9.76587453093e-05	0.000307378241574	0.00332241808002	0.00183117307322	0.0337797315386	0.51881708656	0.439870910708
ò	0.00192765633341	0.00029939406277	0.00244447033719	0.00334393217001	0.00120246597307	0.0151073196129	0.59096190552	0.384712830236
s	0.00193389827447	0.00039934795759	0.00322891337906	0.00346996152334	0.00102994793102	0.0152114605376	0.64062732184	0.334099140079
o	0.00280579935482	0.00040884852253	0.00196790515969	0.00216800684111	0.00538573838367	0.0187172621792	0.523999593947	0.44454686336
n	0.00308771991561	0.000378121488977	0.0014533101899	0.0016626467037	0.00700643382789	0.0272879483931	0.443402797982	0.515721034453
t	0.00104393049377	0.000127959444959	0.0004866505573	0.000654961695567	0.0027821182193	0.027542201631	0.447261989327	0.520100158151
a	0.00114783478916	0.000112053695486	0.000527514109767	0.00135447680286	0.00290735864977	0.018071747377	0.367230186442	0.60864878605
</S>	0.00177230824458	0.000159656017743	0.000810167754883	0.00236354390143	0.00410326282488	0.0166298556885	0.338455593221	0.635705593025
