 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.925326275	0.0730416875	0.00096409038	0.00062234476	3.144090675e-05	8.0314546e-06	5.608188785e-06	4.3455593e-07	3.26660665e-08	1.65745815e-08	1.715559e-08
a	0.620041456333	0.377867955833	0.00182155984667	0.000249093003333	1.41154652833e-05	3.39654550333e-06	2.15386205167e-06	2.19432398667e-07	1.58062883833e-08	7.08195079e-09	9.41054906667e-09
p	0.388620533444	0.466490118611	0.124216148949	0.0163200113778	0.00322887802163	0.000861087106071	0.000164923253617	8.88193736849e-05	6.18353258301e-06	6.24185983553e-07	2.62546311442e-06
e	0.305697337815	0.48777992287	0.17862297565	0.0220965221926	0.00430531217421	0.00114767512169	0.000219246507339	0.000118387980262	8.2403560924e-06	8.29905154984e-07	3.49737514101e-06
t	0.237396409272	0.60461527429	0.13289953455	0.0192930681309	0.0042102335584	0.00110103926023	0.000343433711913	0.000126851425787	8.02651592887e-06	9.21138412128e-07	5.2091554832e-06
ì	0.198143463424	0.40746759143	0.359919308183	0.0283750260436	0.0044310839528	0.00112976583341	0.000387481763638	0.000131551283462	7.98036638762e-06	9.69697738376e-07	5.78893117707e-06
a	0.0666475738747	0.249824560477	0.654209572728	0.0265405703479	0.00210992648427	0.000466254627803	0.000148140184213	4.8332888354e-05	2.74500034054e-06	3.61797867125e-07	1.97117959502e-06
e	0.0248736508916	0.244740550159	0.699488724243	0.0289324437826	0.00156483456142	0.000276626142601	9.4118438071e-05	2.65109394513e-05	1.53881138018e-06	1.85244602375e-07	8.5286461834e-07
s	0.0108317550639	0.196565858053	0.468022384748	0.261631316594	0.0403599148538	0.0154186236442	0.00571938549936	0.00129510542748	9.55503035934e-05	1.97759369941e-05	4.03909697728e-05
ò	0.0057423181213	0.090313417351	0.287548254916	0.517019985531	0.0665194206179	0.0229878134147	0.00780402243312	0.00185298187583	0.000129138468864	2.80547766647e-05	5.46599704909e-05
z	0.00392184407377	0.0560061207837	0.241756401639	0.548216061844	0.105551462539	0.0329509453382	0.00810340474437	0.00306053875861	0.000250915277288	5.11480258882e-05	0.000131220977397
u	0.00337048719126	0.0226103593946	0.16074830388	0.529696880615	0.207618747513	0.0565264917794	0.0140123049148	0.0048810817862	0.000309119915763	6.05903239627e-05	0.000165666422466
n	0.00297950910775	0.00821140174887	0.0913739042933	0.495429286872	0.286342935838	0.0835171072598	0.0233067039716	0.00782115646207	0.000553104075254	0.000125882228654	0.000339004504155
e	0.00188594897992	0.00281898885029	0.0343899691978	0.370860568957	0.390296178613	0.145129109087	0.0393802913239	0.0139751888207	0.000695609215085	0.000152959846885	0.000415202479718
f	0.00152966372131	0.0010236112531	0.0133796429659	0.241938929652	0.472280659538	0.182245376362	0.0645762184413	0.0191485729402	0.00194479552836	0.000713021196295	0.00121952235157
à	0.00157883166844	0.00155013150403	0.0109676117886	0.215832323217	0.497774939846	0.189788158787	0.0601443014804	0.0176206063134	0.00234496998945	0.000918222155432	0.00147987605219
i	0.00168339238948	0.00176665661134	0.00963429536287	0.139888763172	0.469222089949	0.272923176262	0.0706064944935	0.0319424207711	0.00132084840982	0.000367201273144	0.00064465350573
t	0.000666829886827	0.000634672745357	0.00328232575329	0.0526212284907	0.413379279983	0.333608568754	0.136325441498	0.0515011875904	0.00494700470327	0.00124952355571	0.00178392235524
o	0.000344455912609	0.000230661636696	0.00110898983843	0.0217653402402	0.296293499994	0.365178586251	0.218756840499	0.0858378315301	0.00655384356776	0.00160077713857	0.00232914816508
g	0.000239533144203	9.6523275232e-05	0.00041439677781	0.00803068655673	0.182129139998	0.388821592084	0.289545280166	0.10894888051	0.0111690603559	0.00425671466619	0.00634819590169
e	0.00129701779473	7.8526484744e-05	0.000181663923603	0.00339612991558	0.123617058666	0.350382417361	0.357726680055	0.137178923503	0.0131068207186	0.00522430968873	0.0078104647339
l	0.00165079394491	7.2966747348e-05	9.2186192201e-05	0.00141787538186	0.0622073055553	0.316033882454	0.410210213352	0.163640824501	0.0207114268395	0.00961929569624	0.014343249678
à	0.0026509538283	0.000986856948216	0.000151877060734	0.00097265074062	0.0386604223518	0.330393737485	0.345521984451	0.2255632415	0.0261381339465	0.0117737685654	0.0171863678927
t	0.0029809267841	0.00129672624307	0.000149052618578	0.00065237041354	0.0252779822839	0.355810912495	0.28485552815	0.2450519305	0.0441626449822	0.0149477575218	0.0248141056309
o	0.00121254323603	0.000487005571357	5.76643108593e-05	0.00031462771018	0.0183171397746	0.242509868832	0.268843599383	0.352742926833	0.0641036683274	0.0176222871739	0.0337885815436
p	0.000637477456677	0.000212633247452	3.34388946198e-05	0.000207092935727	0.00739913680487	0.106924724277	0.260620393128	0.433837042278	0.0945610561091	0.0357978773913	0.0597690868479
r	0.000229334005326	7.3207477384e-05	2.21570203733e-05	0.000175374981909	0.00368136403829	0.056135997159	0.192693642376	0.311289557426	0.165349388703	0.103825532464	0.166524428949
ì	0.00367674677688	0.000644835293695	0.000184150410958	0.00119742607064	0.00343758824943	0.0313568407863	0.0822928664587	0.299450362475	0.206687132901	0.138388005488	0.232684042983
m	0.00482610897396	0.000845014286232	0.000244829657986	0.00157109452355	0.00345427784981	0.0233223864288	0.0543567911529	0.256790886158	0.2865675043	0.153853876496	0.214167234328
a	0.00405091503965	0.00109129188374	0.000277766493662	0.00142507290785	0.0022820475166	0.0125360682096	0.039270463051	0.138010876719	0.277887631433	0.227026908832	0.296140948109
k	0.00384490675322	0.00116765658125	0.000283795230554	0.00134036041995	0.0018189550622	0.00662292556987	0.0206683137837	0.0644482539063	0.168581703811	0.312469899611	0.418753232703
