 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.9028765	0.0876058175	0.00730059965	0.00063778184	0.00144800708	9.380324e-05	1.382953325e-05	1.607515265e-05	4.9142029e-06	1.1946729e-06	4.2560751e-07	2.1555349e-07	3.84469945e-07	2.9308816e-07	1.6411394e-07	1.8761716e-08	1.88690509e-08	1.952535075e-08
ò	0.8955895	0.0963873251667	0.00689014641667	0.00051622724	0.000542149469347	5.253008806e-05	9.24079139e-06	7.70600999e-06	3.27278758633e-06	8.62743077667e-07	3.30878460133e-07	1.30129125533e-07	2.96160500333e-07	2.18793716667e-07	1.07492491567e-07	1.24257754667e-08	7.50789441767e-09	1.11442934167e-08
t	0.640326855	0.141789147722	0.197249945006	0.0196283612733	0.000665387112462	0.00015967536408	0.00013053444877	2.66806910033e-05	7.97528204844e-06	5.63667773689e-06	4.67549333018e-06	2.00157473071e-06	2.56161472111e-07	7.60188068889e-07	2.50619395422e-07	2.42920112956e-07	8.15023578324e-07	8.63344305472e-07
t	0.240980089333	0.434659539241	0.281374651669	0.0321211850911	0.00980929290415	0.00072740044136	0.00020956501959	7.68753170011e-05	1.95428990161e-05	8.03718017896e-06	6.29855381006e-06	2.68499869357e-06	6.95023290704e-07	1.12025478963e-06	4.39760141807e-07	3.24198270985e-07	1.09894979944e-06	1.18740783849e-06
i	0.0875221954443	0.75849851308	0.123659297223	0.0169625981404	0.0123777210564	0.000775479922453	0.000108937513163	6.9519328087e-05	1.65244963607e-05	3.49800381365e-06	2.27751569869e-06	9.57124678723e-07	6.88323673235e-07	5.56731690377e-07	2.88967129136e-07	1.12973706568e-07	3.81112941496e-07	4.36322682613e-07
i	0.0344566055481	0.89842895436	0.056848341741	0.00580370556347	0.00413421280947	0.000259591809434	3.6779081761e-05	2.3205718938e-05	5.51902002523e-06	1.17371412555e-06	7.6107483523e-07	3.20422992974e-07	2.32777110078e-07	1.87973470626e-07	9.6979600722e-08	3.77716555993e-08	1.27054087633e-07	1.45767987148e-07
v	0.0124617385827	0.839882201453	0.11528253658	0.0294584139278	0.00223676263882	0.000513780163095	7.50103479937e-05	4.11264568017e-05	2.52673262247e-05	7.74992840885e-06	4.00850681874e-06	9.12262333525e-07	4.24631374603e-06	4.16922817021e-06	1.10979539938e-06	4.5107292237e-07	1.66820461329e-07	4.12056988876e-07
ò	0.00744131952757	0.799887867151	0.151280452193	0.0388729086426	0.00168315986294	0.000633350489032	9.14881476646e-05	4.75113951339e-05	3.19871697649e-05	9.97078055295e-06	5.09692166158e-06	1.11217130751e-06	5.59901952634e-06	5.50065177807e-06	1.45095280279e-06	5.89196894123e-07	1.80690975976e-07	5.02990700392e-07
e	0.00580934632586	0.89498007905	0.0835598033977	0.0146789486642	0.00065223860098	0.000247297041411	3.49692591549e-05	1.6321492998e-05	1.08259261333e-05	3.37845680098e-06	1.71146195186e-06	3.79274951837e-07	1.89070360111e-06	1.84629980769e-06	4.88704430297e-07	1.97065825064e-07	6.0861579822e-08	1.70172595981e-07
g	0.00219062173995	0.67567333635	0.206396693799	0.107473498005	0.00427861386366	0.0030695435242	0.000374293494652	0.000268750679419	0.000153246985566	3.19938911337e-05	2.273063666e-05	6.06974853695e-06	1.70366306817e-05	1.79606250962e-05	1.16710903031e-05	5.19021964871e-06	3.6289213189e-06	5.04867909041e-06
