 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
k	0.93924605	0.058979086	0.00159842745	0.000117040595	5.53133385e-05	3.1012255e-06	6.43104403e-07	2.9345114e-07
u	0.842410283333	0.155243408667	0.00221403311667	9.86072583333e-05	3.15405498333e-05	1.64382646667e-06	2.95072866333e-07	1.7850133e-07
à	0.509997907444	0.485768162889	0.00404230003889	0.000138674249444	5.01796012778e-05	1.16723522222e-06	5.85090118778e-07	1.01660542667e-06
i	0.171936609771	0.817115564296	0.0105401293463	0.000309904053148	9.32461057593e-05	1.16059184074e-06	1.00010090626e-06	2.34439850889e-06
m	0.0591849713137	0.698277088099	0.194138474782	0.0453761379844	0.00255640199859	0.000323961047947	3.04705387021e-05	0.00011243118927
è	0.0237388075379	0.634869539366	0.275227728261	0.0619871554615	0.00352176489953	0.000465197502649	4.06631163674e-05	0.00014910049699
r	0.0120379476126	0.626431556455	0.30624194942	0.0526258746205	0.00220741426651	0.000309293210883	3.17394672558e-05	0.00011420569623
i	0.00694402643753	0.363459055485	0.518495289807	0.103741818207	0.00670342492217	0.000467135016961	5.11430310853e-05	0.00013814127541
n	0.00338618291951	0.165712797662	0.683031649936	0.137105682736	0.00974672117406	0.00070746396232	7.09183023618e-05	0.00023862704847
g	0.00115146580017	0.0582537953873	0.588094199979	0.226719824245	0.107074332258	0.0136265332874	0.00244455939412	0.00263530404282
h	0.000423398152057	0.0207791457958	0.347816219993	0.370488154748	0.224451910753	0.0252718527625	0.00498149549804	0.00578781001427
ì	0.00188929524935	0.0087720005986	0.210925629998	0.513048664916	0.230358893584	0.0263967012542	0.00377643939935	0.00483235910476
z	0.00235847907312	0.00384697369287	0.206972076666	0.563789088305	0.192125781195	0.0216349230847	0.00321691153312	0.00605577880159
i	0.00393447484771	0.00179740469096	0.185692181322	0.554765896102	0.224433187065	0.0193569670282	0.00324725857771	0.0067726344672
n	0.00445469500597	0.00100579203539	0.137930469541	0.620347965367	0.209858022355	0.0193145216761	0.00204719889257	0.00504132518907
a	0.00364682372539	0.00037523006353	0.119727423864	0.505116641789	0.328285414118	0.0348594102254	0.00259154153086	0.00539750672969
v	0.00338637256013	0.00019528633451	0.046635483638	0.459457500596	0.414222028039	0.0549173387418	0.00614887044362	0.0150371180766
o	0.012581965505	0.00017603017817	0.0222252034627	0.404813040199	0.42680225268	0.103918113581	0.00945497814787	0.0200284436922
r	0.0156427399283	0.000150471996723	0.00859741550423	0.350233700066	0.443234694227	0.12555410586	0.012330789716	0.0442560955641
à	0.0182282524028	0.000957517502908	0.00423758923474	0.313450731022	0.320373874742	0.26473135662	0.021382044572	0.0566385935214
s	0.0190858903926	0.00121443812677	0.00213091561158	0.198436428007	0.377332444914	0.308034182207	0.0319883748573	0.0617772728405
o	0.00770202605587	0.000454424298057	0.00120492240053	0.152335533436	0.324451839971	0.344753324069	0.0862663862858	0.0828315109468
m	0.00392868129529	0.000213721437019	0.00174232139684	0.058492858912	0.14128395999	0.42685143469	0.141902285429	0.225584686982
e	0.00411367104176	0.000127182166673	0.00189651329228	0.026912511044	0.0610299119967	0.288960381563	0.313380748476	0.303579032327
o	0.00812275534725	0.000311225168891	0.000699982907427	0.00909042731133	0.0263088539989	0.217482537188	0.499051392825	0.238932787442
t	0.00668903808808	0.000331646721464	0.000291644294142	0.00314579861044	0.0149074478996	0.164596672396	0.495380164275	0.314657529147
s	0.00224212811336	0.000112456990988	0.000111077872181	0.00108450308498	0.0064426541832	0.088779664132	0.521702888092	0.379524589716
o	0.000870384282787	9.02127656627e-05	8.4550526527e-05	0.000543259926493	0.00677459837773	0.048135798044	0.609871262697	0.333629929905
m	0.000495639777596	8.74581818876e-05	0.000104059856842	0.000386090630164	0.00712531939258	0.0307388290147	0.539115487566	0.421947099968
ì	0.0099670728092	0.0035517482373	0.00103598213028	0.00235406936472	0.0344745340642	0.0561566126716	0.447683552522	0.444776389989
</S>	0.0195615409046	0.00705198311865	0.00197571006514	0.00447322088236	0.0647069870321	0.0930095113358	0.465904911261	0.343316094994
