 	la	pasta	vuole	sale	</S>
i	0.64691438	0.3507519082	0.0013080191875	0.00092492695	0.000100779551
p	0.47299024	0.490453722733	0.0349433595292	0.000952903733333	0.000659815502333
à	0.324791031667	0.578456474244	0.0928047865097	0.00251493926111	0.00143284490078
s	0.132864444222	0.711087758081	0.121923998837	0.012901850287	0.0212219763669
t	0.177451873407	0.579358666027	0.176148189612	0.0214768497623	0.0455644001223
a	0.178241477502	0.343600725342	0.413175253204	0.0259226162541	0.0390599127074
ì	0.0599901155607	0.178202028447	0.593265517735	0.120371708751	0.0481706242358
t	0.0201719295036	0.0947595074823	0.630864739245	0.161330482917	0.0928733767453
e	0.00727975275787	0.0572298734941	0.518718299748	0.259823554306	0.156948545582
l	0.00382022188596	0.020331030098	0.497160019916	0.286159194769	0.192529535194
e	0.00727548996199	0.007388476756	0.429808516972	0.36711569159	0.188411818398
à	0.00775066012066	0.002628232902	0.152824892524	0.561249513863	0.275546652799
l	0.00281665148022	0.001081726424	0.0586613283747	0.545390971288	0.3920492976
a	0.00298066413341	0.000668998038	0.0269243711249	0.422420990429	0.547004982533
</S>	0.0045337250667	0.000695924469	0.0149061965624	0.307318845214	0.672545306266
