 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
o	0.858656085	0.138845531	0.0019835199	0.000482379185	2.95972963e-05	1.6901071e-06	4.2875163e-07	7.87402135e-07
m	0.615582665	0.374922360333	0.00897480256667	0.000487181885	3.07093096333e-05	1.090833e-06	2.76082575667e-07	9.13993678333e-07
a	0.320645065	0.665582970111	0.0133133565222	0.000427452618333	2.95197798778e-05	9.1338895e-07	1.33219742222e-07	5.52466538444e-07
r	0.166285241667	0.800238506704	0.0302221648407	0.00297131779611	0.000270042153293	7.7604585e-06	2.07928058741e-07	4.71100579181e-06
ì	0.0828405902223	0.834965535568	0.0749878529469	0.00666882626537	0.000484045724431	3.98309045e-05	4.25537639291e-06	9.02413426394e-06
o	0.0292207711741	0.873570595189	0.0902148709823	0.00656830508846	0.00036561196481	4.61021141667e-05	6.56913979764e-06	7.19612895465e-06
e	0.0138967688247	0.78277728173	0.183866040327	0.0187012956962	0.00070402493827	3.45599473889e-05	6.68101859921e-06	1.33930028516e-05
t	0.00834897257157	0.451070945577	0.452512696776	0.0731971852321	0.0131585954128	0.00150557080413	5.67489151997e-05	0.000149311244951
è	0.00385480915386	0.158500732526	0.635791698925	0.180674785077	0.0186662230376	0.00219873948804	9.95162350666e-05	0.000213527608317
l	0.00239476790129	0.0678768365087	0.702307222975	0.206223791692	0.0179687575792	0.00232390464935	0.000164258178356	0.000740458222772
i	0.00374937548376	0.0378261158362	0.559822364325	0.355096147231	0.0391501398597	0.00300743111645	0.000232194866119	0.00111622764092
f	0.00409005002992	0.0147842134287	0.394363988108	0.500955809077	0.0785285232866	0.00563269680548	0.00026683514204	0.00137787974697
a	0.00783236921197	0.00556512885957	0.283685152703	0.530322816359	0.160635017762	0.00924685393516	0.00068785548068	0.00202476241566
m	0.00907862895866	0.00239796785319	0.113752494234	0.60037721212	0.253222582587	0.0153983923117	0.00102962766023	0.00474307007189
è	0.0188641342076	0.00672288861773	0.0565024084113	0.513386907373	0.351869284196	0.0421818837706	0.00334125182008	0.00713121652396
n	0.0221171297635	0.00802417994924	0.0356556231371	0.436422129124	0.425410861399	0.0588148832569	0.00434714674003	0.00920799467465
o	0.0075440934155	0.00276047726541	0.0254073524724	0.303442832375	0.5893070638	0.0551386260856	0.00411507038001	0.0122844285582
a	0.0027713322585	0.000944232664803	0.00852145128613	0.111545910525	0.745677997933	0.0937601170285	0.0112630171267	0.0255158965194
p	0.0010262888895	0.000329766364601	0.00294890900404	0.0439153382417	0.700322399311	0.183255035676	0.0183926570422	0.0498095668398
p	0.000347992977587	0.00011589301	0.00113232749468	0.0201683294139	0.500305123104	0.226169455225	0.0921286736807	0.159632173613
è	0.0105821788569	0.00198238661947	0.00201051765156	0.0089548655713	0.284744621035	0.350462551742	0.154209767894	0.187053097871
n	0.0139960275713	0.00260701140649	0.00228671062185	0.00476467809043	0.341262077012	0.439255513914	0.101592815965	0.0942351742903
a	0.0048583006861	0.00091259397883	0.000841582655283	0.00268610589681	0.319681045671	0.427908034638	0.145862415322	0.0972499264301
o	0.00207134540537	0.000452157746277	0.000386099188428	0.0011839121656	0.123209612224	0.372592304879	0.340737361774	0.159367215477
m	0.00106818480512	0.000267952754092	0.000202551812143	0.0005495579052	0.0474457447413	0.260435258293	0.358487990591	0.331542778492
a	0.00124710683837	0.000276542213364	0.000232231913381	0.000360775411733	0.0187359077804	0.169833922764	0.465849000197	0.343464488164
r	0.00120882816412	0.000277814333788	0.000275121597794	0.000327920190578	0.00886217686013	0.146649590921	0.550531713399	0.291866801388
è	0.00245151307271	0.000702834207263	0.00101312353926	0.00139715855686	0.00652312902004	0.155571446974	0.533908684466	0.298432077129
i	0.00367067802424	0.00174133236909	0.00235473577975	0.00294899595229	0.00488460580668	0.0873655823247	0.689175594822	0.20785842571
</S>	0.00307013201212	0.00222674078455	0.00288519728987	0.00335897437615	0.00425093960334	0.0540244661624	0.747592147411	0.182591362855
