 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.9825103	0.01181035675	0.00496461115	0.0005770517004	0.0001300025493	5.9544085e-06	9.3939621e-07	7.73506065e-07
g	0.791782306667	0.19972847775	0.00799229855	0.000321655217067	0.000137338802633	9.22934016667e-06	5.84359147667e-06	2.28599708217e-05
r	0.414318235556	0.57364045925	0.0113453621833	0.000478657755689	0.000168856274211	9.81798172222e-06	8.01204662556e-06	3.06252938406e-05
a	0.156757047952	0.51581616875	0.325275224728	0.00141259541856	0.000671706521404	3.27213539074e-05	1.03891310085e-05	2.42018381802e-05
t	0.0542972722507	0.400378738583	0.512795921576	0.0271652958729	0.00516384820713	0.000113712209302	3.50300023362e-05	5.02692860601e-05
s	0.0411835542502	0.447343812861	0.392199573859	0.101850418624	0.0168818677357	0.000370713976434	8.09810541121e-05	8.91399886867e-05
a	0.0384258614167	0.249166748954	0.58287194462	0.107301031875	0.0214867635786	0.000553298275478	9.9914159704e-05	9.44843228956e-05
è	0.0167571323722	0.0858924731847	0.831822248207	0.0478706812917	0.0163718205262	0.000824612941826	0.000159718438235	0.000301329590965
n	0.0063685825674	0.0307832680949	0.814640769402	0.0939362520972	0.0483239868421	0.00328867318061	0.000918305879412	0.00174015148032
a	0.0125118287325	0.0142809755316	0.593027236467	0.177365620699	0.186456392281	0.0113106591269	0.00211473412647	0.00293252932677
n	0.0145368581175	0.00824924874387	0.334516168822	0.366611183566	0.25824345076	0.013146264209	0.00225314314216	0.00244365614226
g	0.00486797801617	0.00298442243296	0.145069044274	0.541800874522	0.27687342692	0.0184638625697	0.00499098574739	0.00494938501409
r	0.00162871302372	0.00102294977265	0.0512937474247	0.561009948174	0.340388888973	0.0282610651899	0.0067158068158	0.00967885917136
à	0.00111722885591	0.000483287800883	0.0191327224416	0.393198055058	0.526970142991	0.0413325350633	0.00774684250527	0.0100191837571
m	0.00094782546697	0.000321406726961	0.0199385761139	0.217004647353	0.634785497664	0.0718819916878	0.0301642711684	0.024955777119
m	0.000793302370657	0.00313170350232	0.0200290297146	0.176484099118	0.606420449221	0.0960182988959	0.0572955403895	0.039827547373
a	0.0198394000902	0.00450514986744	0.0069561207382	0.0892268888393	0.468234271074	0.294061174632	0.0707160801298	0.0464608614577
u	0.0301953425301	0.00223366125581	0.00250340440873	0.0301453325398	0.196236065025	0.633692791544	0.0526865149433	0.0523068124859
d	0.0147774715267	0.0019956765186	0.00105302615224	0.0240487106399	0.106550083008	0.596392570515	0.113743313214	0.141439082829
e	0.0126821703589	0.00184716843953	0.00056437198808	0.0220005730366	0.0759703099027	0.587392120172	0.134865149605	0.164678121276
r	0.0118128516463	0.000906531513177	0.000288393146693	0.0117605971689	0.0454605342009	0.605725236724	0.140293561735	0.183752324092
f	0.0040014627925	0.000400596042592	0.000259787368898	0.00889797162297	0.0357783555336	0.330039158908	0.324603553912	0.296019141364
ù	0.00545060681457	0.000313021219064	0.000483599996299	0.00381980780766	0.0146341965445	0.155739848303	0.589862517971	0.229696408788
m	0.00598333241486	0.000286753408355	0.000537513945433	0.00187612753589	0.00989297441483	0.145990264768	0.69200420599	0.143428861263
m	0.00204830554495	0.000101147006785	0.000252216139144	0.00140906831196	0.00720162653828	0.131432574923	0.726282401997	0.131272712088
u	0.00526847761165	0.000493556137595	0.00173509386705	0.00140786623732	0.00416760541276	0.0630838373077	0.630159880666	0.293683719029
</S>	0.00951006180583	0.000933905068798	0.00331854718352	0.00142920096866	0.00430607245638	0.0559046971538	0.451263260333	0.473334289514
