 	il	vestito	della	sposa	vuole	bianco	</S>
t	0.957633285	0.0211702065	0.02107022885	0.0001130601555	7.1294675e-06	5.68181187e-06	3.9140639e-07
o	0.974607271667	0.0169538685	0.00838355518333	4.87995488333e-05	3.4795914e-06	2.44006182e-06	5.41964723333e-07
n	0.939851990556	0.0493443935	0.0105313450611	0.000245064206278	2.27021667e-05	2.91629339e-06	1.56269627444e-06
à	0.857529440185	0.0753471711667	0.0662371933537	0.000796966502093	7.49435355667e-05	6.81872913e-06	7.44048735815e-06
b	0.550524010062	0.0943934970556	0.331450777785	0.011492977134	0.00803513400519	0.00194998463654	0.00215358430279
b	0.195882743354	0.346029665685	0.424343999262	0.0170640347113	0.0110732958351	0.00270980869551	0.00289646795093
e	0.0714384138513	0.479419821895	0.419776529754	0.0226753515704	0.0045282971117	0.00108072447184	0.00108089038031
t	0.0255839066171	0.474053320632	0.424825739918	0.0666424248568	0.00725454837057	0.00078849134728	0.00085157870677
o	0.0328731614724	0.427172503544	0.291304886639	0.230105698286	0.0153928904569	0.00185460678243	0.00129624133559
a	0.0527226294908	0.203647150181	0.19738980088	0.510216156095	0.031110025819	0.00286613859414	0.00204807471186
t	0.0365993736303	0.075986754227	0.112453072293	0.701323138698	0.063461235273	0.00599221886471	0.00418421243729
s	0.0125612804201	0.0269240414957	0.0909385690977	0.759744492899	0.092472423091	0.00979316428824	0.00756607824576
è	0.00467616078337	0.0094070073519	0.0572250506992	0.805065710966	0.10571377103	0.0102194104294	0.00769289451525
k	0.00200751234279	0.0040034346173	0.152294199566	0.658113203655	0.13631963901	0.0295697391431	0.0176922409384
o	0.00126728612926	0.00207422076243	0.181273399762	0.562497984552	0.194038296337	0.0363006277144	0.0225481999795
r	0.00103345193809	0.00181665757748	0.0613315180273	0.662733144851	0.220830938779	0.0305251752381	0.0217291029932
à	0.00151633064103	0.00168724620583	0.0213749800424	0.563890771617	0.339210852926	0.0472359264127	0.0250838843311
s	0.00165897058534	0.000718166845277	0.0072811672008	0.475664333872	0.410906367642	0.0685003154709	0.035270714777
i	0.000880800700113	0.000305399928426	0.00253497371027	0.353585231291	0.504613785881	0.0870192618236	0.051060586259
t	0.000623036158704	0.000191557242809	0.000855009287423	0.20940914043	0.621988665294	0.105866027275	0.061066576753
è	0.00242880437823	0.000231618010936	0.000363218139808	0.148311769477	0.666365678431	0.101987265758	0.080311607251
l	0.00302774606978	0.000188548289312	0.000208192583269	0.0640547208257	0.62160585281	0.203558118586	0.107356787417
i	0.00163313746696	0.000170251755437	0.00018626519109	0.0360268617419	0.446997190937	0.306139946195	0.208846349139
à	0.00200555622232	0.000324658505146	0.00104826474036	0.015533774214	0.341529466979	0.235811375398	0.40374691638
s	0.00151049579611	0.000281512591715	0.00123118858159	0.00668558040467	0.234782148993	0.309382618466	0.446126488793
p	0.000550045950703	0.000147174957238	0.000431466969663	0.00287065880156	0.118818963998	0.589548972822	0.287632729598
r	0.000379665220234	0.000275708322413	0.000339558464221	0.00197841523385	0.042701314466	0.752981114274	0.201344216533
o	0.00602522291341	0.00212848610747	0.00249031925474	0.00901400154462	0.0397773769553	0.541618341425	0.398946262178
</S>	0.0116297089567	0.00384633655374	0.00454704312737	0.0159811722723	0.0558010734776	0.318033390712	0.590161281089
