 	il	vestito	della	sposa	vuole	bianco	</S>
o	0.95996047	0.01342010625	0.0264515065	0.0001409019675	1.6565005e-05	6.40424495e-06	4.10921665e-06
à	0.807977756667	0.0151245675833	0.176339591167	0.000363107884167	9.73892526667e-05	2.091474995e-05	7.67760552167e-05
b	0.474240228889	0.0695862791944	0.435676407056	0.00940698737472	0.00734622285756	0.00162934027332	0.00211461685841
b	0.213226388963	0.347684059731	0.410914965685	0.0133653209249	0.00985533041919	0.00221914220444	0.0027347961308
i	0.0823110784543	0.581547466577	0.314126151895	0.016408552775	0.00377941313973	0.000851942088147	0.0009754053916
t	0.0323302239514	0.640621308859	0.291361163965	0.0314799775917	0.00326092001324	0.000447705682716	0.000498693700533
o	0.0370553096505	0.538799736286	0.301635111322	0.115394171197	0.00582158677108	0.000756130540905	0.000537950033511
u	0.0624601932168	0.262596506762	0.270941807107	0.387116597066	0.0148325885904	0.00120003671363	0.000852322144504
k	0.0495921348056	0.154136166921	0.340201685702	0.433897449022	0.0190839345301	0.00181834453788	0.00127030384817
o	0.0768675353352	0.128981782307	0.405732108567	0.363843813007	0.0207254308434	0.00266782911263	0.00118149744939
r	0.0847137794684	0.0691952684357	0.415589146189	0.396668284336	0.0284356442811	0.00262895030421	0.00276890431646
a	0.0326276471795	0.0311410549786	0.361246440396	0.511718794779	0.0548675760937	0.0042893456014	0.00410912323882
s	0.0152291694765	0.0126128753262	0.146157621799	0.722232844926	0.0904293136979	0.00639012120047	0.00694804074627
ì	0.00582133890883	0.00513897560873	0.062731748233	0.776990084975	0.131794832899	0.00882676906682	0.00869627271542
u	0.00293292543628	0.00195263354624	0.0215005089277	0.732105464992	0.221778287633	0.0104608321889	0.00926943103847
t	0.00124634582483	0.00074839188208	0.0072585856059	0.682841634997	0.267010035878	0.027137073563	0.0137579996795
è	0.00205825165434	0.00049786092736	0.00258796563863	0.530491734999	0.400032448626	0.0428372878543	0.0214944902265
l	0.00232810361278	0.000401096545787	0.00209552516954	0.357068815	0.493510269542	0.0961492749514	0.0484469457422
i	0.00111110419893	0.000191181831929	0.00183576833318	0.233072641667	0.569433069847	0.126108932984	0.0682473219141
à	0.000843636232977	0.000116822320643	0.00067027515106	0.0885542992223	0.728616369949	0.0816863809947	0.0995122073047
s	0.000421876010659	7.11715002143e-05	0.00027534364702	0.0372790147408	0.64212630665	0.160990342332	0.158835922435
p	0.000160239286553	7.06791184048e-05	0.00011074652234	0.0190409006136	0.372451840217	0.452184087444	0.155981487478
r	0.000127533078851	0.000149679937802	0.000149074937447	0.0081039066712	0.165144274072	0.688629979148	0.137695529159
o	0.00141950842628	0.000406341699267	0.000352374202482	0.00708187132373	0.102580434024	0.608298126383	0.27986133972
</S>	0.00269161796314	0.000606087449633	0.000488720901241	0.00870514366187	0.092366572012	0.484044663191	0.41109720486
