 	avete	cucinato	le	verdure	</S>
m	0.669890835	0.328581711	0.001418746765	0.000101998867	6.6553771e-06
a	0.669066478333	0.329084053333	0.001806641955	3.56553465867e-05	7.1220551e-06
r	0.556236091444	0.428432344111	0.015115797785	5.76969084489e-05	0.0001580662317
è	0.218222375815	0.747166214704	0.0332089202617	6.5335363383e-05	0.00133715945723
t	0.123757108605	0.751816394901	0.115420311087	0.000513936998361	0.00849226248574
s	0.0702348311017	0.772568051634	0.145986523696	0.00101736003279	0.0101932044952
a	0.0262672293006	0.644408193878	0.320960177899	0.000716908254263	0.0076474324984
t	0.00923053204687	0.368487924626	0.5899086593	0.0209297737281	0.0114430811661
o	0.0100619665956	0.228399843209	0.684048686433	0.0278800246094	0.0496094660554
t	0.0102595427319	0.10592206807	0.693266928811	0.120807705903	0.0697437893518
a	0.0314369171106	0.0435673943567	0.537937859604	0.153610811968	0.233447077117
l	0.0384847592569	0.0208514694522	0.439708749868	0.215092590656	0.285862453372
à	0.017790422639	0.00864002342407	0.311384189289	0.233873806085	0.428311535457
c	0.010808904238	0.00357796291469	0.20961070243	0.294536304562	0.481466108486
h	0.00363348581253	0.00183410440823	0.17145849071	0.635471751521	0.187602139495
a	0.00834651897904	0.000843007772743	0.0585968326367	0.537998656174	0.394214953165
n	0.00991892074635	0.000508406726581	0.0198477336222	0.511617907725	0.458107033722
a	0.270920478002	0.00302556967786	0.00684174978407	0.525759224242	0.193452987241
</S>	0.536877389001	0.00578687883893	0.00370253739204	0.304946219621	0.14868698362
