 	ora	io	sto	studiando	di	diventare	medico	</S>
à	0.9732568	0.024575027	0.00128413565505	0.00083937779595	3.570813466e-05	7.790861958e-06	3.654030347e-07	8.435743645e-07
r	0.670338485333	0.108290425667	0.201959685355	0.0159376290959	0.00299751717466	0.000208225439958	9.46276437147e-05	0.000173417370031
t	0.401181637111	0.274459038556	0.296016808452	0.0233179676986	0.00435051235822	0.000307158999986	0.000130601886738	0.000236283411344
e	0.314639437704	0.528830266185	0.143958648151	0.0104658789662	0.00183667115941	0.000136036047562	4.8384649446e-05	8.47063546147e-05
n	0.152775007901	0.742645708728	0.0989782680503	0.0047206185554	0.000771960443137	5.42211234207e-05	1.73175208487e-05	3.68947143716e-05
a	0.0862231856337	0.804411022909	0.105349177683	0.00346703521847	0.000489605431046	3.16910618069e-05	7.18299161623e-06	2.10804749239e-05
i	0.0339446416112	0.883748974303	0.079325572561	0.00267918217282	0.000272621613682	1.8124475069e-05	2.98178484208e-06	7.90394777463e-06
v	0.0121875515371	0.760636091434	0.220750755854	0.00559816762427	0.000743170141227	4.9445888823e-05	9.58342525069e-06	2.52299765915e-05
ò	0.0051247549457	0.422132137145	0.544709225285	0.0254147045414	0.00242127081374	0.000141531362941	1.80206337502e-05	3.83466518638e-05
s	0.00265197500857	0.213476009048	0.742680061762	0.0372140001805	0.00371409777125	0.00017995607098	2.09939039167e-05	6.29507522879e-05
t	0.00104222603952	0.120709375349	0.788238467254	0.0761517163935	0.0123901447571	0.000746931390327	0.000186879063306	0.000534327784096
è	0.00182049438984	0.0507914126163	0.682711002418	0.235386432131	0.0269860312524	0.00128557026344	0.000272603051102	0.000746472794699
o	0.00261497416328	0.0257321570388	0.435900760806	0.483348664044	0.0497011837508	0.00188173848781	0.000211119057034	0.000609343631566
s	0.00149919541273	0.0138702672129	0.353718233602	0.549974221348	0.0745955445836	0.00400097679594	0.000603500529011	0.00173798581052
t	0.000500365290983	0.00497867319763	0.282492775534	0.553573507116	0.128003514861	0.014085339732	0.00450937570967	0.0118564418702
u	0.000405422192101	0.00177348808254	0.100142136678	0.642282579039	0.215572958287	0.0188761959107	0.00571329986989	0.0152339506234
d	0.000398509394034	0.00135393321751	0.0614599373927	0.64562128968	0.252509352762	0.0202663466369	0.00543976425663	0.0129508848745
i	0.00211361082801	0.0011856636225	0.0482720108929	0.591130969893	0.311612520921	0.026974351879	0.00571309155221	0.0129977764248
è	0.00299694410934	0.000499722954167	0.0161677144363	0.463869653298	0.457070296974	0.0400712159597	0.00421373198407	0.0151107406083
o	0.00147849196311	0.000219133364056	0.0054411100901	0.268360873099	0.595805165658	0.0872770503199	0.00747652799469	0.0339416558694
n	0.000637551180037	0.000103962787352	0.00193449684803	0.130778094366	0.615806568553	0.161425016773	0.0283162893316	0.0609979839565
a	0.000618986625679	5.06869841173e-05	0.000755327893677	0.0694049354553	0.526104059518	0.270954825591	0.0486955931105	0.0834155353188
g	0.00061836588656	6.44483197058e-05	0.000475604058892	0.0317524611518	0.435958396506	0.315408691864	0.0818226910368	0.133899303773
h	0.00021348116164	6.63263631353e-05	0.000381873236464	0.0167037628506	0.280155862169	0.276066963955	0.200637927012	0.225773794591
e	0.000282806942	3.91355229451e-05	0.000144934747988	0.00719992741687	0.144399770723	0.293212927985	0.281090179004	0.273630318197
t	0.0003064013687	2.93434653817e-05	6.3609087996e-05	0.00388193729229	0.112400563574	0.316460499328	0.280012936335	0.286844689399
t	0.000102755627253	1.01742473606e-05	2.36876025653e-05	0.00157901357243	0.0676530285247	0.277306966443	0.335008778778	0.3183155698
ò	9.36558254043e-05	9.11480295353e-06	1.71647777551e-05	0.00179515854581	0.0331978118416	0.223911988814	0.403403276259	0.337571829933
m	0.000100527391801	4.50685083178e-05	6.45941959184e-05	0.00222593471527	0.0294243762805	0.256249772938	0.339537692086	0.372352059978
e	0.0008271144806	0.000152960422773	0.000222171761973	0.00287379913842	0.0222470804268	0.217256927646	0.366523780695	0.389896186659
s	0.0010803781852	0.000159232983924	0.000233982706658	0.00273381957781	0.0108412225423	0.105473521215	0.507451913565	0.372025928886
s	0.000383350792633	6.05317742413e-05	8.9779098986e-05	0.00094203714627	0.0042787123641	0.0629097787383	0.594375734522	0.336960059629
è	0.00131529030344	0.000177388701347	0.000293190727095	0.00476758353742	0.00700285157137	0.0441384585794	0.605695454841	0.336609746543
r	0.00173621541115	0.000448761907116	0.000455537942365	0.00619007126581	0.00828536225712	0.0373130868598	0.578113451614	0.367457508848
e	0.00878061378038	0.00183692273571	0.00288129548079	0.0223611145086	0.018599113819	0.0575026556199	0.552033050538	0.336005252949
</S>	0.0165243883902	0.00309967036786	0.0053893877404	0.0413914897543	0.0323247699095	0.0887980008099	0.507926875269	0.304545426475
