 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.97977152	0.0187068395	0.0013130155075	0.00018733784	1.29681295e-05	5.15898425e-06	3.2213206e-06
n	0.934994253333	0.0601974231667	0.0042619250075	0.000369954276667	3.23015565e-05	7.76652758333e-06	0.000136419946033
a	0.762662684444	0.223454871056	0.0120476800025	0.00142131674222	0.0001602049355	3.23626181944e-05	0.000220914648678
v	0.426197042181	0.498167687019	0.0716038486675	0.00355643251407	0.000240846325167	3.85649290648e-05	0.000195615959559
o	0.145765479094	0.684308469006	0.164372129556	0.00511301403802	0.000247114428389	3.92261426883e-05	0.000154579139186
r	0.051875695458	0.718944529669	0.220002789852	0.00851566567934	0.000305759459463	4.53480475628e-05	0.000310153272395
à	0.018847500346	0.52741258989	0.367625619951	0.0794046175598	0.00538229457982	0.000620730425854	0.000706579174132
s	0.007882127982	0.458532873297	0.417625543317	0.104986737853	0.00756054615994	0.000841838668618	0.00257031892471
o	0.009442721094	0.398446367766	0.445556804439	0.125838641284	0.0140652996866	0.00180734891621	0.00484283110824
t	0.00981166904133	0.149406320255	0.63078720148	0.180013670428	0.0186010945622	0.0023054179054	0.00907461736941
o	0.00968688269044	0.0588592486183	0.484509924493	0.359969180143	0.0600331361874	0.00880183223513	0.0181398444565
t	0.00964234926348	0.0207463922394	0.220258502164	0.596217813381	0.0926874653958	0.0136120615784	0.0468354728188
s	0.00324527300483	0.0073427752898	0.121037628488	0.623634777794	0.103420865132	0.0288461126928	0.112472542273
o	0.00199503541861	0.0024947057266	0.042085253096	0.525028972598	0.224525711711	0.0586282008976	0.145242070758
m	0.00659319033954	0.00383492082887	0.017775770532	0.450713457533	0.260610883904	0.0575128002992	0.202958953586
ì	0.0118645541132	0.00426070284629	0.00894546124067	0.313560259178	0.323232831301	0.1220230201	0.216113177862
k	0.00862432699207	0.00148377792543	0.00345018034356	0.146885009726	0.434435090434	0.1450356247	0.260086012621
a	0.00316052608502	0.000543632073143	0.00155791827052	0.082052805442	0.388277653478	0.2305091529	0.293898344207
i	0.00258441082834	0.000200223339048	0.000567849461507	0.0284680278207	0.278441754493	0.487319230967	0.202418531402
m	0.00405589847611	0.000139314159683	0.000274732282502	0.0097494098469	0.141908011831	0.455174493656	0.388698160467
è	0.00511135079204	0.000123919234894	0.000202934117501	0.00403480724897	0.0623602949437	0.466748181219	0.461418546822
r	0.00548714526401	0.00113447543663	0.0019754585825	0.00232850588299	0.0344303786479	0.52725157374	0.427392508941
i	0.00752753765467	0.00164834883221	0.00306193536083	0.004352314561	0.0278843258826	0.433197111247	0.522328436314
</S>	0.00937990132733	0.0011205665461	0.00235579358042	0.0070399467805	0.0304889929413	0.439050465624	0.510564318157
