 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.9307932	0.0666671215	0.00197146895	0.00023640085	0.00013082615	7.3413495e-05	0.0001054151285	1.45534557e-05	5.2149788e-06	1.6907155e-06	3.1021639e-07	1.44374117e-07	1.57537945e-07	5.11122385e-08	2.941632225e-08	1.76057338e-08	1.255495465e-08
ò	0.9121987	0.0859894838333	0.00148136823	0.000153991691	8.1185838e-05	3.62075758667e-05	4.72290369667e-05	7.4437555e-06	2.780129662e-06	1.13252192e-06	2.33844472333e-07	8.89567933333e-08	7.57436233333e-08	2.22252777333e-08	1.169092395e-08	6.70001339667e-09	5.74517708333e-09
t	0.648349361333	0.291191244611	0.0526573282567	0.00562373985467	0.001226257324	0.000512341719489	0.000127581120789	0.000146074987633	8.2965296616e-05	4.22650118267e-05	3.26515455831e-05	3.71485467744e-06	1.50184217611e-06	1.06872573314e-06	1.83957018683e-07	1.0720817534e-06	6.29498088128e-07
t	0.260208861778	0.627491791537	0.0977746194189	0.00962026528489	0.00259157617467	0.00125804927316	0.000594933740263	0.000224451754544	0.000122581867539	5.80530504422e-05	4.37054060777e-05	5.02376419248e-06	2.08919079204e-06	1.44200258438e-06	2.54169384894e-07	1.44575125947e-06	8.58979506043e-07
e	0.105698253259	0.819393553846	0.0657587928063	0.00544169125163	0.00185915903056	0.00100726688212	0.000639583565854	0.000107610708948	5.37767035097e-05	2.14507576064e-05	1.48243494079e-05	1.78081520323e-06	8.09554559913e-07	5.0562081861e-07	9.77111159113e-08	5.00549934647e-07	3.08396830948e-07
o	0.044889772153	0.917239607949	0.0347285146021	0.00188882852854	0.000634108572187	0.00033690064544	0.000214371620518	3.6494354816e-05	1.79510828682e-05	7.16249161513e-06	4.94372222963e-06	5.95583983377e-07	2.70391143894e-07	1.6869531507e-07	3.26254189171e-08	1.66898131522e-07	1.03051591619e-07
G	0.0179305165843	0.948553789316	0.029505535534	0.00263591736418	0.000619808647062	0.00040030747548	0.000240837802973	4.12168813387e-05	3.62065636577e-05	2.3770958659e-05	7.42711167154e-06	2.54997097103e-06	8.87781442655e-07	5.85886463407e-07	2.10781167639e-07	2.12574897324e-07	2.52684159576e-07
i	0.0112614886614	0.935976549772	0.047750725178	0.00346860155473	0.000719719032354	0.00043490149516	0.000259062665991	4.32660787462e-05	4.23238729026e-05	2.93146816797e-05	8.25526895985e-06	3.20154790174e-06	1.09376212655e-06	7.24956268639e-07	2.7019368583e-07	2.27833846768e-07	3.02719047275e-07
u	0.0080628749538	0.904020133257	0.0851714330593	0.00194978551824	0.000425474484118	0.000172228076053	0.00014079767033	2.81558488821e-05	1.44807679175e-05	9.90811643657e-06	2.75938340062e-06	1.07676322265e-06	3.68536368517e-07	2.42029909683e-07	9.02139888533e-08	7.5999706465e-08	1.01317184642e-07
v	0.00352456011127	0.843378761086	0.12596652902	0.0188039119727	0.00361756295137	0.00255937633302	0.00125539205678	0.000275667840627	0.000322379374572	0.000172988529229	7.23107081449e-05	2.21571649849e-05	9.29443547017e-06	7.97295084253e-06	2.76874956991e-06	3.70041975204e-06	4.60269270301e-06
