 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
i	0.958268825	0.0317932115	0.0082011425	0.00125628133	0.00042397621	7.80883575e-06	3.0597862e-05	3.4488183e-06	9.51393845e-06	2.56985808e-06	7.11726801e-07	2.895194225e-07	2.218474902e-07	3.43473945e-07	8.49885433e-07	1.932281353e-07	3.7089135e-08	1.910142915e-08	1.363758385e-08	5.1963839e-09	6.838491325e-09	6.0129025e-09
m	0.671722451667	0.273481886167	0.0516270641667	0.00253553989667	0.000468261676667	4.517216875e-05	7.15981763333e-05	1.62924745e-05	1.97922941167e-05	7.02188918e-06	1.48886856767e-06	9.23616555833e-07	3.691728902e-07	3.42415775e-07	8.22545299667e-07	6.42515578633e-07	3.11436611667e-07	1.846476715e-08	1.985962185e-08	4.04135273333e-09	2.788339725e-09	8.89311916667e-09
à	0.304896070556	0.590074275389	0.101067261389	0.00326104856556	0.000479020835556	7.42509155833e-05	8.38141617778e-05	2.66740221667e-05	2.34169222389e-05	8.57905744e-06	1.76482787256e-06	1.16923130528e-06	4.21344036733e-07	1.74203616e-07	8.13610844222e-07	7.96007697878e-07	4.01195453556e-07	1.744104575e-08	2.03458616633e-08	3.46317913444e-09	1.203304015e-09	9.28020682222e-09
n	0.194291506852	0.68008807513	0.11465707713	0.00877071812185	0.00122305192185	0.000213476041194	0.000334704500259	7.18469113889e-05	0.000128130842613	0.000117834904193	3.06570082075e-05	1.97308615509e-06	5.20208291891e-06	4.44747330363e-05	5.79877042574e-06	5.20344553763e-06	8.63059589085e-06	5.89633588617e-07	3.63860290268e-07	1.17294798101e-07	1.72168406712e-07	3.88449530041e-07
a	0.113031183451	0.517538995043	0.347889219043	0.017339605374	0.00245984194062	0.000585734413731	0.000515801280086	0.000171774630463	0.000175089910871	0.000155610111731	4.05578818192e-05	2.4070509517e-06	6.83446135297e-06	5.94002778454e-05	7.66395900858e-06	6.70649214254e-06	1.13944153056e-05	7.83435927539e-07	4.82733859423e-07	1.55732065034e-07	2.29968453571e-07	5.1797758168e-07
c	0.049617141317	0.376483978348	0.540603866348	0.025927771458	0.00412966018021	0.00122311773791	0.000807128606695	0.000501739966821	0.000352655973624	0.00019632209091	4.95053763564e-05	2.73494137839e-05	1.09763194977e-05	2.11869697818e-05	1.48902938695e-05	1.61704393442e-05	1.44498604439e-05	5.5690062718e-07	9.76223115808e-07	1.38567957345e-07	1.00047950524e-07	3.22378152227e-07
e	0.027653429749	0.276742206783	0.583477065449	0.069352539486	0.0328458487267	0.00335243481264	0.00386263173557	0.00135931948894	0.000955092077875	0.00023319764197	5.43759821188e-05	3.63310092613e-05	1.24587309726e-05	8.76735989393e-06	1.74570737898e-05	1.93374834914e-05	1.54589677446e-05	4.83010584393e-07	1.1391646526e-06	1.32949903682e-07	5.6449111208e-08	2.61074478409e-07
o	0.010759352993	0.095775839061	0.532988361816	0.168726493162	0.103939659576	0.0379735771709	0.0263992665785	0.014597659563	0.00778183705929	0.000708359225657	0.00011430704404	8.15843577538e-05	2.33699921309e-05	4.6019729598e-05	2.46728250966e-05	2.37114345405e-05	2.73675401782e-05	2.60436138346e-06	5.07697673153e-06	3.59735852461e-07	4.3171113436e-08	4.99534267136e-07
c	0.00775937709767	0.0383803348203	0.372199470605	0.312072371054	0.130535389859	0.058861584057	0.0382474928595	0.023871261521	0.0133101323531	0.00292170634189	0.000581974881347	0.000401085689251	0.00013129685071	7.49796331993e-05	0.000174614658366	0.000205717113847	0.000228384148726	8.52593769449e-06	2.38417569105e-05	2.94152713082e-06	9.44482577812e-07	6.59159065571e-06
i	0.00757367119922	0.0219691799401	0.380808530202	0.316466873685	0.181327589953	0.0366306536857	0.0261258342865	0.0149994338403	0.00897023888437	0.00307582423063	0.000645840790582	0.000439647815884	0.00014836852629	4.24168568664e-05	0.000207044359622	0.000249246243862	0.000273215925829	8.06471574983e-06	2.54064714342e-05	3.48786027764e-06	1.2218648427e-06	8.21910671137e-06
