 	che	impara	una	cosa	che	studia	una	cosa	</S>
n	0.98394503	0.01434217675	0.00145037363	0.000242755929	1.86263094e-05	9.88868625e-07	5.048798675e-08	2.5542101e-08	2.50145385e-08
a	0.796532316667	0.18630416025	0.01684493003	0.000289979785667	2.36442977333e-05	4.69683145833e-06	1.5008972675e-07	4.5173608e-08	7.58229928333e-08
m	0.421186640889	0.49480668675	0.0813065453433	0.00233621011189	0.000348188755911	1.47828894861e-05	4.14179555583e-07	9.22720946667e-08	4.14543110944e-07
à	0.155733879496	0.73434176225	0.104981202448	0.00445435180396	0.000468253185304	1.9285084162e-05	6.09256361861e-07	1.24522421556e-07	5.02821650315e-07
t	0.0716567436987	0.814985344083	0.101046244816	0.010585184468	0.00140517182843	0.000284794207387	9.58934457395e-06	5.63890657719e-06	2.12721728634e-05
i	0.0429237455162	0.544255143028	0.386742481605	0.022640426156	0.00292502374281	0.000462121662462	1.44830064247e-05	7.7720384924e-06	2.87687677545e-05
è	0.0144719885654	0.197191497609	0.737399760535	0.0451202387187	0.00506914848094	0.000709486330821	1.52780313749e-05	5.5323781308e-06	1.70243093848e-05
n	0.00492693984847	0.0769421194697	0.700056900178	0.16981160624	0.032102055827	0.0144308672769	0.000847583462125	0.000232301470377	0.000649590666462
a	0.00202843756616	0.0360975534899	0.470782226726	0.385097135413	0.082201968609	0.0214367994256	0.00116626171071	0.000315669415459	0.000873912488821
p	0.00208288658872	0.0124195871966	0.346983415575	0.506163298471	0.119142216203	0.0121058060085	0.00053087628357	0.00014480886382	0.000427108189607
r	0.00176442089291	0.00441749919807	0.225033247192	0.58777101949	0.165774375401	0.0121470412028	0.00113529545119	0.000521490604607	0.00143566185654
à	0.000838512217637	0.00151130348722	0.082608543064	0.613895623163	0.277001628467	0.0202559134009	0.0014657759704	0.000674256724869	0.00174849322551
m	0.000514852570812	0.000566316811073	0.0404614063547	0.568320324388	0.313638386156	0.0658635161336	0.00623712804347	0.00195043466496	0.0024476724485
a	0.00391052613187	0.000324756590358	0.0248686074516	0.385036507463	0.434534438719	0.136411405378	0.00930514801449	0.00251698482165	0.0030916455495
n	0.00504567888729	0.000219469523019	0.00891861945053	0.188715385154	0.648216862906	0.136454958459	0.0068168706715	0.00183666187388	0.00377547824983
a	0.00216824710576	9.50885572397e-05	0.00318276665284	0.114706943085	0.618189380969	0.24449269282	0.0103288232238	0.00198090852463	0.00485512924994
s	0.00121371191359	5.43630334132e-05	0.00109266423361	0.0425132307283	0.601483303656	0.319976557607	0.0178183284079	0.00465733354154	0.01119048875
t	0.000414301716563	2.03266304711e-05	0.000383310409203	0.0184051028428	0.528870901219	0.310588902536	0.0576900764693	0.0283226358472	0.0553044205833
u	0.000183223989221	1.44184588237e-05	0.000142631135068	0.00660136927427	0.289147517073	0.499755624179	0.0969866421564	0.0364579449491	0.0707106025278
d	0.000128783373074	1.52687052746e-05	8.54538690227e-05	0.00271128695142	0.176968375691	0.57819270806	0.120908394052	0.044507417983	0.0764822998426
i	0.00114222281769	9.86116070915e-05	7.70784863409e-05	0.00136269242381	0.111941578897	0.513374749353	0.225419294684	0.0580813149943	0.0885024756142
è	0.0015917120859	0.000176901172364	7.45041087803e-05	0.00053120091327	0.039744035399	0.527347463118	0.302715218228	0.0465493229981	0.0812696675381
t	0.000667080844633	0.000113687565888	5.13683283934e-05	0.000214817303423	0.015662345133	0.543162087706	0.269567432743	0.053828696666	0.116732489179
s	0.000224570865311	3.9437961896e-05	1.85688266311e-05	7.72286465743e-05	0.00662096272767	0.372739972569	0.289573044248	0.139107605555	0.19159861306
i	0.000516053269537	0.000224222625465	0.000129386370577	0.000166523133958	0.00369815469256	0.17635305419	0.394670274749	0.192452661852	0.23178971102
è	0.000982179056512	0.000682305325155	0.000350954600192	0.000343160717986	0.00279426745419	0.10071351173	0.40926635825	0.207706117284	0.277161187007
n	0.000702013065171	0.000628077609718	0.000303046278231	0.000264086697995	0.00111189347473	0.05107690491	0.33221201275	0.239743842428	0.373958132336
a	0.00069567220139	0.00109952457124	0.00088267427091	0.001089210258	0.000979582891577	0.0325895264033	0.23040394425	0.325528094143	0.406731774112
p	0.00083456706713	0.00127830029375	0.00107998007197	0.001367982618	0.000921560163859	0.0133313638678	0.116039684417	0.390824171381	0.474322398037
r	0.000424528409577	0.000452196565383	0.000368981555323	0.000474506541333	0.000388264176286	0.0048974773226	0.0510692788057	0.450149097127	0.491775709346
à	0.00145219465706	0.00312378655259	0.00171707473477	0.00378370265044	0.0060181339471	0.00669927050753	0.0338129089352	0.524841209042	0.418551756449
m	0.00180650271035	0.0040239273432	0.00218301530826	0.00488919366681	0.0079672020957	0.00942378983584	0.0689720846451	0.508050806347	0.392683468816
a	0.0179925830615	0.0355808249401	0.0244337951661	0.0385902466723	0.0288098331452	0.0307892032786	0.0940528715484	0.398505522116	0.331245132939
</S>	0.0350634645308	0.06913424247	0.0477453875831	0.0747118033362	0.0534672515726	0.0535087816393	0.0857369107742	0.297099851058	0.283532356469
