 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
t	0.95517505	0.044451918	0.00027964392	5.2479596e-05	3.4482988e-05	6.229068e-06	1.76316179e-07	8.82197825e-08	2.2136987e-08
a	0.650096686667	0.349058496	0.000760539216667	6.43520393333e-05	1.58946447333e-05	3.92377841533e-06	8.1134703e-08	5.72876695e-08	1.5210268e-08
p	0.421724498889	0.443925922	0.0970421155722	0.0302248599431	0.00590131738231	0.00116038825055	1.22351481417e-05	5.6752655335e-06	2.962181348e-06
e	0.352334696296	0.465746354	0.130859248857	0.041585637981	0.00789783611077	0.00154831211175	1.63584498072e-05	7.54716844527e-06	3.94490418133e-06
d	0.193455952099	0.529750331333	0.190322286619	0.054059872327	0.0237659313536	0.00838324583215	0.000115418607029	0.000107700827416	3.92186847924e-05
ì	0.108687768833	0.278670040444	0.29945805554	0.270614072442	0.0312602933179	0.0109510027774	0.000165642869676	0.000141521393939	5.15744971975e-05
a	0.0367806028643	0.184493713481	0.434852361847	0.326216045814	0.013541284906	0.00397475513247	7.44522505587e-05	4.8617711513e-05	1.81600471658e-05
m	0.0130362005081	0.129507633494	0.565776783949	0.195093296938	0.064768055902	0.0306071584175	0.000493695550186	0.000572053289238	0.000145135928222
i	0.00518766833603	0.049945747498	0.55187367465	0.264495408979	0.087062599634	0.0398559002725	0.000644565003395	0.000746303623979	0.000188160247741
n	0.00198412501201	0.0220282465593	0.59323750155	0.286779842993	0.067163130878	0.0279610002242	0.000355000987798	0.000346005022226	0.00014516032758
c	0.00114338493734	0.0075420933131	0.439605895183	0.409692324331	0.115403686959	0.0256945290747	0.000478047529266	0.000239227102075	0.000200805772527
i	0.00217679707911	0.0027855177477	0.261383216394	0.601333494777	0.120434598986	0.0112286563582	0.000410436502422	0.000108147715025	0.000139120050942
à	0.00223599122637	0.0013534018759	0.282519155465	0.608912511592	0.096285629662	0.0081553611194	0.000347878860141	0.000106364678008	8.36663170807e-05
e	0.00102190604212	0.0008552695753	0.212844363822	0.580998083864	0.167693929887	0.0334791403731	0.00205110895338	0.000582124459336	0.00047404191236
n	0.000462557411873	0.000397083600147	0.0938525549407	0.384130204621	0.290033459962	0.215765276791	0.00710269378446	0.00599276211978	0.00226339153745
i	0.0100804104351	0.000654340508429	0.0359698404136	0.17272774154	0.418223183321	0.333316492264	0.0179513452615	0.00777992427326	0.00329671037915
n	0.013288949947	0.000740038689376	0.0139313249045	0.100478553513	0.45213911444	0.383474574088	0.0234199950872	0.00737266965775	0.00515480079305
d	0.00443524117353	0.000247243105125	0.00538265433483	0.0418324263377	0.30535526348	0.468867614696	0.0943283716957	0.0370690418859	0.0424821512644
ì	0.00889334978037	0.000794326990475	0.00234022273494	0.0199543006126	0.15512683316	0.593512851565	0.122095942565	0.0438873165286	0.0533948042881
n	0.0103814458349	0.000978948015825	0.00160426586831	0.0108311914375	0.18439428772	0.673576373855	0.0615026621883	0.0288124700762	0.027918321296
n	0.00346661609843	0.000329125030375	0.00104070784877	0.0050890438225	0.185725695907	0.666183001285	0.0639749967294	0.0390872863587	0.035103561432
u	0.00399580727814	0.000344369166225	0.00065841707559	0.00275374305083	0.083432737969	0.555541520428	0.25982873891	0.0375080207862	0.055936689144
t	0.00417448098038	0.000349576714755	0.000551217691863	0.00184970641694	0.0380185356563	0.525189973476	0.31799131297	0.0523386025954	0.059536617048
t	0.00139911201746	0.000116913024598	0.000209528471188	0.00070268109098	0.0170090185188	0.481963034492	0.30586717099	0.0877662555318	0.104966317683
e	0.000619980942153	6.0291861866e-05	0.000144060964296	0.000803077282327	0.0084129231396	0.217130482497	0.535862043663	0.0793146651773	0.157652482561
m	0.000816038747384	4.70477229553e-05	0.000228809714765	0.00117863556078	0.00674641704653	0.105311178499	0.497614144554	0.165062791726	0.22299492752
a	0.00293492198246	0.000351853866652	0.000243783554922	0.00101676935359	0.00444182101551	0.061945261833	0.439082638185	0.205019871909	0.284963072507
n	0.00321547906915	0.000450561832551	0.000144031702974	0.00061283204453	0.0021214999285	0.033554299611	0.439031969395	0.209551558636	0.311317770836
i	0.00167388963138	0.000400697054517	0.000167595028991	0.000615794608177	0.00149937676617	0.0239358290703	0.406344619798	0.217465656212	0.347896563612
c	0.00116226727879	0.000382861366706	0.000189883519664	0.000626308238059	0.00134345625539	0.0123667518901	0.329937071599	0.312115455404	0.341875937871
h	0.000421197199937	0.000129880483769	8.88863132213e-05	0.00028129027802	0.000684791306797	0.0082291844967	0.126164570533	0.509971285135	0.354028872624
ò	0.00164147857199	0.000893730974256	0.00091340946774	0.00461060498934	0.00472133385727	0.00957761403223	0.0630441718443	0.531955895045	0.382641690875
t	0.00205795328466	0.00114880815925	0.00118969824525	0.00601571342811	0.00608256781242	0.0121966855441	0.0495156649481	0.572361265015	0.349431580292
t	0.000697146093353	0.000384375975583	0.000406801144583	0.00201405739237	0.00207837750481	0.00678938884803	0.033967751316	0.595219421672	0.358442666764
o	0.000417867068918	0.000212380503194	0.000350071321694	0.00182080671546	0.00328623704227	0.00421100074934	0.0348036541053	0.463791140557	0.491106862255
</S>	0.000485186484459	0.000232054886597	0.000495938760847	0.00263143600773	0.00552659627113	0.00471554037467	0.0429301295526	0.366516320279	0.576466831128
