 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
a	0.46729076	0.482176243	0.048230935785	0.002265936026	3.04937895e-05	4.16845845e-06	9.9558752e-07	2.86561625e-07	1.07351615e-07	7.743915e-09	2.7806881e-09	4.057747485e-09	2.606508635e-08
n	0.164302872667	0.698355264333	0.132412809928	0.00457329100867	0.0002500029375	7.85301811167e-05	1.98156884533e-05	5.41451680167e-06	1.789704675e-06	1.12711168333e-07	3.00811787e-08	6.46364306167e-09	3.185096445e-08
ì	0.0573342643123	0.529076288111	0.405364043309	0.00646065266956	0.00142442797917	0.000300333483706	2.90795784844e-05	7.78332753389e-06	2.84436839167e-06	1.96666722778e-07	4.12038432333e-08	7.24382135389e-09	2.379728115e-08
c	0.0350830328608	0.36610728937	0.581861414436	0.0140869692232	0.00221828319306	0.000489090827902	0.000106913235161	2.62898394446e-05	1.62254706306e-05	3.18817524093e-06	8.76946014744e-07	1.92922395118e-07	2.21981747717e-07
h	0.0373907099536	0.388580883123	0.539918051479	0.0291430390744	0.00332806743102	0.000952425442634	0.000452345665054	0.000156355036482	6.08279895435e-05	1.1721110747e-05	4.38317973825e-06	6.10812331706e-07	5.64707649239e-07
e	0.0223908075112	0.260199467241	0.664190543826	0.0483085890248	0.00323156531034	0.000943190220878	0.000478370678351	0.000178009851627	6.18641390812e-05	1.1627399589e-05	4.72274520942e-06	5.88838993902e-07	6.3834228308e-07
n	0.0076199029404	0.094161491947	0.807019627942	0.0856494230083	0.00361854777011	0.00105568234696	0.000620049482784	0.000177883723342	6.80430222604e-05	6.222544703e-06	2.13585569981e-06	3.08354864634e-07	6.5822499436e-07
d	0.0068679235568	0.038186198649	0.554638539314	0.211340264336	0.128371362923	0.0323660302157	0.0179080574276	0.00841931265111	0.00135506599075	0.000344866585068	0.000138196500233	2.66955988715e-05	3.74311036981e-05
i	0.0068569832856	0.014189717283	0.210791888771	0.372141931445	0.290276254308	0.0648036534052	0.0265989711425	0.0118315061837	0.00176186438225	0.000475804628356	0.000184481425178	3.56338272238e-05	5.12666918994e-05
s	0.00291749196187	0.005778249761	0.261207075257	0.410137687148	0.241872734769	0.0533410268017	0.0160642290475	0.00703573026123	0.00133308637942	0.000201872602785	6.88641674927e-05	1.30958756079e-05	2.88574556331e-05
ò	0.0236633594206	0.008019584187	0.273522684419	0.320648995716	0.279652994923	0.0719720879339	0.0149862353492	0.00581500952041	0.00151105355981	0.000142280427595	3.50969471642e-05	6.56932680263e-06	2.4077663711e-05
n	0.0304157075669	0.00843664490233	0.111833826473	0.370433481905	0.347211584974	0.095486925978	0.0264987664497	0.00678066637347	0.00256317661994	0.000247491709198	4.93045463881e-05	1.12572289342e-05	3.11715254037e-05
t	0.014181386949	0.00309425458078	0.044982154091	0.350732127302	0.371880201658	0.114573891993	0.0620962368166	0.0309743681245	0.00646925637331	0.000648724403066	0.000175650162129	4.66549603114e-05	0.000145086861801
a	0.0109269152163	0.00255297730026	0.016046452997	0.145658055434	0.473390620553	0.214007770664	0.0890462722722	0.0405049733748	0.00655550292444	0.000885370324355	0.000199206933043	5.19914885371e-05	0.000173920489267
o	0.00764180563877	0.00246424286675	0.00607805462233	0.0509892845613	0.360802736851	0.470012556888	0.0689825130907	0.0263296687916	0.00487632787481	0.00155823129812	0.000145848110014	2.24774936124e-05	9.62985364223e-05
a	0.00795344721292	0.00120809025558	0.00212004666411	0.0173019246638	0.165848644617	0.724760852296	0.0379302136969	0.0255291809305	0.0135413963916	0.00332894133271	0.000305991290005	2.67102675375e-05	0.000144564610141
t	0.00694585110431	0.000553019824527	0.000767327878037	0.0060748319346	0.111530860539	0.725559460765	0.0401230882323	0.0658946013102	0.0346651027972	0.0057349030109	0.00126617499667	0.000267501899846	0.000617241716714
r	0.0029131986981	0.000193886330276	0.000274877221779	0.00227858987487	0.125536533513	0.554062470255	0.113474076077	0.137387527103	0.0512917615991	0.00732927500363	0.00244397329889	0.000793111199949	0.00202072687224
e	0.0020296169627	0.000119173139525	9.60843563597e-05	0.00079188816829	0.095071051171	0.506165396752	0.185366238692	0.154582492368	0.042368254533	0.00854210300121	0.00200557575296	0.000747320369983	0.00211480471741
f	0.00272179368757	0.000138102793175	0.00013658397212	0.000949150022763	0.0827404303903	0.458855015584	0.249417482897	0.155480930789	0.0356415601777	0.0095761110004	0.00202954730432	0.000714465826661	0.0015987919658
f	0.00192080233652	9.1821525725e-05	0.000147615862207	0.00102938906759	0.0789686801301	0.298891218528	0.361691087632	0.179939710263	0.0421721703926	0.0207742696668	0.00676848470144	0.00308044540889	0.00452429905527
ò	0.00141093048617	0.00328815920324	0.0010338594489	0.000959176649197	0.05786228871	0.209238579509	0.501861239211	0.155440430088	0.0309822754642	0.0225208565889	0.00716460238048	0.00345826738963	0.00477934418842
m	0.00123622719546	0.00436168797841	0.00142224324963	0.00264901318307	0.0601054069033	0.204236279836	0.515862246404	0.0934292000293	0.0668379788214	0.0351376102296	0.00762338360683	0.00329751691654	0.00380119479947
m	0.000413621603287	0.0014641098598	0.00056923750011	0.00263815478002	0.0378926814678	0.156719046279	0.407172275468	0.204759396676	0.10561191794	0.0548738957432	0.0162930342023	0.00547333660551	0.00611927049982
u	0.000925552572496	0.000952247442933	0.000224767386937	0.00089073544434	0.0130571429559	0.0586035404263	0.283707445156	0.390829342225	0.0856706343133	0.134948450914	0.0177822864008	0.00458711300184	0.00782073549994
o	0.0021212978575	0.00230511101431	0.000290872598979	0.000326473255113	0.00443695081197	0.0231036930421	0.151549641719	0.310219454742	0.153718628104	0.309571743638	0.0236362038003	0.00385923293395	0.0148606818333
n	0.00199035201917	0.0022995250251	0.000282049179326	0.000155035433371	0.00154679687732	0.0104368519807	0.074702106573	0.143436812247	0.363078562701	0.315338524546	0.0466303036001	0.012278023878	0.0278250339444
ì	0.00240022920639	0.000942017215367	0.000104010078442	8.47118557903e-05	0.000653773205773	0.0060255519269	0.037510172191	0.0776789320823	0.495052887567	0.256383451515	0.0689882798667	0.019971363626	0.0342046436481
c	0.00228038623623	0.000482603452156	4.36312792473e-05	4.21400587968e-05	0.000386782255258	0.00511129150897	0.0419274030637	0.118606745361	0.407598125856	0.289556387172	0.0830995569556	0.020643112542	0.030221864216
h	0.000762807563977	0.000162220035719	2.10025408491e-05	1.81109540323e-05	0.000231188768419	0.00437065883632	0.0431298360212	0.173537881787	0.230548096952	0.287116252391	0.145245140652	0.0517354201807	0.0631213877387
