 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.77394515	0.2239471155	0.00079011005	0.00112144275	0.000171143945	2.27824395e-05	1.415630385e-06	3.38042005e-07	4.09753308e-07	5.7313056e-08	4.084145026e-08	2.40186907e-08
ì	0.754274883333	0.2440246485	0.000739559316667	0.00086531139	8.28384527667e-05	1.15150598e-05	7.89911018333e-07	2.17220025e-07	2.07267774667e-07	2.07892256667e-08	1.379084748e-08	8.6433226e-09
o	0.562987266444	0.4333611495	0.00284127653889	0.000771193236667	3.30587206889e-05	5.1696884e-06	5.71498252778e-07	1.72531185e-07	1.32511208222e-07	1.07858702222e-08	5.12922848e-09	7.45134376667e-09
ì	0.189190018505	0.805833829833	0.00393457287963	0.00102099574556	1.66486590296e-05	3.31222903333e-06	4.23836497593e-07	1.07026759e-07	1.06336867407e-07	1.08890970741e-08	3.00028682667e-09	1.48661465889e-08
s	0.088459110525	0.808926906611	0.0601856221932	0.0299675045485	0.00675690171648	0.00493234596441	0.000529679939633	1.94255991403e-05	0.000160185131104	3.90507545274e-05	1.01647208908e-05	1.31541132449e-05
s	0.158740443508	0.679890652204	0.102759827398	0.0407013628495	0.0100755051055	0.00677785734147	0.000722137158211	3.11459220468e-05	0.000217260934701	5.24495479758e-05	1.36030870836e-05	1.77610439816e-05
e	0.157417795769	0.721802284068	0.0940080807993	0.0193277022832	0.0045813496185	0.00248190798382	0.00025891057517	1.68151783489e-05	7.64803707337e-05	1.78870593769e-05	4.58737302263e-06	6.16607732053e-06
r	0.0535081217897	0.571404154689	0.285933041933	0.0418251720944	0.0360416479228	0.0102245321779	0.000758131335823	0.00014629145045	0.000122832628411	1.98786663773e-05	2.93738321564e-06	1.31847015335e-05
e	0.0225231031966	0.296864574896	0.547375190644	0.0682878873648	0.0503491346409	0.013230885926	0.000973951835274	0.000212573223483	0.000143947990804	2.06812098458e-05	2.39789313121e-06	1.56182267778e-05
k	0.0120369776989	0.181648671632	0.640075063548	0.0945909291216	0.0560792788803	0.013890873842	0.00113594590176	0.000280477771161	0.000180076731601	4.32768100019e-05	9.77825210307e-06	2.86802738593e-05
a	0.00721423853297	0.097178290544	0.700941951183	0.119854223041	0.0591560266268	0.0139290380473	0.00115390045959	0.000288139579387	0.0001882425113	5.0758947844e-05	1.22416134684e-05	3.29923503698e-05
s	0.00510779386099	0.058666540848	0.681460337061	0.16149713768	0.0743311705423	0.0167661931158	0.00140087117886	0.000382501648796	0.000286852537867	4.83466437913e-05	8.3291132568e-06	4.39301558733e-05
ì	0.003203753637	0.024230609616	0.483216732354	0.374481999227	0.0927830735141	0.0195199415053	0.00164704025962	0.000461472316265	0.000350099924622	4.97025175971e-05	7.27341259893e-06	4.82989440578e-05
m	0.0025412184745	0.00931143333867	0.313034664118	0.504175899742	0.100634557838	0.0552571809684	0.00921290941987	0.000586190872088	0.00284526688687	0.00134544779553	0.00063554139638	0.000419716433453
b	0.000869417669667	0.00331883542822	0.208678588039	0.419650009914	0.230128675946	0.112455123656	0.01573740914	0.00126800962403	0.00430967439562	0.00203491411518	0.000909337622127	0.000640012497818
e	0.00733737313922	0.00485666199141	0.108226386013	0.341827849971	0.394479185315	0.123863222885	0.0132474550467	0.00208742434134	0.00243004563187	0.000954471338393	0.000368607597109	0.000321323267606
