 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
e	0.58230063	0.4170134195	0.000565890275	9.20288615e-05	2.439437115e-05	3.0582565e-06	3.49044455e-07	1.015771875e-07	5.61883203e-08	2.31781072e-08	3.371802905e-08	8.3347118e-09
j	0.279102313333	0.6989644065	0.0215829428083	0.0003157940415	2.898781915e-05	4.40862133333e-06	7.94429388333e-07	2.071161775e-07	1.19090021633e-07	2.84427145333e-08	1.29508616167e-08	8.19496766667e-09
i	0.176594837778	0.764785202167	0.0580358326028	0.000533679537167	4.08903433833e-05	8.07913327778e-06	1.04081342278e-06	2.736484325e-07	1.40389055611e-07	2.86808165578e-08	5.81248596557e-09	7.76254925556e-09
n	0.131468108259	0.722992700722	0.137289822534	0.00696728247906	0.00103370906946	0.000178903344426	4.51352136009e-05	1.04360771042e-05	9.30135015027e-06	2.94163286057e-06	5.95314928182e-07	1.06542751825e-06
è	0.069450959753	0.732531700241	0.186140694178	0.0101019581597	0.00142934371649	0.000251947859809	6.08348450336e-05	1.40354610681e-05	1.23886020434e-05	3.91990520586e-06	7.97921691061e-07	1.42091383842e-06
k	0.034306207251	0.617614126747	0.292032798059	0.0384139337199	0.00408375159883	0.00344042704827	0.00228994343218	0.000269620964056	0.00137946093834	0.00517846720432	0.000772705840179	0.000218555106278
a	0.0138450925837	0.343708792249	0.549776032686	0.0679825995733	0.00640942586628	0.00479317727276	0.00306202543206	0.000362546088352	0.00183584958271	0.00690339679838	0.0010300653989	0.000291007252529
t	0.00554901077123	0.168328267416	0.733001844229	0.0755276065244	0.00973324795543	0.00288413734759	0.00133427077869	0.000178861019784	0.000670349137503	0.0023341665364	0.00035431801847	0.00010395270128
è	0.00481029416708	0.079359298472	0.764789628076	0.131260438841	0.0146141696518	0.00298935788253	0.000789006009563	0.000122225434261	0.000283090855601	0.000811285228867	0.000129509454723	4.17145458467e-05
l	0.00441301754569	0.034712200824	0.752174556025	0.17482660628	0.0158986568839	0.00585763206084	0.00278567863985	0.000341494129087	0.00141611475497	0.00640350691969	0.000893674233474	0.000276898494036
i	0.0027983316719	0.0215619402747	0.652665492008	0.275975802093	0.0221229579613	0.00913056135361	0.00367817424662	0.000491915209696	0.00180256308232	0.00826812517913	0.00114854488516	0.000355624831212
n	0.00222317664897	0.0134184888382	0.564638637336	0.358152340698	0.0436907816538	0.0103885606179	0.00262020768221	0.000460379706565	0.000858076244773	0.00293243719894	0.000455892362387	0.000161018436937
