 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.958612375	0.0374075535	0.0030617005	0.000754496235	0.000144205245	1.6748203e-05	2.223351475e-06	3.6405168e-07	1.17295376e-07	1.034014412e-07	2.4680351e-08
m	0.666840711667	0.3047523855	0.0240583185	0.003404463845	0.000866424241667	7.2443003e-05	4.09744554167e-06	9.05351256667e-07	1.31736799333e-07	4.24506042e-08	3.8277758e-08
à	0.284075238889	0.655690211833	0.0538629495	0.004740952915	0.00152187251389	0.000100262356333	6.96210018056e-06	1.35446008556e-06	1.36426854111e-07	2.14841640333e-08	3.64958709e-08
k	0.125881816963	0.541786257278	0.116556423167	0.0543292469383	0.125374780238	0.0210757391874	0.0127682392541	0.0013555920333	0.000512881235059	0.000159469107688	0.000199547474162
i	0.0452511164877	0.346977872426	0.284699681056	0.0996069156461	0.174936865746	0.0285198424625	0.0170346025007	0.00181026987877	0.00068404041162	0.000212655379571	0.000266121901757
n	0.0165813894959	0.380122457475	0.388772350352	0.0839764465487	0.110863007582	0.0123921243875	0.00621696044957	0.00067477246059	0.000235797172473	7.3268868332e-05	9.1433081289e-05
a	0.0068690369653	0.272749162158	0.467902583451	0.12719779685	0.114149587194	0.00802763249583	0.00265209576319	0.00030479220253	8.7148024091e-05	2.6947556544e-05	3.32479202197e-05
e	0.0056514589551	0.096911337386	0.44332266115	0.328259882283	0.111720227065	0.0127418943653	0.00114288786773	0.000190998919843	3.73960646303e-05	9.413285968e-06	1.18920621299e-05
k	0.00524416498503	0.0395637307953	0.35324836705	0.399048240761	0.176488709022	0.0229610401218	0.00268707492258	0.000565162009948	9.91100335434e-05	5.91470368093e-05	3.53204419766e-05
l	0.00222571370501	0.0186880684351	0.260522925017	0.48459339692	0.179932659674	0.0457111570406	0.00611122607419	0.00163465646998	0.000323783697848	0.000151040178936	0.000105386932659
à	0.000811558228337	0.00634820122503	0.126052911006	0.451225910307	0.342841036558	0.0582283170135	0.0120336623581	0.00190729752333	0.000326523223616	0.000125991212039	9.86059070197e-05
s	0.000385906036112	0.0125370226517	0.179066693669	0.204760538102	0.542958312186	0.0448640416712	0.0139931971194	0.00112991423444	0.000151602548872	7.58648297397e-05	7.69173218066e-05
t	0.000194923531037	0.0145135740356	0.179216971223	0.213173966034	0.475239944062	0.0922003718904	0.0208685527065	0.00338062930481	0.000362198942957	0.000688975183247	0.000159839693936
i	0.00500771501935	0.00504255330687	0.072946094741	0.185728732345	0.492679321354	0.196459113963	0.0333200165688	0.00705684276827	0.000718139624319	0.000875803146082	0.000165609164645
c	0.00683538689645	0.00192015129562	0.0249751704037	0.070731854115	0.530635930451	0.277385817988	0.0689859235229	0.0157450749228	0.00180985380811	0.000562122267027	0.000412640254882
e	0.0639857805221	0.00101834994854	0.00870802994123	0.028655657805	0.364002313484	0.363149945996	0.132872307841	0.0310669626409	0.0045392897027	0.000521480449009	0.00147982165163
e	0.0834569336407	0.000731656482847	0.00300342861541	0.0108770608683	0.224148224495	0.493594458665	0.139944132614	0.0361450268803	0.00599440573423	0.00029405422967	0.00181057551721
t	0.0284682441132	0.000307193502616	0.00103830090014	0.00464832650943	0.160502243832	0.524092196222	0.209523734205	0.0514912279601	0.0113654930781	0.00468641902989	0.00387659880574
è	0.0438372491374	0.000351401892539	0.00038900498338	0.00192276214981	0.065652557944	0.381932772074	0.407530258068	0.0702031446534	0.0166372516927	0.00678299500996	0.00476062553525
l	0.048957762637	0.000365087641613	0.00019055113446	0.000958903486603	0.153561420315	0.278692330691	0.428039672689	0.0533076648845	0.0191373032309	0.00817963633665	0.00860969311175
i	0.0175048508036	0.000167395067971	9.71276041533e-05	0.000605658335534	0.182375691352	0.196116406897	0.360530257563	0.185411481628	0.0378267187436	0.00854128367888	0.0108231481373
t	0.00702250025303	0.000102230329657	4.49235720511e-05	0.000252444589178	0.0628648658307	0.139394345632	0.453840952521	0.267281147209	0.0469016722479	0.0105956484596	0.0116992788124
i	0.00256941403618	5.65782158857e-05	2.63969016837e-05	0.000119589067059	0.0229858027902	0.107993650044	0.436996727507	0.32128743907	0.0820028467493	0.0117874848865	0.0141740626041
a	0.00144162894539	8.18158576286e-05	3.59150345612e-05	8.64783440197e-05	0.00768408993773	0.038929516848	0.289267162502	0.45393085969	0.183575718916	0.0076034718955	0.017363339868
m	0.000861204638463	8.27950708762e-05	4.82221178537e-05	0.000109880813007	0.00299915154024	0.0158125519493	0.224115440834	0.423001239897	0.216267889639	0.0536875578318	0.0630140866227
m	0.000336764089488	4.21990176254e-05	7.84499046179e-05	0.000868234304336	0.00148737055008	0.0083436116831	0.147560896945	0.354716973299	0.226808596546	0.0946021592773	0.165154788874
è	0.0133949872165	0.00267984310821	0.0101191943949	0.00722189970145	0.00115053345336	0.0061612449277	0.0590790756483	0.3865302911	0.280042588849	0.0735741957591	0.160046187958
n	0.0177224601515	0.00355984207224	0.0134310981823	0.00858050254715	0.00106957405112	0.00526699390923	0.0713748785494	0.424477997033	0.271180129616	0.088472471253	0.0948640796527
i	0.0067638628965	0.00161814939358	0.00466409905477	0.00313339451905	0.00049621142704	0.00352776823641	0.0743482028498	0.379903852344	0.349157943205	0.0890157550843	0.0873708052176
à	0.00320547205217	0.00102555277786	0.00177605252826	0.00136577050302	0.000224119049013	0.00190548626214	0.0283496552166	0.245940044115	0.507042937735	0.0533176676948	0.155847298406
t	0.00116781270406	0.00040241309662	0.00063707879222	0.000526255440673	0.000137268896338	0.00102627310405	0.0292053573389	0.117330731372	0.491900729245	0.120198457232	0.237467662802
t	0.00039178327792	0.000137142601707	0.00021445205474	0.000179150704624	9.62350119127e-05	0.000680126892017	0.029414515913	0.0822020904573	0.410791703082	0.239801575744	0.236091207601
o	0.00062529960254	0.000362273479402	0.000286233926113	0.000382848526275	6.38187871042e-05	0.000935957921339	0.012238823871	0.0985621868191	0.476305491027	0.220253445248	0.1899835892
m	0.000774797907513	0.000517265413134	0.000371465608704	0.000555559675425	0.000227086782368	0.00139585757378	0.00701694482367	0.098434972273	0.409510437009	0.245484951749	0.2357106164
à	0.00300443850917	0.00158374832438	0.0023148562029	0.00365822369181	0.000455742627456	0.00510516552459	0.00593398337456	0.0643683957577	0.22986758567	0.394560000583	0.289147785467
s	0.00368293211939	0.00186668333813	0.00290269409163	0.0045887174412	0.000362253031485	0.00598096734153	0.00479588172485	0.0479452082526	0.19856019189	0.399022993528	0.330291431822
t	0.00123999901513	0.00063571020071	0.00097212948021	0.00153443584933	0.000126560541228	0.00202435190884	0.00195015040828	0.0236681790842	0.178401543963	0.443126214509	0.346320707274
o	0.00788752369738	0.00656466825824	0.00452089311907	0.00401945710811	0.000318466955476	0.00208297259795	0.00171315263609	0.0163329293614	0.162416591321	0.474928394836	0.319214922425
r	0.0101290589558	0.00856680010275	0.00571569024636	0.00487629620604	0.000400841465159	0.00213632607598	0.00163178867203	0.0132836251871	0.124949775107	0.511051708279	0.317258074142
a	0.0094456637086	0.00840790838425	0.0134030182888	0.0138272059053	0.00088889790172	0.00399450056866	0.00184453475068	0.0112756274624	0.0802625897023	0.507432089426	0.349217954714
</S>	0.0137807138543	0.0124852026921	0.0239264171444	0.0251691609527	0.00154826260086	0.00685763078433	0.00279417137534	0.0140742012312	0.0826971298512	0.402889644713	0.413777442357
