 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
c	0.76429412	0.2327252945	0.00107717795	0.0016152251	0.000256961065	1.7830101e-05	7.1840967e-06	2.61748932e-06	2.60467785e-06	6.07599325e-07	1.028100565e-07	4.60748285e-08	1.196811725e-07	3.41306436e-08	3.614889195e-08	3.5334082485e-08	1.392927924e-08
ì	0.74579564	0.251830848167	0.000943613416667	0.00126748755667	0.000147244796667	9.3284119e-06	3.2347125e-06	1.21235047667e-06	1.01102767267e-06	2.42012053333e-07	4.08735395e-08	1.94408531667e-08	5.07296001667e-08	1.37889256333e-08	1.28121208833e-08	1.1864123595e-08	4.83144468e-09
n	0.80980338	0.172522632722	0.0130675351056	0.00289392584222	0.000906004097222	0.000409976261867	0.000266902829967	0.000104072223982	7.04160038022e-06	1.25423602461e-05	2.46640597283e-06	1.70460123722e-07	1.22805024772e-06	7.97446812244e-07	4.29991542561e-07	5.36894628975e-07	3.89721986667e-07
o	0.610231803333	0.366135067574	0.0178245833685	0.00356518098074	0.00117163917174	0.000544822157289	0.000354881656089	0.000138395202307	9.05540880274e-06	1.6642234943e-05	3.27437913844e-06	2.21158078807e-07	1.61983282791e-06	1.05865003498e-06	5.68926255704e-07	7.11988328502e-07	5.18242425272e-07
ì	0.293941428444	0.695949559191	0.00766701015617	0.00166264021025	0.000418010013913	0.000184890594096	0.00011890634263	4.63704413623e-05	3.03743660791e-06	5.55853675367e-06	1.09605263065e-06	7.68815140023e-08	5.4643387297e-07	3.5461333506e-07	1.90452172385e-07	2.37846101577e-07	1.76043971474e-07
t	0.113228557481	0.735364673064	0.0856124900854	0.0301683715867	0.0136551386886	0.00808290503637	0.0106461763354	0.0026216606334	0.000110170190867	0.00034720314483	6.54197298139e-05	3.23439853817e-06	3.40551286093e-05	1.44321112375e-05	1.68135496364e-05	1.60560144404e-05	1.27073114572e-05
s	0.12975773316	0.639054867688	0.140937770028	0.0419785991956	0.0188562132295	0.0108512193988	0.0142092725185	0.00350377138447	0.000166124153622	0.00046567409261	8.77871916713e-05	4.67086444606e-06	4.58564500364e-05	1.95168895458e-05	2.24866362888e-05	2.14437826668e-05	1.70141720791e-05
e	0.120892398653	0.711687132563	0.125843453343	0.0240923047319	0.00739421394317	0.00378931284293	0.0047967400955	0.00119288505309	7.59054219407e-05	0.000159898563577	3.02273226371e-05	1.96926178535e-06	1.59568362921e-05	6.91011156027e-06	7.6307802851e-06	7.26488124473e-06	5.8077184327e-06
r	0.0411129371177	0.539918284188	0.314559701114	0.0675673945773	0.0236201355144	0.00595819727098	0.0050541172145	0.0014958627693	0.000369597414714	0.000245641109566	4.19586178924e-05	6.69152496512e-06	1.7198100544e-05	1.34561917651e-05	5.34718887387e-06	4.82880301738e-06	8.68604495723e-06
e	0.0189894323392	0.270543611396	0.543805933705	0.117228458192	0.0342897158381	0.00738174925699	0.0052870029715	0.00161756767143	0.000474065209571	0.000275316952122	4.63273181975e-05	8.64234178837e-06	1.8110882548e-05	1.58302824884e-05	4.61828617796e-06	4.02548822579e-06	9.66623746041e-06
k	0.0115691008464	0.164169538799	0.631706624568	0.141114002731	0.034997345946	0.007453737919	0.0062829798905	0.00156503690548	0.000603985107857	0.000337396519641	7.36676649658e-05	2.08271447295e-05	3.59490955493e-05	2.43624357295e-05	1.1147076946e-05	1.35158521953e-05	2.08642586281e-05
a	0.0074449183488	0.0822526565997	0.685151054856	0.17054443091	0.0377332213153	0.007572970573	0.00653571984683	0.00153412514616	0.000643849438286	0.000357206403647	8.23541409819e-05	2.45495926698e-05	4.14198536764e-05	2.70313298065e-05	1.32945773387e-05	1.66839799634e-05	2.4585280356e-05
s	0.00571130497293	0.0482139168666	0.646194118285	0.22579978697	0.0527311314384	0.0102626251243	0.00727758949894	0.00199285262639	0.0010973605151	0.000435729434982	9.65403063206e-05	3.12264913166e-05	5.10133980521e-05	5.26631528322e-05	1.51895298029e-05	1.09545048861e-05	2.60386925987e-05
ì	0.00301787058098	0.0197210857555	0.439919049428	0.435787385657	0.0737335201461	0.0150436157081	0.00840888229965	0.00227860126213	0.00130500331503	0.000475216773327	0.00010433490444	3.45963186722e-05	5.64665785174e-05	6.20685804441e-05	1.62388303343e-05	9.35290896203e-06	2.67005818662e-05
m	0.00209960923799	0.00735267865183	0.256043479809	0.483800815219	0.119659004715	0.0465999865694	0.0497845855666	0.0262800978074	0.00171044821501	0.00412082932944	0.000815275987147	4.68478157907e-05	0.000500321283672	0.000146085776315	0.000346024951511	0.000340951347987	0.000352953521622
