 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.498806602	0.4995990685	0.001576747085	1.486047965e-05	2.2139134e-06	3.9911897e-07	5.6620893e-08	8.8419326e-09	2.20355095e-09	8.1794779e-09
t	0.230706725333	0.7602511695	0.00831888272833	0.00039975154155	0.000263776203067	5.269727677e-05	6.49544329433e-06	3.49846580533e-07	4.43739512833e-08	7.66297806333e-08
e	0.139284071104	0.833221789833	0.0263513882428	0.00066721085385	0.000394712574356	7.155578359e-05	8.62838856578e-06	4.59375342244e-07	5.81505724511e-08	9.47414704878e-08
l	0.0758104563613	0.844531196611	0.0517491560809	0.0221509185913	0.00468971093145	0.000789412055863	0.00025923563599	1.30010708295e-05	1.38922265617e-06	5.50660684711e-06
ì	0.0549488339871	0.68896491887	0.183272748694	0.0639717628638	0.00740081141048	0.00106745825029	0.000346094519663	1.81199495098e-05	1.84812497539e-06	7.35229761237e-06
s	0.023372076529	0.63012557629	0.284017419565	0.0572762349546	0.00452333370349	0.000526111561763	0.000142170769554	1.00194344033e-05	1.6449611818e-06	5.32859520079e-06
i	0.012510569053	0.553696182097	0.368975069855	0.0580211723182	0.0060351020345	0.000670867800588	7.7277028518e-05	7.35455213443e-06	1.5884801006e-06	4.76868068026e-06
n	0.00650501689433	0.490665667366	0.401808913285	0.0807707207727	0.0158225196782	0.00357585416686	0.000785641536173	4.48647213781e-05	3.62527747353e-06	1.71308605068e-05
a	0.00480924266478	0.374415811789	0.480324994428	0.111302680258	0.0230440648927	0.00499870305562	0.00102165524106	5.71920990594e-05	4.33761212118e-06	2.12764776823e-05
z	0.00600291458826	0.14708069993	0.604717748143	0.181049800086	0.0476301549642	0.0105711620185	0.00266678010935	0.000166018548286	2.17272990037e-05	9.30030267408e-05
ì	0.00637174799609	0.0669847488767	0.643111966048	0.215930910029	0.0521897193214	0.0118499222062	0.00321399465645	0.000202654477429	2.75435358846e-05	0.000116828943697
s	0.0029855396987	0.0847639851922	0.732688355349	0.148891517676	0.0244142434405	0.00486463230207	0.00124725117215	8.3566155143e-05	1.25432811782e-05	4.84107026823e-05
