 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
s	0.978880045	0.01599313	0.00449798255	0.000357025405	0.000241638996	5.0265401e-06	2.204237215e-05	2.62441163e-06	3.5035872e-07	6.07422425e-08	3.87181775e-08	7.30333485e-08	2.4728377e-08
u	0.931902665	0.0499798466667	0.0177417606833	0.000255334905	0.00010729521	3.50426326667e-06	8.25967348333e-06	1.137447378e-06	1.69519386733e-07	2.91963388333e-08	1.952315166e-08	2.55077472767e-08	1.23095093333e-08
l	0.717585721667	0.181656728889	0.0874388378944	0.0121002830917	0.000474319067333	0.000388238121756	0.000189445566828	0.000107431116341	5.5404301229e-05	1.06966669594e-06	1.73924885138e-06	9.41324578689e-08	7.51364261111e-07
è	0.414738787222	0.317480302963	0.245259502631	0.0205925246972	0.000888290322444	0.000560995523919	0.000257484183609	0.000143389343114	7.38703683997e-05	1.43324558065e-06	2.32703027713e-06	1.1932716089e-07	1.00208390737e-06
o	0.196431478407	0.334070957654	0.45355275421	0.0140730422324	0.00142233177415	0.000269520621306	0.000104117261536	4.92720878047e-05	2.47653954332e-05	5.33982500217e-07	8.01863120377e-07	4.610263123e-08	3.4807487279e-07
è	0.0725362209023	0.267400635885	0.634788884737	0.0182654584108	0.00666727419138	0.000194934297102	0.000107240426179	2.32116600349e-05	1.28731666211e-05	1.85663242474e-06	6.47526941459e-07	2.66390419743e-07	5.04926407597e-07
n	0.0245300146041	0.210210001962	0.606515694912	0.13312241747	0.0152028227305	0.000690841059034	0.00482833844206	0.000836869915012	0.00357399411904	0.000299856200008	0.000106562342647	5.83198246566e-05	2.43004063359e-05
a	0.0090093967047	0.141171904654	0.485642341637	0.25384629249	0.0930355549102	0.00309856805301	0.00753032938069	0.00124410932834	0.00476660513535	0.000401123160003	0.000142759199949	7.77877295522e-05	3.32055167786e-05
p	0.00427314366823	0.0536910888847	0.441833207212	0.355501584163	0.123444661637	0.00804031111767	0.00796239169356	0.00258799203278	0.00236528280745	0.000165557653334	7.5195062383e-05	2.80246967841e-05	3.15385422595e-05
r	0.00193166313941	0.0189981267382	0.287294331404	0.443318661388	0.163460140546	0.0271213383726	0.0369876405645	0.0127103414776	0.00610626493582	0.000959149657778	0.000456141264128	0.000142987917861	0.000513229746087
à	0.00105031539647	0.00691421025607	0.108482542135	0.459406853796	0.314189763515	0.0392160177909	0.0470892225215	0.0144607784259	0.00659461680561	0.00120172768393	0.000557403784809	0.000180286082787	0.000656256782896
m	0.00073675790449	0.00295608580536	0.057064150045	0.545089597932	0.290331974505	0.0261622929303	0.0426062765072	0.010131098742	0.0208558507622	0.00208937602598	0.00106497875837	0.000528104537762	0.000383414528499
