 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.97977152	0.0187068395	0.0013130155075	0.00018733784	1.29681295e-05	5.15898425e-06	3.2213206e-06
n	0.934994253333	0.0601974231667	0.0042619250075	0.000369954276667	3.23015565e-05	7.76652758333e-06	0.000136419946033
a	0.762662684444	0.223454871056	0.0120476800025	0.00142131674222	0.0001602049355	3.23626181944e-05	0.000220914648678
v	0.426197042181	0.498167687019	0.0716038486675	0.00355643251407	0.000240846325167	3.85649290648e-05	0.000195615959559
o	0.145765479094	0.684308469006	0.164372129556	0.00511301403802	0.000247114428389	3.92261426883e-05	0.000154579139186
r	0.051875695458	0.718944529669	0.220002789852	0.00851566567934	0.000305759459463	4.53480475628e-05	0.000310153272395
à	0.018847500346	0.52741258989	0.367625619951	0.0794046175598	0.00538229457982	0.000620730425854	0.000706579174132
s	0.007882127982	0.458532873297	0.417625543317	0.104986737853	0.00756054615994	0.000841838668618	0.00257031892471
o	0.009442721094	0.398446367766	0.445556804439	0.125838641284	0.0140652996866	0.00180734891621	0.00484283110824
o	0.0192320130313	0.145067430255	0.427397024813	0.340372347095	0.0529450352289	0.00655313097207	0.00843300436941
s	0.0158888416704	0.0529135043183	0.273961211604	0.543436982365	0.076547653743	0.00923841399069	0.0280133837898
s	0.00532265897647	0.0181991827021	0.167050541535	0.609229794122	0.0866216212477	0.0215363889969	0.0920398245966
o	0.00270248285182	0.00614597858337	0.0603482935117	0.592384241374	0.170828880416	0.043081489999	0.124508654866
m	0.00877560471727	0.00812595318112	0.0282719678372	0.583112157125	0.190349728472	0.0406355576663	0.140729071622
ì	0.0174847775724	0.00876102750704	0.0161860237591	0.426405072375	0.281391361157	0.0999096678888	0.149862107207
k	0.0134546502055	0.00300716040235	0.00609745223303	0.229510010792	0.408188583719	0.122696446963	0.217045719069
a	0.00476842903317	0.00105230307978	0.00251318606768	0.142496266264	0.402296057906	0.187836333321	0.259037456356
m	0.00236341882772	0.00049331860226	0.00166908211256	0.0501510921547	0.294582704635	0.221686811107	0.429053602119
è	0.00810746414257	0.00035707717742	0.00155698337085	0.0188466925849	0.128163503212	0.330071417036	0.512896860706
r	0.0121133584809	0.00135745018581	0.00241171452362	0.0080032572283	0.0737566290707	0.472375919012	0.429981680235
i	0.00893679859363	0.0017326381486	0.00273857026121	0.0052300549761	0.0537565970236	0.421574609671	0.506030776745
</S>	0.00792249129681	0.0010092908543	0.0017253732606	0.00566897348805	0.0365220870118	0.415591874835	0.531559963372
