 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	0.7463595	0.247862808	0.0026529914	0.0021597017967	0.0008712122517	8.820583716e-05	4.15273068e-06	1.128100279e-06	2.05269843e-07	4.69167625e-08	4.5750755e-08
t	0.72235975	0.269720548	0.00530562916667	0.00146206273003	0.000883375085033	0.000173206290493	7.408003668e-05	1.44136214123e-05	4.59408143633e-06	1.1542506325e-06	1.151443345e-06
e	0.552260173333	0.438691044667	0.00658277888889	0.00124486132201	0.000894174113678	0.000201622360371	9.73964956367e-05	1.88373249868e-05	6.05217136144e-06	1.5221719383e-06	1.51712034333e-06
l	0.204802163111	0.548796374889	0.219615879796	0.0202253099193	0.00439946078989	0.00171873726366	0.000364687088622	6.41052488449e-05	9.27128566981e-06	1.84759694023e-06	2.18435624278e-06
a	0.0823935663703	0.574622168296	0.304970159932	0.0294574039731	0.00577303431663	0.00223494780022	0.000454778646107	7.92654306216e-05	1.03504089566e-05	1.95585576693e-06	2.40532998536e-06
è	0.0358007036901	0.795196656099	0.150105283311	0.0148530926577	0.00305244005888	0.00079491321574	0.000162707030269	2.86297245472e-05	3.85395411887e-06	7.014953225e-07	1.05913657622e-06
n	0.01235305273	0.6649617787	0.17053962777	0.0582471635526	0.0686451629196	0.0139472535419	0.00783927650842	0.00208312202818	0.000578731127773	0.000364421600387	0.000440430007702
a	0.00638832841	0.3579949929	0.260915099257	0.203912461184	0.134679394307	0.0208058591806	0.0106617756361	0.00279600231606	0.000772963439258	0.000485762382912	0.000587374725267
b	0.00470108350333	0.155654156633	0.371659046419	0.320580080395	0.118617749769	0.0218948237269	0.00509097334537	0.00115323637869	0.000278173909753	0.000164816831087	0.000205860290456
a	0.00836253996778	0.060275715711	0.30207637014	0.420769613465	0.17695036159	0.027242332909	0.00346348211512	0.000609952442897	0.000113310456918	5.77971224123e-05	7.85487298187e-05
r	0.00921280649259	0.025007232737	0.15443369138	0.509332074488	0.233660053863	0.0604451609697	0.00656400170504	0.000992127297632	0.000158012205973	4.28410255208e-05	0.00015203142694
m	0.00338567424753	0.00846612024233	0.0954768263267	0.383791061496	0.403759474621	0.0922041836566	0.0109640019017	0.00143258179921	0.000245423125324	4.89527628403e-05	0.00022571318898
è	0.0422644459958	0.00368543954411	0.0340342507422	0.332715627165	0.471667338207	0.105214517886	0.0091130641339	0.000975341486403	0.000173627687108	2.82489573801e-05	0.00012807049066
n	0.0549966475466	0.00214809518137	0.0336855946807	0.425548162388	0.336036102736	0.130351432629	0.0140658705446	0.00240553658213	0.000373523134369	0.00012457211456	0.000264417554553
a	0.0232940567302	0.00193499872712	0.0323435171116	0.293365927463	0.407919627579	0.186041000876	0.0483801668482	0.00542299562738	0.00076218589479	0.000165857328187	0.000369627808184
f	0.0126983706467	0.00175758593304	0.0109983159419	0.109959825154	0.423527909193	0.342830533625	0.0784851189494	0.0147429258758	0.00273529069826	0.00105973061273	0.00120434212606
ù	0.0091548076189	0.000850393548347	0.00386197573063	0.047521143218	0.325980779731	0.494073844542	0.0938443163165	0.0184587342919	0.00340399399942	0.00136789797591	0.00148208066202
r	0.00797403292863	0.000549160569449	0.00134339364021	0.0270871532393	0.269290286577	0.558555314847	0.106910353439	0.0204721334306	0.00361222329981	0.00168772516364	0.00251818780734
n	0.00266486729741	0.000195292861223	0.00049199553447	0.0195864940064	0.182420168859	0.607613584949	0.135795639146	0.0365002644769	0.00690543429994	0.00288559688788	0.00494064113578
o	0.00334467103134	0.000129068951814	0.00017185340489	0.0066620995878	0.0861501656197	0.463503989983	0.359654206382	0.0627856404923	0.0106830301	0.00218484851929	0.00473042707859
n	0.00357371756945	0.000107925957805	6.83025129633e-05	0.0022956090516	0.0447039245399	0.259323854994	0.535650002127	0.115769880164	0.0215868963667	0.00647060122976	0.0104493113929
a	0.00180467844882	5.46468888017e-05	3.60394976544e-05	0.000867976253867	0.02953641568	0.154431268998	0.593146634042	0.167385946721	0.0311004164556	0.00825690464325	0.0133791342643
k	0.00121766282827	4.66460852672e-05	2.57273402181e-05	0.000406804837956	0.0113985718933	0.099302833666	0.553243704681	0.216184818907	0.0577203008185	0.0265674871144	0.0338854788881
à	0.00262859782142	7.82177984224e-05	3.12116467394e-05	0.000313083069319	0.0060408085311	0.0815048175553	0.46515884156	0.282959429636	0.0828141502728	0.0345005532381	0.0439702716294
n	0.00309550485004	9.14657028075e-05	2.96505977131e-05	0.000222390293106	0.00388204847703	0.106644875518	0.429209773853	0.294495196545	0.0770360120909	0.0339870086127	0.0513060625431
i	0.00150206839291	8.87509176025e-05	5.2873711371e-05	0.000192236474369	0.00245587575901	0.111893394739	0.303338587951	0.331380358848	0.14032963603	0.0375408358709	0.0712253675144
k	0.000973883770637	8.66352712008e-05	6.2101617357e-05	0.00018837422479	0.00144562703634	0.0446786794797	0.19699565265	0.383428449616	0.209740058677	0.068036152957	0.0943643391715
a	0.000947181096546	9.53382857336e-05	0.000119796822686	0.00037947393493	0.000999406095447	0.0218501035599	0.11441483655	0.337901406539	0.309583432892	0.0913286109857	0.122380389724
l	0.000939582445849	9.39723435779e-05	0.000138679318562	0.000433988883643	0.000780171165149	0.00976906708663	0.05938696585	0.26099249218	0.360216104297	0.134428716995	0.172820263241
ò	0.00188034279562	0.000181855016193	0.000216347370521	0.000794211123214	0.00320598085505	0.00616060419554	0.03337788795	0.17991868406	0.358095354766	0.193855752332	0.222312987747
r	0.00219439861387	0.000232535505398	0.000241577797274	0.000913920186071	0.00397770826635	0.00597057483185	0.02112531865	0.166126321353	0.358539284922	0.214865994111	0.225812372582
ù	0.00398638751996	0.000358093751799	0.000531888072858	0.00178909717369	0.00310814540345	0.00542141954395	0.0134543734167	0.138011102118	0.299253711641	0.27083082137	0.263254940861
s	0.00457956366465	0.000375215079933	0.000627820043126	0.00207225776496	0.00279716450582	0.00292387994798	0.0104630873389	0.110583972373	0.249310040547	0.301277590457	0.314989400287
t	0.00152923716354	0.000129865827071	0.000209674754832	0.000692740500287	0.000943622561673	0.00115604426633	0.0074528287163	0.098627942791	0.216591376849	0.370988470152	0.301678236762
i	0.00163641367184	0.000381769936784	0.000364173606561	0.000913309838329	0.00489439487562	0.00263972077244	0.00964034250877	0.056358409597	0.270251635616	0.353817130051	0.299102702254
k	0.00168798459395	0.000474669905595	0.00041775676462	0.00098753747121	0.00622579854654	0.00322499484748	0.0104748449229	0.0397232260657	0.238620955205	0.33945324335	0.358708967418
u	0.00179348803465	0.000544565461865	0.00192971578397	0.00664288308217	0.00397837290351	0.00337242080583	0.00421939492763	0.0179887475552	0.132279131735	0.470254787783	0.356996502473
</S>	0.00271908221733	0.000838314380933	0.00364701589199	0.0127884065411	0.00482074865176	0.00498320130291	0.00297961176382	0.0127049727776	0.108027130868	0.524640713892	0.321850821236
