 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.98843385	0.01055120715	0.000788592538	0.00020633511255	1.1611127945e-05	5.227805427e-06	3.205265211e-06
c	0.95736717	0.0413349324833	0.000962903704667	0.000194160935883	2.36759066117e-05	3.94279486033e-06	0.000113212762644
h	0.941855823333	0.0566952934944	0.00107156960489	0.000194135507961	2.82630532039e-05	3.53637727678e-06	0.000151314735115
a	0.959234254444	0.0395221518315	0.000979265804963	0.000171738818654	2.25585334013e-05	4.24806831559e-06	6.56877369383e-05
n	0.667169878148	0.314453477277	0.0174045787683	0.000822802159551	4.83837258004e-05	6.84804343853e-06	9.39171466461e-05
a	0.278579612716	0.674961549092	0.0448635472561	0.00141084881985	7.37388899335e-05	1.20763744795e-05	9.85477102154e-05
a	0.127840020905	0.758071606364	0.109723825752	0.00403778513995	0.000207219603311	3.28113541598e-05	8.66645780718e-05
g	0.0515365672217	0.762878702121	0.178827145251	0.00606614551332	0.00032201332777	4.70517637199e-05	0.000322278386024
o	0.0296505366606	0.748181300707	0.215574178417	0.00582759073777	0.000310523189257	7.31030235733e-05	0.000382755162008
r	0.0222716487202	0.626863750236	0.317247956139	0.0284425050126	0.00123712565642	0.000262350171191	0.00367473962067
à	0.00915109974007	0.370471750079	0.48876123538	0.117793205004	0.00676215911881	0.0014002416904	0.00566035820689
s	0.00488260874669	0.34249033336	0.50213732846	0.133647230335	0.0089060940396	0.00169192246347	0.0062444924023
o	0.0172376014156	0.31887467112	0.42583921282	0.199979122112	0.0226107366799	0.00384599782116	0.0116126798008
o	0.0297696751385	0.108973901593	0.29114396894	0.472411090704	0.07032051556	0.00947673727372	0.0179041262669
s	0.0186585067362	0.0366482077177	0.129554846313	0.645325363568	0.106556841853	0.0151054920912	0.048150728089
s	0.00634673714207	0.0123809403322	0.0699783495377	0.612577654523	0.124462020618	0.0372537670304	0.137000492696
o	0.00252630068736	0.00413491841707	0.0243954332792	0.531496218174	0.198627213539	0.0632698236768	0.175550034232
m	0.0385429879958	0.00210429241902	0.0099810786264	0.477674629391	0.209285637846	0.0571427225589	0.205268621411
ì	0.0557003543319	0.00142613187401	0.00486058477213	0.31766321113	0.272661452615	0.134448374186	0.213239882137
k	0.0241937840073	0.000520870612337	0.00215694215404	0.166767795043	0.383394570872	0.163789575729	0.259176462379
a	0.00817871182243	0.000216167217979	0.00120465445301	0.103193389681	0.362356246957	0.238491019576	0.286359814126
m	0.00486089919748	0.000109494846526	0.000754162919337	0.0369861641603	0.251771130986	0.279330998525	0.426187131375
è	0.0103577243992	9.0206948842e-05	0.000692343106446	0.0149142646534	0.115510745662	0.341678091508	0.516756610458
r	0.0231889171331	0.000705734669614	0.00131567970215	0.0070688404178	0.0720029502207	0.495092313836	0.400625556819
i	0.021450577511	0.000948118629871	0.00160080711738	0.0058166286726	0.0580411370736	0.472065344612	0.440077372273
</S>	0.0116694214555	0.000555458224936	0.00106611073369	0.0073935393363	0.0438036615368	0.452628607306	0.482883186136
