 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.9420788	0.050702075	0.003921178715	0.002879960915	0.00034792614	4.4337601e-05	1.55501914e-05	5.52915575e-06	1.47322675e-06	4.8172555e-07	1.036853285e-06	1.244100165e-06	1.85188968e-07	1.15815244e-07	2.90269345e-08	1.954293735e-08	2.189566965e-08
ò	0.925303083333	0.069523765	0.00396918687167	0.0010309435405	0.000138271982733	2.18966361667e-05	7.53156425667e-06	2.83983867467e-06	7.2288361e-07	2.81526985333e-07	5.59950968e-07	7.19786124667e-07	8.92175866667e-08	4.71353308e-08	1.34165208333e-08	8.0245484e-09	9.50230608333e-09
t	0.646777861111	0.235087008333	0.112581191257	0.00473680947233	0.000432365303644	0.000253915620556	7.90373652756e-05	1.42078084829e-05	1.08502133967e-05	6.25078917711e-06	5.97007005667e-07	1.65353106012e-05	6.89694557556e-07	2.05044007067e-07	2.05403093278e-07	1.40338296052e-06	8.36595581794e-07
t	0.253866807037	0.496260156111	0.192376597086	0.0516539671574	0.00484619843455	0.000678132093519	0.000212049711759	4.67910408276e-05	1.72210581322e-05	9.34201105904e-06	3.60619800189e-06	2.42171827671e-05	1.17645725252e-06	3.28427315689e-07	2.91258866093e-07	1.89727326017e-06	1.19516802726e-06
e	0.106296163012	0.70465098537	0.119236592362	0.0630377977191	0.00594549127685	0.00057838407884	0.00018026908582	4.44574355092e-05	8.80219062407e-06	4.23361566435e-06	4.21930008063e-06	1.04923113567e-05	6.83747359507e-07	1.81327360963e-07	1.19601288398e-07	6.61527517157e-07	4.82887768753e-07
j	0.0462447121707	0.853863495123	0.0744453207873	0.0230284244397	0.00210188790762	0.000218341153947	6.699672984e-05	1.74169775031e-05	3.45024788802e-06	1.94906589945e-06	2.83948987354e-06	4.32548875323e-06	3.28710271836e-07	8.7350232721e-08	4.8942637166e-08	2.23407235486e-07	1.73408845251e-07
è	0.0353545678902	0.779046031708	0.164579780262	0.0170128463466	0.00283043608587	0.000994572797982	0.000118035895947	3.53351222677e-05	8.64577606267e-06	3.88576283315e-06	9.90804005785e-06	4.59782115108e-06	7.66513133945e-07	1.5020707424e-07	1.04508048722e-07	8.42885864953e-08	2.28807861084e-07
n	0.0335091919634	0.596782677236	0.347687683421	0.0167155941155	0.00346722726196	0.00149329325266	0.000211604505316	5.55740387559e-05	2.34441080209e-05	1.02553227777e-05	1.1792509486e-05	2.5497583517e-05	1.47263647798e-06	3.38336791413e-07	2.74111972907e-07	3.03409973083e-06	1.01676380369e-06
n	0.0135070474645	0.391397869079	0.48472486114	0.0970862817052	0.0115329528873	0.00117574737089	0.000348296621772	0.000117924249585	2.89624106736e-05	1.41689702592e-05	1.4951240962e-05	4.02069655057e-05	2.45495809266e-06	7.05225820471e-07	5.13692404302e-07	4.73317441028e-06	2.34620453456e-06
o	0.00485983436483	0.188677507026	0.654496367047	0.134813147235	0.0154560504291	0.00113294522363	0.000356521807257	0.000129090054195	2.11621702245e-05	9.77386041973e-06	1.6137924554e-05	2.38323393019e-05	2.24473180755e-06	6.56928716824e-07	4.42464489767e-07	2.30599295176e-06	2.04930978819e-06
m	0.00196929193494	0.0809303698087	0.836392182349	0.070694125745	0.00853681074303	0.000981622794543	0.000289831362419	0.000105166179065	1.86239780748e-05	1.45416944732e-05	2.59142680847e-05	3.49716895673e-05	2.93275947918e-06	8.07675082275e-07	4.61769351589e-07	1.17953466559e-06	1.22154127273e-06
e	0.000713151611647	0.0301308072696	0.60917775845	0.345829065248	0.0123781820477	0.00125766998485	0.00030751618414	9.8087850355e-05	1.89796830249e-05	1.58588207677e-05	2.83857566949e-05	3.84032327691e-05	3.08407173973e-06	8.42788983425e-07	4.61592025863e-07	8.0046771373e-07	9.57626094243e-07
v	0.000279110729316	0.0110839710165	0.505341650483	0.452198781749	0.0265048803492	0.00293423859495	0.00092096551138	0.000328408764118	4.80658170083e-05	5.29533051992e-05	6.2378995565e-05	0.00019394017717	1.57499686266e-05	6.35126478381e-06	3.39242518395e-06	1.83136058631e-05	6.81716830141e-06
è	0.00365584104854	0.0069895150655	0.708872280161	0.237986690583	0.0360098264497	0.00431242126498	0.00122472538713	0.000432841240039	6.10498696694e-05	6.61219199664e-05	7.5175174355e-05	0.00024752034359	2.01515740589e-05	8.2190903446e-06	4.40169335798e-06	2.42011059377e-05	8.94767526714e-06
k	0.00478336722605	0.0061279153885	0.711710110054	0.176463450194	0.0402866021499	0.0342732725883	0.0101179667457	0.00239833741868	0.00267250122056	0.00219236265822	0.000218337963952	0.0062653804324	0.000441596877203	0.000264231509198	0.000199650712416	0.00133707069263	0.000247810390589
k	0.00164544158188	0.00268522190617	0.548424246685	0.195449050065	0.134323836717	0.0607052108628	0.0223897225819	0.00878055880623	0.00427289574019	0.00377340271941	0.00209112685465	0.0109833458108	0.00103906162573	0.000608785759733	0.000371012537472	0.00205516886421	0.00040196783353
i	0.00380204432396	0.00580339071206	0.346490825562	0.358403950022	0.193308802239	0.0477230879543	0.019156648194	0.00907848620208	0.00243249224673	0.0021569472248	0.00256494930488	0.00639808908193	0.000809753234243	0.000463681572811	0.000230588644191	0.00096589591837	0.00021042872801
a	0.0410684624413	0.00747029263735	0.196849959187	0.396446806674	0.200528137413	0.111613320318	0.0264656150647	0.00748436566736	0.00473794208224	0.00137380155993	0.00210702545496	0.00272547127231	0.000424526957081	0.00019573216717	9.33839797637e-05	0.000325441372423	8.97302695033e-05
p	0.0502871169678	0.00319706192245	0.088364854729	0.324683842225	0.318471472471	0.148417313439	0.0374906326882	0.0114289762225	0.00607456432741	0.00198227661998	0.00293035478499	0.00431785985744	0.000626385439027	0.00027228663239	0.000157632293255	0.00100433169347	0.000293038389834
u	0.0278541568099	0.00127622801748	0.048489070343	0.427853694075	0.34883191749	0.0939600194797	0.0282488962294	0.0095120209075	0.0034915108758	0.00158907009999	0.002038062565	0.00430771241915	0.000551909219009	0.000259765555797	0.000163835316318	0.00122763386402	0.000344507251611
l	0.0203754264852	0.000618438959493	0.0261232485477	0.471946478025	0.36089641583	0.0736438801599	0.0246598937431	0.00857935713583	0.0025117256586	0.00142984742666	0.00166940595833	0.00457377293972	0.000563620879003	0.000284034310266	0.000172545524006	0.00156702848754	0.000384897292204
ò	0.010923827377	0.000964781573498	0.0184995837159	0.395056749342	0.42750998861	0.09564864872	0.0278981352477	0.00965428861194	0.00276556085287	0.00145319252222	0.00165738818611	0.00482663791324	0.000583669946334	0.000296477515755	0.000178263935335	0.00168129327175	0.000401541118401
t	0.00777299218064	0.00107963280183	0.017449588772	0.374863663114	0.422782739537	0.11553068624	0.0343825094159	0.0118614147706	0.00375230378429	0.00156304638741	0.00158846916204	0.00514431557108	0.000449604635445	0.000206380317585	0.000128024499112	0.00118331319982	0.000261315317134
o	0.00326296594852	0.000380890350277	0.0167266388465	0.251622848371	0.361393716512	0.224336555413	0.0873613541386	0.0240781372569	0.0179282653614	0.0023196088958	0.00238080672068	0.00605857489036	0.000557246978482	0.000220391962528	0.000129200343037	0.00101821589807	0.000224599441045
s	0.00175980789978	0.000139643193759	0.00562290769137	0.101550894124	0.352583825504	0.294162671804	0.136184134713	0.0495952137523	0.0268108194538	0.00559716506527	0.00730889757356	0.0138120229968	0.00164098949283	0.000746461077509	0.000487740397679	0.00140639159749	0.000590453972348
p	0.000587224448503	4.82379235863e-05	0.00192621315579	0.0495389658413	0.308515388501	0.321518083935	0.146684591571	0.0719976112508	0.0370287208179	0.0112789156884	0.0146256341912	0.0232950933323	0.00426258356428	0.0024370333925	0.00189585439923	0.00244009436583	0.00191975442412
ì	0.000925538881134	0.000108242085529	0.00065313753093	0.0202001629804	0.2109120795	0.394038527978	0.19728055719	0.0726820504169	0.0525821059393	0.00994820369613	0.0122979891637	0.0163939975441	0.00399650209143	0.0024177943575	0.00195940072041	0.00172270012761	0.00188102096304
t	0.00103833518904	0.00013320932051	0.00036890971731	0.0353848615601	0.236435339833	0.378180889326	0.201873139063	0.0562441144723	0.0432574259798	0.00758285469871	0.00579691432123	0.019004388948	0.00199820986714	0.00109661094583	0.000884268394137	0.00917499221487	0.00154555384268
i	0.00073117799168	5.60973988367e-05	0.00026966904537	0.0384018809167	0.188547095611	0.335306749775	0.237891966354	0.0708813091574	0.0726944036599	0.0091722662329	0.00636487777374	0.023280079316	0.00184949245571	0.000809632915277	0.000597182904712	0.01166831052	0.00147780326756
a	0.00086339025056	2.76815526122e-05	9.05851327233e-05	0.0128700830969	0.0697602221037	0.251742936592	0.313261188785	0.117248306386	0.171959684553	0.0143257400776	0.0138329127579	0.0248238984387	0.0029498105519	0.000993667371759	0.000552524441571	0.00395754801833	0.00073981089252
p	0.00052388536552	4.11341155374e-05	9.77620755744e-05	0.0052501277603	0.0327621229346	0.164661828864	0.290314906262	0.162115118795	0.173787064851	0.0296691950259	0.035088151586	0.0631385728129	0.0105823115173	0.00557730969059	0.00391277158052	0.0168378094028	0.00563995854751
u	0.000226933500507	4.27399141791e-05	9.98643500748e-05	0.0027191649181	0.0206665301782	0.115662172955	0.322958192087	0.192598396265	0.160157788284	0.030472692342	0.0368219965287	0.0655705057376	0.0121166906724	0.00678624759686	0.00485195194017	0.0210827938076	0.0071653773825
T	0.000127198219636	1.54512656264e-05	3.83652599083e-05	0.00158848103737	0.0556061249261	0.148509144318	0.338718260696	0.180390422088	0.149670771428	0.0224583444473	0.0233873371762	0.0511147667125	0.00689983432413	0.00347355439895	0.00239425256006	0.0118939872759	0.00371374296083
r	4.30878708653e-05	7.80748727547e-06	1.85929169694e-05	0.00133376809579	0.0690411309754	0.157960544773	0.283856996899	0.196191517363	0.104127095809	0.0344095571491	0.0391875180587	0.0770512055708	0.010959667708	0.00546957729965	0.00451246935335	0.010533599092	0.00529590862028
i	2.56537478084e-05	4.86401425849e-06	7.08396331313e-06	0.000597238179263	0.0260305044585	0.0811961922577	0.274983378966	0.237616022454	0.204432651936	0.0372080277164	0.0417878753529	0.0644513401903	0.0114826867693	0.00556159569988	0.00468697502112	0.005233907434	0.00469399538676
è	0.000151641478603	3.4818654195e-06	2.57920174104e-06	0.000209294421421	0.0089204256945	0.0341572137526	0.218004308322	0.204156552485	0.398342030645	0.0358198489055	0.0297569001176	0.0530997883968	0.00783489278977	0.00323223249996	0.00226636007704	0.00196484933467	0.00207758954225
s	0.000183060608301	3.63810623983e-06	3.25986669368e-06	0.000106039851474	0.00439632497317	0.0551748802509	0.196114998107	0.153507372495	0.353113288548	0.0479571649685	0.0251471807059	0.119699039466	0.00984170626326	0.00454058426665	0.00299177052568	0.0227176735649	0.00450204108075
