 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.476396083	0.505222435	0.01832581835	5.19651395e-05	2.8912335e-06	4.98561135e-07	1.0666308e-07	9.91753665e-08	3.22933785e-08	1.16382805e-08	3.5158041e-09	1.29594135e-09	7.14643725e-10	2.695776365e-09
n	0.166199066	0.805012045	0.0284203291167	0.000303198513167	4.86473893e-05	9.385848715e-06	2.62189040667e-06	3.23734413983e-06	1.05130405283e-06	2.884904585e-07	6.98744949e-08	2.11046070167e-08	3.48832805833e-09	6.50949932167e-09
ì	0.05968966596	0.735074875	0.203530397372	0.00157768750439	9.94905064333e-05	1.52283142383e-05	5.29453680222e-06	5.44711214661e-06	1.42281693094e-06	3.80487211167e-07	9.28270156333e-08	2.76028777889e-08	4.33413963944e-09	6.37187079389e-09
c	0.0738501029467	0.640075118333	0.282751521124	0.00297205516813	0.000237479622144	4.02358024128e-05	1.27113226007e-05	1.91911108155e-05	3.45201870236e-05	4.39528944539e-06	1.43873218921e-06	6.02571744713e-07	3.55840117166e-07	2.69112005618e-07
h	0.156980294316	0.672163272778	0.163295467041	0.00584156705604	0.00121163019738	0.000237666162138	8.10430968669e-05	8.81141876052e-05	7.17824670079e-05	1.81462704818e-05	6.8398699964e-06	2.79546758157e-06	8.15348072389e-07	5.38977835206e-07
e	0.130931991439	0.439840861093	0.416412957014	0.0106682366853	0.00156310929913	0.000288954739379	0.000111166968956	0.000100929730868	5.17050740026e-05	1.88394604606e-05	7.30452908213e-06	2.94800319186e-06	6.16671278696e-07	3.85929787069e-07
t	0.0442838573797	0.246315807198	0.674202585671	0.0297221855618	0.00390385399971	0.000750254931793	0.000294628402985	0.000242218355289	0.000223220705001	4.96914937869e-05	7.48170877738e-06	2.38598316195e-06	4.32876247465e-07	1.42693243769e-06
o	0.0154163485832	0.178371065733	0.74963604189	0.0492722535206	0.0053000003999	0.000956951390598	0.000384319564328	0.00031105381843	0.000280161690834	5.99812152623e-05	7.52306947246e-06	2.19080288898e-06	3.69711367022e-07	1.7562290949e-06
r	0.0117157580844	0.0651213962443	0.764911427297	0.13188863284	0.0206882738666	0.0031400348102	0.000898359098109	0.000832525239477	0.000592682852778	0.000157171872421	2.68758163708e-05	9.92094669799e-06	2.93788007354e-06	1.4002267514e-05
ì	0.0115939206948	0.0332406630814	0.626396855766	0.282096337613	0.0390861029555	0.00436952753673	0.00122433821604	0.00103479387649	0.000699335022926	0.000190086876007	3.35764878703e-05	1.25360135827e-05	3.80455156785e-06	1.81009538013e-05
