 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
e	0.8413174	0.1505840125	0.0070568805	0.0006025821065	0.0004127952765	2.42067647725e-05	1.828605275e-06	2.2232554415e-07	2.799379385e-08	3.31247605e-08
v	0.62916943	0.186586825833	0.173474473733	0.00902319767317	0.0014937556765	0.000239908435773	8.72927170833e-06	2.96366943415e-06	2.1335940985e-07	4.62966996167e-07
ò	0.295082746667	0.333022535278	0.356668991244	0.0129202835244	0.0019758948855	0.000312729386191	1.17805510694e-05	4.06278391138e-06	3.30345736617e-07	6.15406774056e-07
e	0.198551242222	0.306020168426	0.488217587081	0.00619309234147	0.0009012854485	0.000108397129664	6.18446465647e-06	1.58962440379e-06	1.73293549872e-07	2.32974803352e-07
n	0.144238712741	0.232063139475	0.601594419027	0.0156978316472	0.0056928903095	0.000669448069888	3.13973193522e-05	9.8887281346e-06	9.43922007624e-07	1.29071557112e-06
ì	0.113469904247	0.157517636492	0.679736863009	0.0407484222157	0.0076158164365	0.000856318144963	3.93985715174e-05	1.26883043149e-05	1.31088081254e-06	1.65905900704e-06
m	0.0644171594157	0.0692984098307	0.730844421003	0.0852171374052	0.0433030451455	0.00597187786999	0.000669527930239	0.000122975443708	4.35254851808e-05	0.000111940020119
e	0.0240791640386	0.0354716265769	0.675630107001	0.196997132468	0.0587129020485	0.00782280177333	0.000913130873413	0.000165483731236	5.82791553936e-05	0.000149348931773
a	0.0184180652462	0.0157844454923	0.510728379	0.343677234156	0.0996994876828	0.00925821640778	0.00213717602114	0.000202123673745	2.50361134645e-05	6.98240896577e-05
n	0.0157630090054	0.00859060149743	0.260750867333	0.444069934719	0.230935562561	0.0352756028026	0.00366512384038	0.000687306877915	9.83065791548e-05	0.000163715593886
k	0.00546639628847	0.00484932416581	0.100362769678	0.369775144906	0.44509883752	0.0613981842675	0.00825142778013	0.0030462208593	0.000767060106385	0.000984670107962
ò	0.00202051464616	0.0043683736886	0.0390076297927	0.412861081635	0.482611782507	0.0449414955892	0.00878134220004	0.00336014757043	0.000909092172462	0.00113857860732
r	0.00103866845205	0.00300985596287	0.0204070735976	0.632640917212	0.312641244169	0.0249081840297	0.00339153777335	0.00119310272414	0.000336143217821	0.000433309727107
a	0.00177091233402	0.00230097875429	0.0098239226492	0.517524935737	0.43098511139	0.0314534620099	0.00522198835778	0.00051645233138	0.00015981013594	0.000242433799036
p	0.00184538274301	0.00300429525143	0.00393232379973	0.305010748579	0.600099853797	0.0765582033366	0.00776880211926	0.00107196545046	0.000302214918647	0.000406204269679
r	0.000659356937003	0.00232207194714	0.00177728213658	0.19337365086	0.661339534599	0.120837597779	0.0128571853731	0.00323951138349	0.00102194000622	0.00257184782323
ò	0.00104167600333	0.00204651177905	0.00076772892886	0.0797526012867	0.786379494866	0.10387602826	0.018629043791	0.0032698566945	0.00112416508541	0.00311286031441
n	0.00115968149456	0.00187838099952	0.000464812956287	0.0682997287622	0.782687058289	0.121070081753	0.0185648962637	0.00202717459817	0.000781583045137	0.00306659281147
t	0.00038824345697	0.00063134488054	0.000202476312196	0.0617081699207	0.566085776096	0.308318170584	0.0363257537546	0.0137440603327	0.00403844811505	0.00855757327049
a	0.00498164611766	0.000484910587713	8.8484520832e-05	0.0233145086769	0.305957230032	0.477113516861	0.153664347918	0.0194396827776	0.00501088947168	0.0099447964235
n	0.00651291617669	0.000440026738904	5.10261224107e-05	0.00809088118563	0.170114964677	0.600233748954	0.185527860639	0.0167659915925	0.00374513499056	0.00851745180783
g	0.00217260092794	0.000154094845301	2.11426849369e-05	0.00308126383521	0.116185714892	0.572539782985	0.18097873488	0.0665391658642	0.0258891455635	0.0324383382693
h	0.000724347559853	5.3750758467e-05	1.2254038779e-05	0.0011758617884	0.119484008297	0.384830940995	0.274489051627	0.109463331955	0.0483013018545	0.0614651374231
ì	0.00542620537225	0.00176890565352	0.000280711314726	0.00218415258947	0.110671279432	0.332972273665	0.386139903876	0.0763713803183	0.0351101149515	0.0490750724744
