 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.49401884915	0.50227494	0.003695202108	9.505808e-06	1.34434695e-06	2.006994985e-07	2.88791735e-08	4.02133705e-09	7.542844e-10	5.85381255e-10	1.9275709e-09
n	0.182510922483	0.798475843333	0.0182189617027	0.000633250896333	0.000142145204983	1.40194973318e-05	4.48729510683e-06	3.1389931495e-07	3.20595339333e-08	1.2126872105e-08	2.26654747333e-08
e	0.078057551031	0.851404194444	0.0694498372342	0.000872036192111	0.000190277568761	1.96022823773e-05	5.98298951561e-06	4.1766860145e-07	4.23927866078e-08	1.5894425205e-08	2.86622562178e-08
v	0.0382239992137	0.747625144815	0.174075819078	0.0338306617574	0.00571245961335	0.000297992506726	0.000214241302652	1.38727589203e-05	1.92212486283e-06	1.07740902091e-06	2.79117596671e-06
ò	0.0249683135046	0.480496211605	0.439801633026	0.0463319325858	0.00769647337112	0.000395113993575	0.000284181551317	1.83954531854e-05	2.55374794628e-06	1.4318706958e-06	3.71549906124e-06
ì	0.00846358596153	0.236625050535	0.733348111009	0.0183919471953	0.00284183579704	0.000212605449192	0.000104021054206	8.8614832738e-06	1.15216504076e-06	6.13014270767e-07	2.19937439275e-06
c	0.00501536568051	0.123616030178	0.741721067003	0.0861967820651	0.0314326631057	0.0073080792764	0.00267804340474	0.00136622653042	0.00032963938508	0.00016552869644	0.000170598528098
h	0.114043455894	0.0718670233927	0.557324745668	0.184922954022	0.0542888657019	0.0106040300921	0.00415271166825	0.00188101002014	0.00045081768836	0.000228224702147	0.000236170596033
a	0.148304245265	0.0357551846642	0.623040281889	0.152987266674	0.0320710840673	0.00478483409737	0.00202889207508	0.000692719119247	0.000162290578383	8.3944817889e-05	8.9259201771e-05
d	0.052331861555	0.0142202500881	0.61561770063	0.259744747558	0.0512285441891	0.00401346443246	0.00229942144403	0.000372773718949	7.4215944391e-05	4.16313144697e-05	5.54153103503e-05
ò	0.0212638850183	0.00961369969603	0.549607296877	0.348971555853	0.063353490063	0.00435452891082	0.00245022348468	0.000268370858316	4.50239285203e-05	2.75789373066e-05	4.43800151168e-05
n	0.0082309296061	0.00870602946534	0.587132248959	0.327729878618	0.0599013666877	0.00560207573694	0.00224373016489	0.000310169628105	4.84624138968e-05	3.00816885855e-05	6.50389900389e-05
t	0.0070747044687	0.00474397917511	0.365121257653	0.506108892873	0.103256192229	0.00910384257898	0.00384434792163	0.000456439456035	8.68804879656e-05	6.14248545285e-05	0.000142040043346
a	0.00935644948957	0.00342352034504	0.145984738218	0.687999007624	0.117920670743	0.0299812475263	0.00474313307388	0.000347593198678	6.97009776552e-05	5.15418860095e-05	0.000122387887282
s	0.00641438702986	0.00278410948268	0.0566312027393	0.727659579208	0.159903373581	0.0389341181754	0.00696308502463	0.000449105399559	7.92330542184e-05	4.96741431698e-05	0.000132110145261
ì	0.04214597621	0.00211437799523	0.0223862552131	0.634564259736	0.229827464527	0.0591140683918	0.00901345367488	0.000552097559853	9.00419080728e-05	5.15683963899e-05	0.000140392315754
n	0.0536092924833	0.00189879033974	0.014400580371	0.602329129912	0.243321584842	0.0716576037973	0.0105226538916	0.00145708721328	0.000294235759358	0.000185243480797	0.000323741815918
d	0.0180253636211	0.000680053807913	0.011279414359	0.541749406637	0.319955598281	0.0707113155991	0.0286169296305	0.00511374593776	0.00156573206312	0.00101984632693	0.00128260520531
e	0.0086096317537	0.000490372055971	0.00383872819833	0.318285682212	0.37877012276	0.234565221866	0.0453648525435	0.00579085131259	0.00177361946637	0.00113791601031	0.00137300726344
k	0.0056401445079	0.00043378903199	0.00139913335611	0.241060677404	0.422931927587	0.275119802289	0.0455260598478	0.00482614423753	0.00108853083412	0.000817213771437	0.00115651564948
a	0.0125605745926	0.00169230045733	0.000569793378703	0.197383249801	0.467943315862	0.269342845763	0.0434666079493	0.00439496954584	0.000857151841373	0.000712257070479	0.00107686395649
ì	0.0154866589642	0.00210463884078	0.000232016244234	0.0763464364337	0.362648221954	0.473292298588	0.0631778893164	0.00509929051528	0.000605641143791	0.000295326536826	0.000711535992163
c	0.00609251810477	0.00073007096266	0.000113283656078	0.0351584736446	0.293804150651	0.508487739529	0.0972784964388	0.0378115351718	0.00889687784793	0.00578184391228	0.00584501709739
h	0.00208960168496	0.000348583698287	7.90602586927e-05	0.0218526874149	0.257031830217	0.40041357651	0.192815112146	0.0731833017239	0.021518783616	0.0149999676374	0.0156675086991
a	0.000980697194987	0.000315513206096	5.76848702309e-05	0.00879253494497	0.141974478739	0.47360749217	0.272628317382	0.057428595908	0.0177343330387	0.0124996692325	0.0139806528664
a	0.000659610244996	0.000212101812032	3.33222222436e-05	0.00301345374166	0.0549596930797	0.62412190739	0.266114305794	0.033970744636	0.0070658915129	0.0043130177575	0.00553592902213
n	0.000414456711665	8.4375705444e-05	1.48427692479e-05	0.00116551095389	0.109789242527	0.54025842913	0.274459735265	0.045122027212	0.010540615171	0.00731867924583	0.010832105774
o	0.000282156700555	5.5952001248e-05	8.28240541597e-06	0.000553574529963	0.127413552709	0.47704484971	0.294115995088	0.0638043040707	0.0141742177237	0.00887218694861	0.013674949758
ì	0.000164469052852	5.35963217493e-05	1.1632149472e-05	0.000202760770988	0.0457223999697	0.475401819903	0.348857605029	0.0942562746902	0.0167771975746	0.00558310534954	0.0129691447527
s	6.93149949007e-05	2.77186619498e-05	1.2217237824e-05	0.000112901559329	0.0247233068566	0.398795019968	0.335356451676	0.152213481563	0.0383437131915	0.0204625136165	0.0298833572509
o	5.16186879169e-05	4.65836320166e-05	2.1223367608e-05	9.79657297763e-05	0.0173056137522	0.292981723323	0.338322610559	0.217531843854	0.0587127110638	0.0291017118722	0.0458263807503
n	5.92487533056e-05	5.42483780055e-05	2.25610417693e-05	6.83886275921e-05	0.00939808338407	0.168232017774	0.391636876853	0.245651667951	0.0777034303546	0.0427166049574	0.0644568752501
t	3.48814451685e-05	1.98805287285e-05	7.95254796177e-06	3.66406320307e-05	0.00612221076136	0.093908340258	0.304175942284	0.251690439317	0.131635890118	0.0944098366525	0.11795798675
a	2.40718201228e-05	3.94676949695e-05	2.07294981259e-05	8.11661791769e-05	0.00387139232045	0.0653952377527	0.270700834095	0.290651936439	0.147820668039	0.0943780962175	0.127016378917
k	6.86725967076e-05	5.13267489898e-05	2.6322475042e-05	0.000111711144392	0.00328515217348	0.0520687337509	0.236688121365	0.289425918813	0.14691755068	0.115001749406	0.156354719639
a	0.000128878138903	0.000319441033663	5.1504096014e-05	0.000120994929464	0.00197926629116	0.0233154390836	0.120166665455	0.307393526271	0.205064590227	0.150682938469	0.190776713213
ì	0.000110253082968	0.000436165984554	9.4189035338e-05	0.000129262681821	0.00151439609705	0.0186806763612	0.0757700088183	0.363318488757	0.243639550076	0.123275734823	0.173031247738
c	4.76957677027e-05	0.000179054182851	8.3862394446e-05	8.14786502737e-05	0.00098760237235	0.0139251798871	0.0573817116061	0.364384856252	0.226954493359	0.146583894941	0.189390169246
h	2.28652826142e-05	6.6051376617e-05	4.9979819482e-05	7.15989110912e-05	0.000448871488783	0.0058363255957	0.0308290290687	0.243853617751	0.182850287786	0.277136838314	0.258834519749
e	6.76357475381e-05	0.000438656669872	0.000315738528494	0.00047297039703	0.00319801325426	0.00831310706523	0.0168881432229	0.0963837625837	0.135265985929	0.376256012771	0.362399986583
n	8.42603935127e-05	0.000558920704957	0.000399379439208	0.000579182578177	0.00408956825142	0.00914819716508	0.0122793460743	0.0654908918612	0.150798561976	0.382148214257	0.374423495528
a	9.46996655042e-05	0.000507145216652	0.000362667322779	0.000490241458559	0.00166287330714	0.00396169206503	0.00573401729143	0.0619608646204	0.189801043992	0.417351238086	0.318073475176
v	0.000172186898501	0.000498474266217	0.000352038166593	0.00046552604952	0.000949963959047	0.00229562372168	0.00428445253048	0.0505225732068	0.171514751331	0.416910396029	0.352033941725
r	0.0001410656475	0.000176579741139	0.000119496709364	0.000163005097173	0.000452099333016	0.000905924299227	0.00304274578683	0.0315640423023	0.111067827444	0.431624695343	0.420742460575
è	0.000400983473833	0.00464417060545	0.000722406111288	0.00241826360306	0.0106023736577	0.0110443569917	0.00672694703894	0.0140511736674	0.0549937968147	0.484719161781	0.409676373525
t	0.000487463751378	0.00613356713155	0.000923721954929	0.00316950359735	0.0139739136936	0.0144384788772	0.00814226461298	0.0126458232225	0.0691202762716	0.483118070594	0.387846937842
s	0.000165608646226	0.00204529358114	0.000308634473253	0.00105873117698	0.00467850002353	0.00486349084373	0.00312117547099	0.0100578661408	0.0778857687572	0.508363623531	0.387451279281
i	9.1334857742e-05	0.000967412834603	0.000375049618194	0.000831411340527	0.00442375665918	0.00853988161924	0.005678708157	0.0093462156136	0.0493168039191	0.513879427844	0.406549976427
