 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
t	0.923970825	0.0742152395	0.0010203063	0.000736407462	3.59024165e-05	9.92459325e-06	9.90379875e-06	1.3462982e-06	7.0787337e-08	1.700382375e-08	1.01437456e-08	1.234140425e-08
a	0.618448815	0.3793069165	0.00192953356667	0.000290162977333	1.60399310667e-05	4.15395465667e-06	3.74283061833e-06	5.84604362333e-07	3.96463923333e-08	8.65834137e-09	3.98488663333e-09	6.24219879333e-09
p	0.391496011667	0.464869702167	0.123752485922	0.0154151090411	0.00314843169159	0.000775986820626	0.000243795664074	0.00025390071075	3.29604675374e-05	8.90503818974e-06	4.72159979911e-07	2.26541425414e-06
e	0.312103517222	0.483458627389	0.177639169641	0.0208452452804	0.00419774526786	0.00103398686724	0.000323896712945	0.000338382200633	4.39373409331e-05	1.18707792161e-05	6.28229858507e-07	3.01844606787e-06
d	0.151011865741	0.549120202463	0.19944509088	0.0720950540268	0.0194643881266	0.00499406421611	0.00209443632924	0.00156967849726	0.000140039805398	4.27137472249e-05	6.62308675137e-06	1.58466486724e-05
ì	0.0793380077803	0.287521221821	0.497570470293	0.0989924900089	0.0251982263755	0.00644102368204	0.00269311419308	0.00199080596909	0.000172799223366	5.30860089683e-05	8.63458314712e-06	2.01393048791e-05
a	0.0267519596268	0.177919218274	0.735740763431	0.0462815396696	0.0093099424385	0.00231266272401	0.00092043213436	0.000677358432363	5.86809157553e-05	1.78228311044e-05	2.89965690471e-06	6.74944338737e-06
e	0.0100698153756	0.215483522758	0.734660061144	0.0342412242232	0.00397150642617	0.000922507028003	0.000368421651453	0.000247714580788	2.48865723184e-05	6.8978650898e-06	1.01045189724e-06	2.46036922512e-06
s	0.00467436180853	0.164709891586	0.500970877048	0.248376431408	0.0495194611087	0.0173656039093	0.00859509950382	0.0052579708576	0.000373101018106	9.56831615299e-05	1.83141206024e-05	4.3229987065e-05
ò	0.00369637711951	0.0810774211953	0.298027105683	0.492985210469	0.0789627130362	0.0258401579698	0.0115802947479	0.00712904880587	0.000494701681035	0.000125265139743	2.45548906675e-05	5.7139549555e-05
z	0.00317544664984	0.0532987122984	0.236980128561	0.543661056823	0.111524690345	0.0309708806566	0.011010347496	0.00822918545529	0.000819415602012	0.000187765265814	3.71375580225e-05	0.000105204967052
u	0.00265704332661	0.0206866899995	0.14760056952	0.521369268941	0.215006913448	0.0598399825522	0.0188621851653	0.0124832438184	0.00110984880067	0.000217078253271	4.16977776742e-05	0.000125485325184
n	0.00240167607187	0.0076676388417	0.08210467284	0.470239159647	0.291050801149	0.0883277975174	0.0333339900551	0.0222083509395	0.00184015386689	0.000466465915757	9.43823722247e-05	0.000264950494561
e	0.00157871918696	0.0026244971991	0.03046233618	0.344656253216	0.368356670383	0.154658902506	0.054062211685	0.0399396259798	0.0026551978223	0.000572030968586	0.000113584006608	0.000320001719854
f	0.00131054170699	0.000945129872367	0.0117113385267	0.216595661072	0.437743813461	0.188251607502	0.0860631872283	0.0501724019933	0.00429039294077	0.00154328125286	0.000487086258069	0.000885597844951
à	0.00132011968033	0.00137637238679	0.00903509257557	0.189453653691	0.485019664487	0.184602335834	0.0796183294094	0.0417759736644	0.00426133257026	0.00185167819529	0.000616232404356	0.00106924378098
i	0.00139798801678	0.00155406437226	0.00766659372852	0.121468378064	0.440420024829	0.270369525278	0.0796311668031	0.0712577265548	0.00477312911342	0.00081576540943	0.000223085384785	0.000422566506327
t	0.000555102880927	0.00055591313742	0.00260937024451	0.0455679838547	0.35576916161	0.308538425093	0.153642952268	0.117366422185	0.0103516147045	0.00294711890314	0.000883555259928	0.00121242411544
o	0.000259839195642	0.00019754744314	0.000880513527837	0.0188225347582	0.24926726287	0.305751298364	0.224171520756	0.179597140728	0.0146723565682	0.00373528000105	0.00111636530664	0.00152840299848
g	0.000163090919881	7.84504991133e-05	0.000328250760612	0.00687671099273	0.147732216623	0.307419062788	0.291287693585	0.212086923576	0.0204136671894	0.00703463603368	0.00260553868888	0.00397379969283
e	0.000946057611294	5.85654287711e-05	0.000143560844537	0.00285652269424	0.100966099541	0.257809734263	0.362320554528	0.234246877859	0.0245441770631	0.00817058582789	0.00311473684963	0.00482250698428
l	0.00120769674543	5.22172744904e-05	7.30228975123e-05	0.00118934351475	0.051312989847	0.224052151421	0.404894028176	0.259093669286	0.032161182021	0.0125136860926	0.00517883956988	0.00827112508143
à	0.00169318219014	0.000601448151397	9.04191041708e-05	0.000738822844917	0.032925786849	0.245732320474	0.327466336059	0.324796913095	0.0358069176737	0.0145145104642	0.00601281725663	0.00962049936048
o	0.00186373355905	0.000798985354799	7.68959050569e-05	0.000386545101639	0.013202187433	0.197966581158	0.233177335353	0.468563604365	0.0678065152246	0.00894665625473	0.00242818290221	0.00478278538683
p	0.00064113683535	0.0002824662948	3.1905993019e-05	0.000172808599213	0.00546192892767	0.0945041380527	0.281522618451	0.442052221455	0.106514386408	0.0360998870849	0.0147611787174	0.0179553467289
r	0.000221361050707	9.52987797667e-05	1.61819923397e-05	0.000105742185071	0.00284807861922	0.0555410036842	0.240253098817	0.376639370485	0.141242143469	0.080087685695	0.0322827545725	0.070667287243
ì	0.00182170963583	0.000343329169222	6.32303344466e-05	0.000404121815024	0.00182880748307	0.0358153358947	0.111248031606	0.425034496828	0.216683067823	0.088373448565	0.0286256578575	0.089758791081
t	0.00235644654728	0.000432035160407	7.85300561822e-05	0.000499293449008	0.00150995177102	0.0287587519649	0.0916316398687	0.356551442276	0.261319205941	0.0980230161883	0.0540248596192	0.10481486236
a	0.00165274458443	0.000350022924136	7.49262867607e-05	0.000358214627003	0.000735891267007	0.0174470975883	0.0780729019562	0.184305552092	0.277816428647	0.163571792063	0.0829055732064	0.192708847453
k	0.00144960272148	0.000318618203145	7.42069394869e-05	0.000309362820334	0.000430172932336	0.0069549562961	0.0391817176521	0.0840588966973	0.242354019549	0.233316424021	0.130851097735	0.260700909151
a	0.00218244136716	0.000341528462815	0.000115900747062	0.000530184418111	0.000396909297445	0.0033482739987	0.0230308792174	0.0416242748991	0.16224811985	0.24866320134	0.182584742578	0.334933536384
n	0.00241532618905	0.000348547659138	0.000129062336087	0.000598983882304	0.000325967511148	0.0016756092729	0.0144512127391	0.0221526282997	0.135182616617	0.258189067113	0.196618877526	0.367912078795
a	0.00211381579635	0.000575243824579	0.000259720235762	0.0013335376037	0.000425802195716	0.0012904141643	0.00974431924637	0.0136447628666	0.100375227206	0.241128089038	0.267250889175	0.361858169598
f	0.00200918744878	0.000650613196793	0.000303296126554	0.00157829083643	0.000459148897239	0.0011273225481	0.00540781451546	0.00664491098887	0.0528835627353	0.194205039679	0.334080283058	0.400650546533
à	0.00278474133293	0.00138069892086	0.000434978066818	0.00202238284734	0.000625188474413	0.0012404554427	0.00565655727182	0.00505317859629	0.0314765929118	0.135104678226	0.322044121019	0.492176428844
n	0.00303132752098	0.00162579059695	0.000479086110106	0.00217327908545	0.000687703558138	0.0013163959109	0.00532133469061	0.00450880729876	0.0218180243039	0.107182361075	0.329989657006	0.521866216281
e	0.00508755491699	0.00129107575565	0.000759019457869	0.00429469183148	0.00136265715271	0.00176008456697	0.00617829949687	0.00375140873292	0.0181630370013	0.094776726025	0.316946485669	0.545628945427
</S>	0.0086510814585	0.00176458902783	0.00127789537893	0.00749744691574	0.00236515292635	0.00275406798348	0.00909247524844	0.00432356166646	0.0126658368507	0.0640660015125	0.272965157835	0.612576722713
